chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr5	179760813	179760888	0.86	0.96	0.91	0.89	0.95	0.80	0.93	0.97	0.95	0.96	0.95	0.96	0.98	0.96	0.95	0.97	0.99	0.94	0.96	0.97	0.97	0.84	0.96	0.92	0.12	0.10	0.90	0.97	0.97	0.98	0.98	0.95	0.97	0.98	0.97	0.96	0.96	0.96	0.97
chr5	180086886	180087006	0.86	0.92	0.87	0.88	0.82	0.84	0.76	0.94	0.83	0.96	0.97	0.96	0.97	0.94	0.97	0.97	0.97	0.94	0.94	0.96	0.94	0.62	0.82	0.06	0.91	0.89	0.95	0.88	0.93	0.95	0.95	0.92	0.95	0.93	0.93	0.95	0.95	0.94	0.93
chr5	180555732	180555935	0.86	0.88	0.80	0.94	0.93	0.94	0.77	0.97	0.79	0.79	0.86	0.91	0.06	0.93	0.72	0.85	0.87	0.96	0.94	0.97	0.82	0.71	0.96	0.98	0.97	0.99	0.97	0.85	0.92	0.91	0.93	0.87	0.88	0.90	0.77	0.04	0.94	0.97	0.95
chr6	504028	504466	0.95	0.96	0.94	0.91	0.95	0.92	0.91	0.07	0.90	0.93	0.91	0.97	0.97	0.94	0.95	0.97	0.96	0.96	0.95	0.96	0.96	0.82	0.96	0.98	0.97	0.98	0.95	0.92	0.96	0.96	0.97	0.97	0.96	0.95	0.96	0.93	0.97	0.96	0.97
chr6	602738	602807	0.94	0.96	0.79	0.95	0.93	0.78	0.90	0.98	0.90	0.89	0.97	0.97	0.98	0.96	0.96	0.96	0.78	0.96	0.96	0.98	0.89	0.90	0.94	0.90	0.90	0.01	0.96	0.90	0.95	0.95	0.95	0.96	0.96	0.97	0.80	0.97	0.95	0.95	0.95
chr6	720637	720836	0.93	0.95	0.91	0.80	0.93	0.94	0.79	0.93	0.66	0.97	0.97	0.92	0.96	0.85	0.94	0.96	0.94	0.87	0.85	0.85	0.84	0.78	0.93	0.94	0.95	0.94	0.96	0.87	0.82	0.81	0.16	0.70	0.91	0.95	0.93	0.93	0.94	0.89	0.91
chr6	2030403	2031131	0.94	0.94	0.84	0.91	0.93	0.89	0.87	0.96	0.88	0.97	0.97	0.97	0.98	0.95	0.91	0.91	0.78	0.96	0.94	0.97	0.93	0.66	0.95	0.95	0.96	0.97	0.96	0.93	0.92	0.94	0.91	0.90	0.97	0.97	0.92	0.96	0.83	0.03	0.83
chr6	3441752	3442245	0.98	0.94	0.88	0.93	0.86	0.88	0.91	0.96	0.91	0.08	0.89	0.96	0.95	0.95	0.94	0.93	0.93	0.94	0.97	0.96	0.97	0.90	0.88	0.93	0.95	0.96	0.90	0.93	0.95	0.95	0.97	0.97	0.97	0.97	0.97	0.95	0.97	0.96	0.97
chr6	3467647	3467706	0.93	0.93	0.86	0.87	0.94	0.88	0.86	0.94	0.88	0.90	0.95	0.94	0.90	0.90	0.91	0.95	0.92	0.79	0.79	0.83	0.81	0.76	0.91	0.96	0.95	0.96	0.95	0.07	0.09	0.69	0.82	0.88	0.84	0.90	0.90	0.95	0.93	0.93	0.91
chr6	14254722	14255015	0.97	0.94	0.71	0.93	0.92	0.93	0.89	0.98	0.96	0.97	0.98	0.97	0.98	0.97	0.97	0.98	0.98	0.92	0.95	0.98	0.98	0.73	0.94	0.87	0.92	0.97	0.07	0.92	0.97	0.97	0.96	0.97	0.98	0.98	0.97	0.97	0.97	0.96	0.96
chr6	14459181	14459855	0.94	0.92	0.82	0.93	0.90	0.93	0.81	0.95	0.91	0.96	0.96	0.88	0.94	0.74	0.92	0.90	0.92	0.97	0.94	0.78	0.89	0.70	0.89	0.91	0.96	0.96	0.92	0.45	0.74	0.90	0.13	0.60	0.91	0.93	0.81	0.91	0.87	0.95	0.95
chr6	14941160	14941457	0.96	0.96	0.94	0.93	0.92	0.91	0.90	0.98	0.96	0.97	0.98	0.96	0.97	0.90	0.97	0.98	0.98	0.97	0.86	0.98	0.96	0.84	0.95	0.96	0.91	0.62	0.96	0.97	0.96	0.92	0.96	0.93	0.98	0.98	0.06	0.95	0.95	0.96	0.96
chr6	15505629	15505736	0.89	0.86	0.70	0.93	0.80	0.53	0.89	0.71	0.24	0.92	0.90	0.95	0.92	0.95	0.51	0.68	0.73	0.90	0.95	0.97	0.95	0.87	0.93	0.03	0.92	0.85	0.96	0.93	0.95	0.91	0.91	0.96	0.89	0.95	0.95	0.95	0.95	0.97	0.97
chr6	17575308	17575495	0.70	0.92	0.90	0.85	0.87	0.87	0.83	0.95	0.70	0.93	0.83	0.84	0.94	0.77	0.88	0.92	0.89	0.94	0.95	0.93	0.74	0.71	0.93	0.97	0.96	0.96	0.96	0.79	0.07	0.85	0.91	0.93	0.90	0.88	0.92	0.95	0.88	0.95	0.91
chr6	20603869	20603880	0.96	0.98	0.99	0.95	0.99	0.91	0.92	0.98	0.96	0.96	0.97	0.98	0.99	0.97	0.97	0.94	0.98	0.99	0.90	0.98	0.96	0.03	0.98	1.00	0.97	0.97	0.97	1.00	0.98	0.97	0.98	0.96	0.99	0.99	0.98	0.96	0.97	0.98	0.97
chr6	24781063	24782020	0.98	0.96	0.95	0.96	0.94	0.96	0.93	0.97	0.88	0.97	0.98	0.98	0.13	0.95	0.94	0.97	0.98	0.95	0.96	0.97	0.96	0.90	0.96	0.97	0.98	0.98	0.97	0.94	0.97	0.97	0.95	0.95	0.75	0.97	0.96	0.95	0.97	0.80	0.97
chr6	34327444	34327868	0.95	0.96	0.94	0.96	0.93	0.94	0.92	0.96	0.95	0.97	0.90	0.97	0.97	0.97	0.97	0.97	0.98	0.85	0.47	0.05	0.69	0.81	0.92	0.97	0.96	0.96	0.94	0.93	0.96	0.97	0.97	0.96	0.98	0.88	0.96	0.86	0.95	0.96	0.95
chr6	34538586	34538712	0.93	0.94	0.84	0.83	0.91	0.95	0.78	0.97	0.77	0.96	0.88	0.96	0.96	0.88	0.96	0.98	0.98	0.96	0.96	0.70	0.87	0.72	0.85	0.90	0.94	0.96	0.89	0.78	0.78	0.85	0.62	0.94	0.07	0.86	0.89	0.99	0.70	0.81	0.79
chr6	34615690	34615889	0.89	0.94	0.89	0.82	0.90	0.89	0.88	0.86	0.90	0.95	0.96	0.97	0.98	0.93	0.96	0.95	0.97	0.96	0.96	0.98	0.95	0.00	0.94	0.93	0.93	0.91	0.91	0.92	0.94	0.85	0.97	0.96	0.97	0.94	0.96	0.96	0.94	0.95	0.94
chr6	34810402	34810867	0.94	0.96	0.90	0.89	0.94	0.93	0.92	0.94	0.91	0.93	0.95	0.97	0.96	0.87	0.91	0.95	0.96	0.96	0.97	0.95	0.91	0.82	0.94	0.97	0.98	0.97	0.91	0.90	0.91	0.94	0.84	0.16	0.93	0.96	0.94	0.95	0.91	0.91	0.94
chr6	34998819	34999802	0.93	0.95	0.91	0.94	0.93	0.95	0.90	0.96	0.93	0.97	0.97	0.98	0.96	0.96	0.95	0.95	0.95	0.86	0.96	0.94	0.92	0.79	0.95	0.97	0.97	0.98	0.98	0.92	0.95	0.95	0.70	0.14	0.97	0.94	0.96	0.91	0.97	0.97	0.96
chr6	35089361	35089698	0.91	0.90	0.95	0.88	0.91	0.94	0.90	0.90	0.88	0.89	0.92	0.90	0.96	0.97	0.95	0.97	0.97	0.91	0.93	0.92	0.93	0.84	0.96	0.97	0.97	0.97	0.97	0.93	0.95	0.93	0.96	0.96	0.88	0.14	0.93	0.94	0.96	0.96	0.97
chr6	35090326	35090440	0.94	0.97	0.93	0.95	0.95	0.95	0.94	0.95	0.93	0.97	0.96	0.98	0.98	0.97	0.97	0.95	0.97	0.97	0.96	0.95	0.94	0.73	0.95	0.93	0.94	0.89	0.97	0.95	0.93	0.95	0.93	0.97	0.92	0.08	0.96	0.97	0.97	0.96	0.97
chr6	36484791	36485036	0.81	0.93	0.90	0.84	0.89	0.82	0.84	0.92	0.85	0.93	0.95	0.96	0.95	0.87	0.88	0.95	0.92	0.94	0.96	0.95	0.94	0.73	0.93	0.95	0.13	0.01	0.93	0.93	0.90	0.90	0.95	0.90	0.98	0.89	0.91	0.91	0.88	0.85	0.73
chr6	37065838	37066296	0.92	0.91	0.89	0.89	0.91	0.90	0.84	0.95	0.73	0.91	0.93	0.96	0.92	0.92	0.90	0.94	0.94	0.88	0.95	0.05	0.21	0.80	0.90	0.95	0.96	0.95	0.92	0.86	0.85	0.92	0.92	0.90	0.91	0.94	0.95	0.94	0.93	0.91	0.92
chr6	37725251	37725379	0.87	0.81	0.77	0.91	0.91	0.93	0.84	0.96	0.79	0.91	0.95	0.94	0.92	0.82	0.07	0.74	0.92	0.94	0.94	0.95	0.67	0.67	0.91	0.93	0.95	0.97	0.92	0.89	0.93	0.92	0.95	0.85	0.94	0.96	0.94	0.95	0.93	0.92	0.89
chr6	37800885	37800903	0.81	0.83	0.68	0.84	0.86	0.90	0.66	0.94	0.81	0.94	0.96	0.98	0.94	0.86	0.01	0.21	0.90	0.93	0.95	0.90	0.88	0.62	0.88	0.86	0.89	0.93	0.88	0.94	0.93	0.93	0.94	0.93	0.98	0.99	0.89	0.92	0.92	0.95	0.93
chr6	39428837	39428858	0.98	0.96	0.88	0.93	0.93	0.92	0.81	0.98	0.92	0.85	0.93	0.97	0.97	0.95	0.89	0.91	0.95	0.88	0.95	0.01	0.70	0.68	0.91	0.96	0.93	0.97	0.93	0.95	0.94	0.97	0.91	0.87	0.98	0.97	0.95	0.95	0.93	0.97	0.98
chr6	42996291	42996451	0.92	0.93	0.91	0.90	0.94	0.94	0.89	0.96	0.96	0.94	0.93	0.93	0.96	0.94	0.95	0.96	0.95	0.87	0.94	0.94	0.94	0.84	0.95	0.97	0.97	0.96	0.96	0.90	0.93	0.94	0.93	0.93	0.97	0.95	0.95	0.91	0.91	0.85	0.14
chr6	43784597	43784786	0.89	0.93	0.93	0.94	0.93	0.92	0.95	0.93	0.94	0.95	0.96	0.95	0.89	0.90	0.88	0.74	0.84	0.96	0.93	0.95	0.96	0.90	0.95	0.97	0.97	0.97	0.96	0.93	0.94	0.91	0.96	0.97	0.95	0.94	0.94	0.04	0.87	0.95	0.95
chr6	43844012	43844049	0.93	0.92	0.88	0.86	0.90	0.93	0.90	0.98	0.94	0.97	0.92	0.96	0.98	0.92	0.86	0.48	0.06	0.98	0.97	0.97	0.96	0.88	0.91	0.97	0.91	0.95	0.92	0.94	0.93	0.93	0.98	0.97	0.97	0.98	0.80	0.96	0.97	0.96	0.97
chr6	52334637	52334754	0.95	0.95	0.92	0.89	0.91	0.73	0.85	0.98	0.90	0.96	0.88	0.95	0.97	0.93	0.98	0.98	0.98	0.97	0.97	0.98	0.97	0.82	0.95	0.94	0.95	0.08	0.95	0.94	0.96	0.95	0.98	0.94	0.98	0.97	0.97	0.98	0.94	0.97	0.97
chr6	52380640	52380899	0.92	0.93	0.87	0.89	0.95	0.89	0.83	0.95	0.87	0.85	0.93	0.96	0.95	0.75	0.94	0.74	0.96	0.79	0.94	0.98	0.93	0.65	0.90	0.96	0.96	0.97	0.88	0.66	0.61	0.56	0.07	0.15	0.96	0.88	0.90	0.89	0.90	0.89	0.84
chr6	52542113	52542234	0.93	0.95	0.93	0.92	0.90	0.93	0.89	0.98	0.73	0.96	0.95	0.97	0.99	0.96	0.95	0.98	0.98	0.98	0.96	0.99	0.96	0.76	0.95	0.97	0.97	0.97	0.97	0.94	0.96	0.96	0.98	0.98	0.91	0.11	0.97	0.96	0.96	0.96	0.97
chr6	57370739	57370758	0.96	0.92	0.89	0.84	0.88	0.91	0.84	0.97	0.81	0.94	0.96	0.97	0.98	0.95	0.98	0.99	0.98	0.95	0.90	0.98	0.96	0.89	0.93	0.96	0.98	0.98	0.97	0.94	0.95	0.74	0.75	0.15	0.87	0.97	0.76	0.92	0.94	0.97	0.97
chr6	64421809	64421842	0.94	0.87	0.87	0.08	0.89	0.91	0.69	0.87	0.79	0.93	0.95	0.76	0.89	0.86	0.94	0.92	0.92	0.93	0.89	0.95	0.89	0.73	0.92	0.90	0.92	0.91	0.93	0.83	0.91	0.96	0.90	0.91	0.93	0.96	0.94	0.96	0.88	0.92	0.94
chr6	64882190	64882220	0.90	0.92	0.89	0.70	0.80	0.88	0.70	0.95	0.71	0.91	0.93	0.75	0.90	0.92	0.97	0.95	0.87	0.94	0.95	0.95	0.92	0.49	0.90	0.91	0.92	0.90	0.95	0.86	0.91	0.92	0.12	0.74	0.99	0.98	0.90	0.92	0.88	0.90	0.92
chr6	70278198	70278247	0.83	0.84	0.90	0.05	0.79	0.84	0.56	0.95	0.75	0.91	0.96	0.90	0.96	0.90	0.96	0.97	0.94	0.97	0.95	0.97	0.84	0.65	0.90	0.92	0.93	0.95	0.92	0.84	0.89	0.96	0.92	0.92	0.94	0.96	0.94	0.98	0.91	0.95	0.85
chr6	70302443	70302600	0.88	0.90	0.86	0.75	0.87	0.90	0.79	0.94	0.03	0.96	0.96	0.87	0.95	0.82	0.92	0.91	0.88	0.93	0.94	0.95	0.92	0.68	0.88	0.92	0.93	0.93	0.89	0.93	0.92	0.95	0.95	0.88	0.90	0.97	0.97	0.91	0.95	0.96	0.91
chr6	78999048	78999142	0.97	0.97	0.94	0.96	0.95	0.96	0.92	0.87	0.97	0.97	0.97	0.97	0.97	0.96	0.98	0.96	0.95	0.90	0.83	0.98	0.96	0.93	0.97	0.98	0.97	0.99	0.97	0.92	0.97	0.67	0.97	0.96	0.98	0.96	0.03	0.97	0.95	0.97	0.97
chr6	83211659	83212045	0.93	0.91	0.87	0.96	0.89	0.92	0.93	0.96	0.92	0.92	0.96	0.95	0.97	0.87	0.90	0.91	0.90	0.95	0.95	0.99	0.87	0.62	0.91	0.94	0.95	0.97	0.93	0.92	0.94	0.95	0.74	0.73	0.02	0.52	0.97	0.97	0.96	0.95	0.97
chr6	87837660	87837706	0.85	0.90	0.92	0.77	0.80	0.76	0.80	0.87	0.77	0.96	0.92	0.99	0.96	0.87	0.94	0.97	1.00	0.98	0.91	0.96	0.92	0.65	0.95	0.97	0.98	0.98	0.92	0.78	0.08	0.75	0.80	0.80	0.87	0.93	0.92	0.96	0.91	0.95	0.93
chr6	95637101	95637428	0.94	0.93	0.91	0.78	0.89	0.81	0.81	0.95	0.84	0.94	0.95	0.96	0.95	0.97	0.94	0.96	0.97	0.13	0.72	0.86	0.93	0.66	0.93	0.97	0.96	0.96	0.95	0.91	0.93	0.97	0.97	0.96	0.93	0.91	0.97	0.93	0.97	0.96	0.96
chr6	99484602	99485096	0.90	0.93	0.70	0.89	0.92	0.92	0.89	0.99	0.88	0.95	0.95	0.95	0.98	0.93	0.95	0.96	0.96	0.90	0.91	0.95	0.95	0.87	0.95	0.94	0.90	0.96	0.05	0.89	0.95	0.95	0.97	0.96	0.96	0.94	0.82	0.92	0.96	0.96	0.95
chr6	106228219	106228414	0.97	0.97	0.94	0.95	0.94	0.96	0.94	0.97	0.96	0.97	0.97	0.98	0.98	0.97	0.99	0.97	0.98	0.95	0.95	0.98	0.94	0.89	0.97	0.98	0.96	0.98	0.97	0.92	0.97	0.98	0.96	0.94	0.99	0.98	0.98	0.96	0.92	0.02	0.38
chr6	106648848	106649202	0.95	0.95	0.76	0.92	0.95	0.92	0.93	0.96	0.92	0.95	0.88	0.96	0.98	0.97	0.97	0.97	0.98	0.97	0.96	0.99	0.96	0.73	0.91	0.87	0.86	0.90	0.02	0.94	0.97	0.97	0.98	0.97	0.98	0.97	0.97	0.95	0.97	0.96	0.96
chr6	107659666	107659921	0.96	0.96	0.90	0.93	0.96	0.96	0.93	0.98	0.93	0.96	0.97	0.97	0.96	0.94	0.98	0.99	0.98	0.95	0.96	0.97	0.88	0.73	0.95	0.96	0.96	0.96	0.95	0.90	0.83	0.05	0.88	0.89	0.97	0.98	0.75	0.96	0.97	0.96	0.95
chr6	110951664	110951996	0.90	0.91	0.88	0.91	0.85	0.86	0.89	0.93	0.86	0.97	0.97	0.90	0.97	0.87	0.95	0.97	0.92	0.87	0.95	0.89	0.88	0.82	0.93	0.95	0.94	0.96	0.95	0.93	0.94	0.91	0.95	0.94	0.96	0.95	0.93	0.01	0.96	0.97	0.97
chr6	111535010	111535057	0.85	0.94	0.91	0.93	0.93	0.94	0.95	0.97	0.58	0.94	0.94	0.98	0.94	0.94	0.96	0.93	0.98	0.97	0.94	0.97	0.93	0.82	0.95	0.98	0.95	0.94	0.95	0.91	0.97	0.93	0.94	0.94	0.45	0.05	0.95	0.92	0.93	0.94	0.92
chr6	111688580	111688862	0.94	0.96	0.90	0.91	0.95	0.95	0.89	0.97	0.95	0.83	0.80	0.96	0.97	0.93	0.92	0.06	0.20	0.95	0.95	0.97	0.94	0.80	0.96	0.98	0.98	0.98	0.97	0.95	0.96	0.96	0.97	0.95	0.96	0.98	0.95	0.95	0.95	0.92	0.89
chr6	111783781	111784225	0.91	0.86	0.91	0.91	0.87	0.86	0.86	0.79	0.95	0.90	0.89	0.85	0.95	0.78	0.95	0.98	0.97	0.94	0.93	0.07	0.55	0.79	0.92	0.95	0.96	0.97	0.96	0.86	0.89	0.93	0.96	0.96	0.93	0.92	0.95	0.71	0.90	0.93	0.83
chr6	117573507	117573607	0.94	0.95	0.91	0.90	0.92	0.94	0.88	0.87	0.91	0.95	0.95	0.97	0.98	0.94	0.92	0.87	0.95	0.97	0.95	0.97	0.95	0.76	0.96	0.97	0.97	0.97	0.96	0.84	0.80	0.04	0.89	0.95	0.96	0.89	0.76	0.94	0.95	0.96	0.95
chr6	118555149	118555353	0.94	0.96	0.91	0.95	0.86	0.72	0.92	0.04	0.93	0.94	0.95	0.95	0.96	0.95	0.96	0.96	0.96	0.94	0.95	0.97	0.96	0.70	0.96	0.94	0.96	0.94	0.96	0.89	0.95	0.98	0.97	0.97	0.98	0.94	0.96	0.96	0.97	0.94	0.92
chr6	122162240	122162344	0.96	0.95	0.91	0.80	0.89	0.95	0.82	0.97	0.88	0.94	0.96	0.87	0.96	0.91	0.91	0.94	0.92	0.96	0.95	0.93	0.92	0.69	0.92	0.94	0.95	0.93	0.93	0.87	0.72	0.07	0.96	0.94	0.97	0.97	0.89	0.91	0.93	0.94	0.94
chr6	125804922	125805245	0.98	0.97	0.95	0.96	0.95	0.96	0.95	0.98	0.99	0.95	0.96	0.98	0.95	0.98	0.97	0.98	0.98	0.28	0.89	0.85	0.86	0.90	0.96	0.96	0.97	0.97	0.96	0.96	0.95	0.97	0.95	0.95	0.98	0.98	0.97	0.95	0.96	0.97	0.63
chr6	126015205	126015510	0.97	0.97	0.97	0.96	0.98	0.96	0.96	0.97	0.95	0.97	0.97	0.98	0.98	0.97	0.97	0.97	0.97	0.98	0.96	0.98	0.97	0.80	0.96	0.97	0.97	0.98	0.97	0.94	0.97	0.98	0.96	0.97	0.99	0.98	0.98	0.97	0.06	0.96	0.97
chr6	126225909	126225983	0.95	0.92	0.86	0.84	0.91	0.86	0.87	0.96	0.84	0.96	0.97	0.97	0.97	0.95	0.34	0.02	0.71	0.88	0.95	0.99	0.95	0.70	0.93	0.94	0.97	0.97	0.95	0.92	0.94	0.96	0.95	0.94	0.99	0.98	0.97	0.97	0.96	0.96	0.96
chr6	128911991	128912316	0.79	0.86	0.81	0.82	0.18	0.95	0.78	0.92	0.73	0.96	0.96	0.79	0.92	0.84	0.91	0.86	0.84	0.96	0.98	0.98	0.86	0.60	0.91	0.93	0.93	0.94	0.90	0.91	0.93	0.97	0.95	0.93	0.94	0.95	0.94	0.95	0.95	0.91	0.94
chr6	131845097	131845603	0.94	0.93	0.90	0.88	0.94	0.95	0.90	0.98	0.91	0.97	0.96	0.06	0.97	0.94	0.97	0.98	0.98	0.97	0.96	0.97	0.97	0.65	0.88	0.92	0.94	0.94	0.90	0.91	0.92	0.97	0.98	0.92	0.73	0.96	0.96	0.98	0.97	0.97	0.97
chr6	133976627	133976771	0.98	0.96	0.95	0.95	0.95	0.97	0.93	0.97	0.96	0.97	0.97	0.05	0.97	0.96	0.89	0.96	0.96	0.97	0.96	0.98	0.96	0.95	0.97	0.98	0.98	0.97	0.97	0.94	0.94	0.96	0.97	0.95	0.91	0.97	0.92	0.94	0.95	0.97	0.97
chr6	134375341	134375586	0.90	0.96	0.93	0.95	0.97	0.93	0.93	0.96	0.92	0.96	0.96	0.95	0.97	0.97	0.92	0.94	0.93	0.97	0.97	0.97	0.96	0.70	0.95	0.94	0.15	0.91	0.88	0.97	0.95	0.97	0.98	0.96	0.99	0.98	0.98	0.98	0.96	0.96	0.93
chr6	135192012	135192045	0.97	0.97	0.95	0.95	0.98	0.92	0.90	0.99	0.92	0.97	0.95	0.97	0.98	0.98	0.97	0.98	0.98	0.98	0.97	0.98	0.82	0.01	0.97	0.98	0.89	0.70	0.96	0.95	0.93	0.97	0.99	0.96	0.98	0.99	0.98	0.98	0.98	0.96	0.97
chr6	136239509	136239664	0.82	0.82	0.65	0.78	0.85	0.83	0.63	0.89	0.70	0.94	0.87	0.95	0.88	0.72	0.00	0.01	0.67	0.77	0.95	0.84	0.67	0.78	0.93	0.94	0.85	0.91	0.92	0.86	0.87	0.90	0.88	0.87	0.89	0.89	0.91	0.96	0.81	0.94	0.88
chr6	136567717	136567770	0.97	0.96	0.93	0.92	0.92	0.93	0.94	0.97	0.94	0.98	0.97	0.98	0.99	0.95	0.96	0.96	0.98	0.97	0.97	0.98	0.98	0.84	0.95	0.96	0.97	0.97	0.96	0.95	0.97	0.97	0.87	0.17	0.97	0.98	0.98	0.90	0.88	0.90	0.91
chr6	136703014	136703332	0.97	0.96	0.95	0.94	0.95	0.94	0.91	0.96	0.94	0.96	0.97	0.96	0.97	0.94	0.94	0.97	0.96	0.98	0.96	0.97	0.90	0.86	0.96	0.97	0.95	0.88	0.97	0.95	0.96	0.85	0.97	0.94	0.98	0.98	0.78	0.97	0.07	0.97	0.97
chr6	138562569	138562865	0.96	0.96	0.89	0.92	0.95	0.95	0.88	0.98	0.90	0.95	0.97	0.97	0.98	0.95	0.94	0.98	0.94	0.97	0.85	0.96	0.92	0.68	0.88	0.94	0.95	0.97	0.89	0.92	0.96	0.85	0.98	0.96	0.97	0.97	0.05	0.98	0.96	0.96	0.96
chr6	139025568	139025624	0.79	0.96	0.95	0.88	0.93	0.79	0.87	0.95	0.86	0.94	0.96	0.96	0.96	0.95	0.97	0.96	0.97	0.98	0.95	0.98	0.97	0.73	0.95	0.96	0.14	0.23	0.95	0.95	0.95	0.97	0.94	0.94	0.94	0.96	0.92	0.96	0.97	0.97	0.96
chr6	139648358	139648453	0.96	0.93	0.92	0.92	0.97	0.90	0.93	0.97	0.97	0.94	0.94	0.95	0.97	0.97	0.95	0.97	0.97	0.98	0.96	0.99	0.98	0.01	0.95	0.90	0.91	0.71	0.94	0.95	0.94	0.89	0.97	0.96	0.98	0.97	0.97	0.97	0.98	0.97	0.97
chr6	141351537	141351573	0.99	0.97	0.96	0.90	0.94	0.96	0.95	0.06	0.90	0.97	0.99	0.94	0.98	0.89	0.97	0.96	0.98	0.98	0.96	0.99	0.99	0.73	0.96	0.97	0.98	0.95	0.97	0.93	0.98	0.99	0.96	0.98	0.99	0.98	0.97	0.96	0.96	0.98	0.97
chr6	142285385	142285541	0.97	0.96	0.93	0.91	0.93	0.92	0.89	0.97	0.91	0.96	0.97	0.05	0.99	0.93	0.98	0.95	0.95	0.97	0.95	0.98	0.97	0.72	0.96	0.98	0.97	0.98	0.97	0.95	0.97	0.98	0.95	0.96	0.97	0.98	0.98	0.95	0.95	0.97	0.96
chr6	142411883	142412144	0.95	0.93	0.85	0.91	0.96	0.92	0.92	0.94	0.94	0.94	0.80	0.97	0.96	0.92	0.94	0.91	0.91	0.95	0.93	0.98	0.92	0.02	0.95	0.95	0.96	0.97	0.95	0.93	0.95	0.96	0.97	0.96	0.96	0.96	0.93	0.95	0.93	0.95	0.96
chr6	143125912	143126266	0.90	0.92	0.90	0.88	0.76	0.92	0.83	0.97	0.05	0.97	0.95	0.97	0.96	0.95	0.96	0.84	0.97	0.98	0.95	0.86	0.91	0.76	0.89	0.92	0.96	0.97	0.92	0.91	0.95	0.97	0.97	0.96	0.92	0.95	0.98	0.99	0.96	0.97	0.96
chr6	146626258	146626273	0.92	0.93	0.88	0.71	0.86	0.96	0.60	0.95	0.79	0.97	0.95	0.90	0.95	0.82	0.91	0.88	0.85	0.96	0.93	0.94	0.96	0.56	0.92	0.93	0.96	0.98	0.95	0.97	0.94	0.96	0.04	0.50	0.94	0.96	0.94	0.92	0.93	0.89	0.93
chr6	148166784	148167005	0.93	0.89	0.84	0.89	0.88	0.94	0.91	0.95	0.86	0.88	0.89	0.94	0.92	0.75	0.03	0.64	0.81	0.85	0.95	0.83	0.76	0.70	0.85	0.88	0.87	0.87	0.85	0.84	0.91	0.90	0.88	0.73	0.77	0.56	0.91	0.84	0.76	0.83	0.85
chr6	149414287	149414366	0.95	0.94	0.91	0.88	0.94	0.92	0.87	0.97	0.90	0.96	0.96	0.96	0.96	0.95	0.94	0.91	0.97	0.98	0.96	0.99	0.96	0.77	0.95	0.94	0.93	0.91	0.92	0.92	0.96	0.71	0.98	0.97	0.98	0.98	0.04	0.82	0.95	0.81	0.92
chr6	149547056	149547293	0.94	0.93	0.84	0.93	0.94	0.94	0.92	0.94	0.93	0.94	0.94	0.93	0.94	0.91	0.93	0.94	0.94	0.24	0.89	0.95	0.95	0.90	0.95	0.97	0.96	0.97	0.91	0.94	0.94	0.95	0.94	0.96	0.96	0.91	0.94	0.92	0.95	0.90	0.94
chr6	149753362	149753482	0.86	0.96	0.92	0.95	0.94	0.79	0.95	0.96	0.94	0.96	0.89	0.93	0.98	0.95	0.97	0.99	0.99	0.98	0.95	0.97	0.95	0.76	0.93	0.91	0.13	0.05	0.92	0.93	0.95	0.97	0.97	0.98	0.98	0.96	0.97	0.94	0.97	0.95	0.95
chr6	150933197	150933488	0.57	0.83	0.68	0.39	0.18	0.73	0.28	0.89	0.70	0.96	0.96	0.94	0.91	0.74	0.87	0.90	0.96	0.92	0.93	0.96	0.91	0.63	0.93	0.94	0.95	0.96	0.96	0.90	0.91	0.90	0.94	0.87	0.92	0.93	0.88	0.89	0.88	0.84	0.84
chr6	151018364	151018441	0.98	0.96	0.98	0.94	0.97	0.98	0.93	0.98	0.98	0.96	0.96	0.97	0.94	0.94	0.95	0.95	0.97	0.88	0.87	0.89	0.80	0.72	0.95	0.97	0.98	1.00	0.96	0.92	0.95	0.97	0.97	0.97	0.97	0.98	0.95	0.04	0.96	0.96	0.96
chr6	151096652	151097232	0.69	0.94	0.91	0.77	0.84	0.89	0.82	0.90	0.83	0.81	0.93	0.97	0.98	0.95	0.92	0.91	0.81	0.96	0.85	0.67	0.90	0.74	0.96	0.97	0.97	0.97	0.97	0.92	0.88	0.02	0.93	0.96	0.94	0.90	0.85	0.87	0.96	0.96	0.97
chr6	151262022	151262251	0.94	0.93	0.87	0.78	0.88	0.94	0.89	0.98	0.96	0.97	0.96	0.97	0.98	0.93	0.98	0.97	0.98	0.96	0.93	0.98	0.95	0.69	0.92	0.94	0.95	0.98	0.95	0.85	0.84	0.81	0.96	0.95	0.97	0.97	0.08	0.96	0.93	0.95	0.95
