chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr5	143770741	143770782	0.91	0.93	0.88	0.93	0.90	0.94	0.89	0.98	0.42	0.97	0.96	0.95	0.98	0.94	0.98	0.98	0.96	0.97	0.98	0.97	0.94	0.03	0.90	0.89	0.93	0.96	0.83	0.94	0.91	0.96	0.95	0.90	0.97	0.99	0.96	0.94	0.95	0.95	0.93
chr5	144167855	144167956	0.92	0.95	0.93	0.93	0.96	0.96	0.90	0.95	0.68	0.97	0.96	0.98	0.95	0.54	0.03	0.01	0.74	0.97	0.96	0.98	0.97	0.86	0.97	0.95	0.98	0.98	0.97	0.96	0.97	0.96	0.94	0.95	0.93	0.96	0.96	0.97	0.93	0.98	0.97
chr5	145844459	145844621	0.96	0.94	0.87	0.83	0.84	0.93	0.82	0.98	0.88	0.98	0.96	0.97	0.97	0.96	0.98	0.97	0.97	0.95	0.95	0.97	0.95	0.00	0.90	0.94	0.96	0.94	0.89	0.94	0.97	0.98	0.97	0.95	0.98	0.98	0.98	0.97	0.91	0.97	0.96
chr5	146181079	146181246	0.94	0.95	0.94	0.96	0.98	0.75	0.95	0.98	0.96	0.97	0.96	0.96	0.97	0.96	0.97	0.97	0.97	0.97	0.96	0.98	0.97	0.89	0.95	0.97	0.88	0.15	0.97	0.94	0.96	0.96	0.97	0.96	0.97	0.97	0.98	0.97	0.97	0.97	0.97
chr5	147253499	147253514	0.94	0.94	0.90	0.83	0.83	0.89	0.81	1.00	0.89	0.96	0.96	0.92	0.98	0.96	0.98	0.98	0.98	0.98	0.94	0.97	0.95	0.61	0.92	0.98	0.97	0.96	0.94	0.09	0.90	0.96	0.95	0.96	0.97	0.95	0.95	0.94	0.95	0.94	0.94
chr5	147914711	147914760	0.91	0.95	0.90	0.94	0.93	0.94	0.84	0.98	0.80	0.95	0.95	0.96	0.97	0.93	0.90	0.92	0.89	0.94	0.94	0.95	0.96	0.72	0.93	0.97	0.96	0.98	0.96	0.93	0.97	0.98	0.98	0.97	0.95	0.95	0.95	0.97	0.06	0.97	0.94
chr5	151465614	151465851	0.92	0.92	0.93	0.77	0.92	0.94	0.79	0.85	0.91	0.96	0.82	0.95	0.94	0.91	0.95	0.97	0.98	0.96	0.94	0.95	0.93	0.00	0.92	0.93	0.96	0.93	0.97	0.90	0.91	0.91	0.92	0.90	0.94	0.97	0.92	0.94	0.91	0.94	0.92
chr5	151483156	151483172	0.87	0.96	0.92	0.94	0.92	0.78	0.81	0.96	0.79	0.94	0.87	0.96	0.98	0.97	0.97	0.97	0.98	0.96	0.97	0.99	0.97	0.98	0.97	0.97	0.11	0.00	0.96	0.97	0.97	0.97	0.97	0.97	0.99	0.97	0.98	0.96	0.98	0.97	0.97
chr5	152142605	152142637	0.96	0.90	0.95	0.12	0.97	0.95	0.85	0.66	0.91	0.94	0.96	0.94	0.81	0.95	0.97	0.96	0.97	0.98	0.96	0.98	0.98	0.70	0.95	0.97	0.98	0.97	0.98	0.96	0.95	0.93	0.98	0.96	0.99	0.98	0.97	0.84	0.97	0.97	0.95
chr5	154239398	154239428	0.94	0.93	0.89	0.96	0.90	0.92	0.93	0.97	0.96	0.97	0.92	0.97	0.96	0.95	0.96	0.97	0.99	0.95	0.92	0.76	0.85	0.69	0.96	0.85	0.87	0.80	0.06	0.97	0.93	0.95	0.97	0.97	0.97	0.98	0.95	0.95	0.95	0.97	0.96
chr5	154313036	154313297	0.96	0.93	0.89	0.85	0.94	0.93	0.88	0.89	0.87	0.96	0.96	0.96	0.97	0.97	0.95	0.93	0.97	0.83	0.07	0.97	0.95	0.77	0.93	0.90	0.96	0.95	0.88	0.89	0.87	0.84	0.96	0.93	0.98	0.98	0.95	0.93	0.94	0.91	0.91
chr5	154543769	154543844	0.93	0.87	0.77	0.86	0.86	0.84	0.85	0.93	0.03	0.94	0.96	0.82	0.91	0.75	0.94	0.93	0.83	0.88	0.89	0.89	0.85	0.59	0.87	0.66	0.88	0.95	0.92	0.93	0.90	0.89	0.97	0.88	0.89	0.93	0.84	0.86	0.88	0.92	0.91
chr5	154559925	154559950	0.85	0.93	0.90	0.85	0.40	0.92	0.80	0.95	0.01	0.96	0.87	0.92	0.94	0.94	0.93	0.95	0.92	0.95	0.97	0.94	0.88	0.64	0.82	0.89	0.80	0.95	0.85	0.95	0.96	0.96	0.95	0.96	0.97	0.96	0.97	0.91	0.94	0.98	0.96
chr5	154719810	154720178	0.95	0.94	0.92	0.90	0.94	0.93	0.84	0.98	0.83	0.96	0.97	0.97	0.97	0.95	0.97	0.94	0.96	0.17	0.34	0.97	0.92	0.69	0.91	0.94	0.97	0.97	0.94	0.89	0.96	0.97	0.96	0.96	0.98	0.97	0.97	0.95	0.96	0.96	0.97
chr5	157839183	157839339	0.98	0.97	0.94	0.98	0.95	0.94	0.95	0.97	0.99	0.96	0.97	0.12	0.97	0.95	0.98	0.99	0.98	0.96	0.97	0.98	0.97	0.88	0.97	0.98	0.97	0.97	0.98	0.93	0.98	0.98	0.98	0.97	0.98	0.97	0.98	0.32	0.98	0.95	0.86
chr5	159536772	159536826	0.91	0.88	0.89	0.86	0.93	0.91	0.77	0.93	0.35	0.95	0.95	0.88	0.93	0.70	0.97	0.96	0.96	0.82	0.97	0.97	0.94	0.81	0.93	0.94	0.94	0.94	0.97	0.87	0.82	0.94	0.90	0.86	0.02	0.08	0.94	0.89	0.89	0.87	0.86
chr5	159536981	159537000	0.98	0.95	0.92	0.92	0.93	0.90	0.92	0.83	0.39	0.97	0.91	0.96	0.96	0.92	0.95	0.98	0.98	0.81	0.95	0.97	0.95	0.88	0.96	0.98	0.97	0.97	0.99	0.94	0.97	0.97	0.98	0.96	0.02	0.14	0.98	0.99	0.96	0.97	0.96
chr5	160349344	160349474	0.96	0.96	0.93	0.93	0.97	0.94	0.91	0.98	0.91	0.95	0.96	0.94	0.96	0.89	0.96	0.94	0.95	0.94	0.94	0.97	0.90	0.89	0.93	0.97	0.97	0.97	0.95	0.93	0.95	0.92	0.94	0.86	0.37	0.20	0.92	0.95	0.95	0.96	0.96
chr5	160364401	160364532	0.96	0.93	0.81	0.86	0.88	0.93	0.77	0.97	0.85	0.97	0.97	0.91	0.97	0.72	0.00	0.69	0.68	0.92	0.96	0.96	0.93	0.58	0.72	0.86	0.92	0.92	0.84	0.85	0.92	0.92	0.79	0.87	0.95	0.97	0.93	0.96	0.87	0.63	0.79
chr5	161598339	161598877	0.85	0.85	0.88	0.05	0.81	0.87	0.47	0.94	0.75	0.93	0.91	0.80	0.94	0.78	0.90	0.90	0.86	0.95	0.94	0.94	0.91	0.62	0.90	0.91	0.92	0.92	0.93	0.91	0.92	0.95	0.92	0.92	0.91	0.93	0.91	0.90	0.84	0.83	0.89
chr5	169448937	169449177	0.97	0.96	0.94	0.95	0.94	0.96	0.91	0.97	0.92	0.96	0.97	0.94	0.96	0.97	0.95	0.96	0.92	0.97	0.15	0.96	0.95	0.68	0.95	0.97	0.97	0.98	0.93	0.94	0.95	0.97	0.98	0.95	0.95	0.98	0.93	0.97	0.93	0.94	0.96
chr5	170262123	170262341	0.95	0.93	0.81	0.81	0.92	0.93	0.77	0.94	0.83	0.96	0.97	0.90	0.96	0.88	0.96	0.95	0.97	0.96	0.95	0.95	0.93	0.71	0.04	0.12	0.90	0.84	0.83	0.88	0.94	0.98	0.97	0.94	0.97	0.98	0.95	0.95	0.95	0.92	0.92
chr5	170512645	170512664	0.97	0.96	0.93	0.95	0.95	0.94	0.91	0.99	0.96	0.96	0.97	0.96	0.98	0.96	0.77	0.74	0.01	0.71	0.86	0.69	0.57	0.77	0.96	0.98	0.98	0.99	0.91	0.94	0.77	0.74	0.99	0.90	0.97	0.98	0.96	0.96	0.96	0.89	0.90
chr5	171796143	171796504	0.93	0.89	0.83	0.76	0.81	0.93	0.69	0.97	0.77	0.90	0.96	0.89	0.94	0.80	0.95	0.96	0.96	0.93	0.95	0.98	0.95	0.70	0.87	0.92	0.95	0.98	0.87	0.73	0.92	0.63	0.17	0.70	0.92	0.95	0.92	0.94	0.92	0.93	0.91
chr5	172566967	172567147	0.96	0.96	0.89	0.87	0.60	0.94	0.87	0.07	0.86	0.97	0.82	0.97	0.95	0.97	0.96	0.98	0.96	0.95	0.96	0.96	0.94	0.67	0.89	0.93	0.95	0.96	0.93	0.87	0.91	0.91	0.91	0.93	0.99	0.95	0.95	0.96	0.96	0.97	0.95
chr5	172929374	172929726	0.78	0.85	0.88	0.52	0.38	0.93	0.13	0.97	0.29	0.97	0.90	0.96	0.98	0.98	0.96	0.95	0.96	0.94	0.96	0.95	0.88	0.71	0.95	0.97	0.94	0.94	0.95	0.96	0.95	0.96	0.95	0.97	0.96	0.96	0.98	1.00	0.96	0.97	0.98
chr5	173014777	173014933	0.84	0.95	0.92	0.96	0.97	0.85	0.94	0.94	0.87	0.93	0.95	0.92	0.97	0.95	0.96	0.99	0.97	0.95	0.97	0.98	0.95	0.82	0.96	0.97	0.14	0.05	0.95	0.98	0.96	0.96	0.96	0.95	0.98	0.98	0.93	0.95	0.96	0.95	0.95
chr5	173034531	173034939	0.91	0.93	0.84	0.90	0.91	0.92	0.87	0.93	0.88	0.93	0.91	0.96	0.94	0.90	0.88	0.82	0.78	0.83	0.05	0.95	0.94	0.82	0.91	0.97	0.95	0.96	0.82	0.92	0.94	0.92	0.95	0.93	0.97	0.96	0.87	0.92	0.94	0.97	0.96
chr5	173866922	173867104	0.95	0.97	0.93	0.91	0.94	0.90	0.89	0.98	0.95	0.06	0.88	0.97	0.98	0.97	0.97	0.97	0.97	0.98	0.96	0.98	0.97	0.90	0.95	0.97	0.90	0.82	0.96	0.94	0.97	0.98	0.98	0.97	0.97	0.97	0.97	0.94	0.97	0.97	0.97
chr5	174542342	174542501	0.84	0.84	0.77	0.73	0.70	0.83	0.73	0.87	0.70	0.92	0.94	0.79	0.88	0.62	0.79	0.87	0.84	0.88	0.87	0.82	0.92	0.68	0.87	0.89	0.91	0.93	0.87	0.82	0.88	0.88	0.93	0.95	0.91	0.94	0.86	0.88	0.89	0.90	0.04
chr5	175493569	175494013	0.94	0.94	0.85	0.94	0.82	0.94	0.87	0.94	0.56	0.96	0.85	0.95	0.97	0.95	0.95	0.96	0.97	0.95	0.95	0.98	0.92	0.86	0.95	0.98	0.97	0.98	0.96	0.84	0.66	0.89	0.10	0.67	0.80	0.96	0.94	0.97	0.96	0.53	0.93
chr5	176609135	176609211	0.89	0.90	0.82	0.91	0.84	0.96	0.91	0.88	0.85	0.80	0.19	0.92	0.86	0.93	0.89	0.93	0.91	0.91	0.88	0.92	0.97	0.76	0.94	0.96	0.95	0.96	0.96	0.49	0.79	0.81	0.88	0.86	0.94	0.85	0.82	0.87	0.86	0.97	0.92
chr5	176833993	176834117	0.92	0.93	0.93	0.80	0.83	0.89	0.81	0.92	0.91	0.90	0.83	0.87	0.80	0.73	0.59	0.02	0.84	0.90	0.90	0.93	0.87	0.70	0.94	0.95	0.95	0.96	0.96	0.98	0.89	0.86	0.90	0.93	0.91	0.92	0.84	0.85	0.87	0.93	0.92
chr5	177074706	177074894	0.91	0.93	0.93	0.89	0.89	0.92	0.91	0.91	0.81	0.95	0.95	0.04	0.94	0.93	0.90	0.89	0.92	0.75	0.93	0.95	0.85	0.80	0.95	0.97	0.97	0.97	0.97	0.90	0.90	0.91	0.94	0.95	0.92	0.91	0.92	0.88	0.93	0.94	0.92
chr5	177269394	177269756	0.93	0.95	0.93	0.90	0.92	0.95	0.89	0.91	0.93	0.94	0.91	0.97	0.90	0.03	0.87	0.89	0.95	0.96	0.96	0.97	0.97	0.86	0.97	0.96	0.97	0.97	0.96	0.90	0.90	0.90	0.91	0.95	0.95	0.87	0.97	0.97	0.94	0.96	0.96
chr5	177336985	177337242	0.95	0.94	0.94	0.91	0.94	0.93	0.91	0.95	0.92	0.95	0.96	0.96	0.96	0.90	0.94	0.92	0.94	0.95	0.95	0.89	0.81	0.90	0.95	0.97	0.97	0.91	0.95	0.93	0.91	0.93	0.93	0.96	0.16	0.23	0.96	0.94	0.95	0.96	0.96
chr5	177403257	177404166	0.01	0.02	0.02	0.02	0.03	0.02	0.03	0.02	0.02	0.02	0.03	0.87	0.01	0.01	0.02	0.01	0.01	0.01	0.03	0.01	0.01	0.00	0.02	0.01	0.01	0.01	0.01	0.02	0.00	0.00	0.00	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0.01
chr5	178366998	178367280	0.88	0.83	0.92	0.03	0.85	0.89	0.56	0.89	0.86	0.95	0.88	0.91	0.89	0.70	0.83	0.74	0.69	0.95	0.97	0.98	0.96	0.67	0.92	0.96	0.96	0.96	0.94	0.89	0.95	0.96	0.96	0.94	0.94	0.96	0.92	0.91	0.93	0.93	0.93
chr5	178426859	178426911	0.97	0.96	0.89	0.77	0.92	0.97	0.74	0.97	0.83	0.97	0.96	0.87	0.95	0.87	0.92	0.91	0.87	0.98	0.95	0.97	0.96	0.79	0.90	0.92	0.95	0.95	0.93	0.95	0.96	0.92	0.14	0.63	0.44	0.98	0.86	0.86	0.76	0.88	0.91
chr5	179694618	179694740	0.85	0.93	0.85	0.87	0.89	0.75	0.80	0.94	0.83	0.95	0.94	0.94	0.97	0.97	0.97	0.95	0.96	0.97	0.95	0.96	0.96	0.67	0.94	0.95	0.11	0.01	0.90	0.93	0.93	0.95	0.96	0.93	0.96	0.98	0.95	0.98	0.91	0.94	0.95
chr5	179760813	179760888	0.86	0.96	0.91	0.89	0.95	0.80	0.93	0.97	0.95	0.96	0.95	0.96	0.98	0.96	0.95	0.97	0.99	0.94	0.96	0.97	0.97	0.84	0.96	0.92	0.12	0.10	0.90	0.97	0.97	0.98	0.98	0.95	0.97	0.98	0.97	0.96	0.96	0.96	0.97
chr5	180086886	180087006	0.86	0.92	0.87	0.88	0.82	0.84	0.76	0.94	0.83	0.96	0.97	0.96	0.97	0.94	0.97	0.97	0.97	0.94	0.94	0.96	0.94	0.62	0.82	0.06	0.91	0.89	0.95	0.88	0.93	0.95	0.95	0.92	0.95	0.93	0.93	0.95	0.95	0.94	0.93
chr5	180555732	180555935	0.86	0.88	0.80	0.94	0.93	0.94	0.77	0.97	0.79	0.79	0.86	0.91	0.06	0.93	0.72	0.85	0.87	0.96	0.94	0.97	0.82	0.71	0.96	0.98	0.97	0.99	0.97	0.85	0.92	0.91	0.93	0.87	0.88	0.90	0.77	0.04	0.94	0.97	0.95
chr5	180588927	180589082	0.88	0.91	0.83	0.80	0.80	0.81	0.81	0.89	0.85	0.91	0.93	0.88	0.94	0.86	0.88	0.90	0.89	0.20	0.85	0.92	0.82	0.72	0.92	0.94	0.95	0.96	0.92	0.89	0.80	0.89	0.94	0.92	0.91	0.94	0.86	0.92	0.92	0.86	0.88
chr6	241052	241154	0.93	0.93	0.93	0.85	0.93	0.87	0.82	0.94	0.85	0.94	0.95	0.92	0.93	0.84	0.90	0.91	0.88	0.21	0.91	0.93	0.94	0.70	0.95	0.98	0.96	0.96	0.97	0.89	0.95	0.94	0.92	0.90	0.91	0.93	0.94	0.94	0.92	0.91	0.93
chr6	504028	504466	0.95	0.96	0.94	0.91	0.95	0.92	0.91	0.07	0.90	0.93	0.91	0.97	0.97	0.94	0.95	0.97	0.96	0.96	0.95	0.96	0.96	0.82	0.96	0.98	0.97	0.98	0.95	0.92	0.96	0.96	0.97	0.97	0.96	0.95	0.96	0.93	0.97	0.96	0.97
chr6	548666	548817	0.86	0.91	0.84	0.90	0.91	0.87	0.85	0.93	0.89	0.93	0.83	0.96	0.92	0.94	0.90	0.90	0.92	0.76	0.91	0.95	0.93	0.78	0.11	0.63	0.92	0.95	0.90	0.92	0.95	0.94	0.94	0.95	0.97	0.95	0.95	0.89	0.94	0.97	0.96
chr6	602738	602807	0.94	0.96	0.79	0.95	0.93	0.78	0.90	0.98	0.90	0.89	0.97	0.97	0.98	0.96	0.96	0.96	0.78	0.96	0.96	0.98	0.89	0.90	0.94	0.90	0.90	0.01	0.96	0.90	0.95	0.95	0.95	0.96	0.96	0.97	0.80	0.97	0.95	0.95	0.95
chr6	720637	720836	0.93	0.95	0.91	0.80	0.93	0.94	0.79	0.93	0.66	0.97	0.97	0.92	0.96	0.85	0.94	0.96	0.94	0.87	0.85	0.85	0.84	0.78	0.93	0.94	0.95	0.94	0.96	0.87	0.82	0.81	0.16	0.70	0.91	0.95	0.93	0.93	0.94	0.89	0.91
chr6	1725453	1725537	0.96	0.92	0.95	0.96	0.96	0.82	0.94	0.98	0.98	0.97	0.97	0.98	0.98	0.98	0.97	0.97	0.96	0.98	0.98	0.98	0.97	0.83	0.96	0.96	0.92	0.17	0.95	0.93	0.97	0.97	0.98	0.93	0.99	0.98	0.97	0.98	0.97	0.97	0.97
chr6	2030403	2031131	0.94	0.94	0.84	0.91	0.93	0.89	0.87	0.96	0.88	0.97	0.97	0.97	0.98	0.95	0.91	0.91	0.78	0.96	0.94	0.97	0.93	0.66	0.95	0.95	0.96	0.97	0.96	0.93	0.92	0.94	0.91	0.90	0.97	0.97	0.92	0.96	0.83	0.03	0.83
chr6	2220152	2220654	0.80	0.96	0.88	0.92	0.86	0.89	0.87	0.95	0.89	0.96	0.97	0.96	0.97	0.93	0.05	0.62	0.11	0.96	0.95	0.97	0.97	0.70	0.91	0.69	0.96	0.97	0.92	0.93	0.95	0.96	0.97	0.95	0.98	0.97	0.96	0.98	0.80	0.77	0.86
chr6	2700902	2701454	0.85	0.94	0.80	0.87	0.81	0.89	0.58	0.95	0.53	0.96	0.97	0.96	0.97	0.90	0.96	0.96	0.95	0.96	0.95	0.96	0.95	0.69	0.89	0.94	0.96	0.96	0.93	0.90	0.95	0.95	0.11	0.58	0.97	0.97	0.93	0.97	0.96	0.82	0.96
chr6	2950798	2950903	0.88	0.93	0.93	0.91	0.88	0.89	0.87	0.97	0.53	0.94	0.95	0.97	0.97	0.92	0.93	0.91	0.78	0.97	0.95	0.96	0.95	0.80	0.96	0.96	0.97	0.89	0.96	0.88	0.92	0.94	0.91	0.92	0.91	0.14	0.96	0.95	0.90	0.96	0.95
chr6	3143563	3143665	0.85	0.88	0.90	0.75	0.84	0.84	0.78	0.95	0.84	0.90	0.91	0.95	0.96	0.91	0.17	0.57	0.96	0.94	0.66	0.96	0.94	0.78	0.92	0.93	0.96	0.89	0.89	0.87	0.94	0.89	0.97	0.97	0.95	0.94	0.82	0.88	0.92	0.93	0.93
chr6	3441752	3442245	0.98	0.94	0.88	0.93	0.86	0.88	0.91	0.96	0.91	0.08	0.89	0.96	0.95	0.95	0.94	0.93	0.93	0.94	0.97	0.96	0.97	0.90	0.88	0.93	0.95	0.96	0.90	0.93	0.95	0.95	0.97	0.97	0.97	0.97	0.97	0.95	0.97	0.96	0.97
chr6	3467647	3467706	0.93	0.93	0.86	0.87	0.94	0.88	0.86	0.94	0.88	0.90	0.95	0.94	0.90	0.90	0.91	0.95	0.92	0.79	0.79	0.83	0.81	0.76	0.91	0.96	0.95	0.96	0.95	0.07	0.09	0.69	0.82	0.88	0.84	0.90	0.90	0.95	0.93	0.93	0.91
chr6	4483339	4483391	0.70	0.91	0.80	0.80	0.21	0.87	0.70	0.95	0.85	0.89	0.93	0.76	0.88	0.69	0.88	0.88	0.96	0.94	0.99	0.94	0.93	0.79	0.88	0.95	0.93	0.97	0.87	0.93	0.92	0.94	0.91	0.91	0.95	0.98	0.97	0.94	0.91	0.92	0.86
chr6	5727061	5727286	0.95	0.94	0.87	0.86	0.91	0.89	0.87	0.95	0.81	0.96	0.96	0.97	0.95	0.94	0.97	0.97	0.97	0.94	0.96	0.95	0.92	0.68	0.91	0.92	0.96	0.93	0.14	0.92	0.94	0.93	0.96	0.95	0.98	0.98	0.95	0.96	0.94	0.95	0.97
chr6	7252636	7252736	0.84	0.94	0.91	0.92	1.00	0.82	0.91	0.97	0.86	0.94	0.96	0.96	0.98	0.98	0.97	0.97	0.98	0.97	0.96	0.98	0.99	0.76	0.90	0.92	0.17	0.17	0.92	0.95	0.95	0.96	0.96	0.95	0.99	0.99	0.96	0.91	0.97	0.96	0.98
chr6	7263538	7263602	0.87	0.95	0.74	0.90	0.91	0.67	0.92	0.96	0.88	0.95	0.95	0.96	0.95	0.95	0.97	0.98	0.95	0.96	0.96	0.96	0.91	0.75	0.88	0.84	0.13	0.01	0.83	0.97	0.87	0.87	0.92	0.89	0.94	0.94	0.96	0.92	0.93	0.94	0.93
chr6	7441310	7441456	0.95	0.94	0.93	0.87	0.91	0.94	0.84	0.96	0.87	0.95	0.95	0.96	0.98	0.94	0.97	0.97	0.97	0.98	0.95	0.96	0.96	0.82	0.95	0.97	0.98	0.98	0.99	0.94	0.97	0.97	0.98	0.97	0.45	0.12	0.92	0.97	0.96	0.97	0.98
chr6	7636048	7636319	0.85	0.86	0.84	0.11	0.74	0.89	0.64	0.92	0.82	0.96	0.90	0.93	0.97	0.87	0.92	0.93	0.94	0.97	0.95	0.96	0.98	0.54	0.76	0.87	0.92	0.75	0.91	0.92	0.91	0.95	0.94	0.87	0.98	0.95	0.94	0.96	0.93	0.92	0.90
chr6	8109127	8109169	0.95	0.94	0.92	0.92	0.90	0.95	0.94	0.09	0.92	0.95	0.96	0.96	0.96	0.89	0.96	0.93	0.90	0.98	0.95	0.97	0.97	0.80	0.93	0.97	0.97	0.99	0.94	0.94	0.95	0.96	0.95	0.97	0.97	0.97	0.95	0.97	0.97	0.96	0.96
chr6	10115066	10115114	0.93	0.95	0.95	0.82	0.92	0.93	0.84	0.96	0.89	0.88	0.92	0.96	0.92	0.96	0.96	0.94	0.96	0.98	0.93	0.96	0.97	0.79	0.95	0.97	0.97	0.98	0.97	0.21	0.95	0.89	0.96	0.96	0.76	0.91	0.95	0.94	0.95	0.95	0.93
chr6	10423270	10423475	0.03	0.08	0.11	0.03	0.21	0.03	0.08	0.02	0.06	0.04	0.06	0.07	0.06	0.02	0.02	0.04	0.03	0.06	0.03	0.02	0.03	0.01	0.06	0.03	0.01	0.01	0.02	0.87	0.06	0.16	0.28	0.07	0.35	0.94	0.03	0.07	0.02	0.01	0.01
chr6	10599241	10599277	0.95	0.96	0.91	0.80	0.89	0.82	0.83	0.92	0.85	0.77	0.87	0.93	0.88	0.03	0.97	0.95	0.95	0.98	0.94	0.98	0.87	0.95	0.96	0.97	0.97	0.97	0.97	0.77	0.96	0.95	0.97	0.97	0.98	0.97	0.97	0.80	0.97	0.96	0.97
chr6	11057685	11057949	0.95	0.94	0.90	0.89	0.93	0.92	0.85	0.94	0.83	0.95	0.96	0.06	0.96	0.92	0.95	0.95	0.95	0.96	0.94	0.96	0.93	0.76	0.91	0.94	0.96	0.96	0.94	0.89	0.91	0.94	0.96	0.92	0.97	0.97	0.93	0.87	0.93	0.94	0.93
chr6	12049290	12049505	0.91	0.94	0.67	0.91	0.92	0.79	0.91	0.90	0.93	0.95	0.96	0.97	0.96	0.95	0.93	0.95	0.98	0.92	0.95	0.97	0.95	0.77	0.92	0.93	0.78	0.42	0.07	0.94	0.90	0.93	0.96	0.93	0.98	0.96	0.97	0.94	0.96	0.96	0.97
chr6	12185240	12185536	0.96	0.92	0.87	0.88	0.90	0.94	0.85	0.94	0.73	0.94	0.95	0.96	0.97	0.94	0.91	0.96	0.94	0.94	0.92	0.96	0.90	0.55	0.87	0.93	0.95	0.92	0.89	0.10	0.71	0.87	0.91	0.82	0.84	0.93	0.91	0.90	0.91	0.94	0.94
chr6	13442315	13442364	0.98	0.97	0.95	0.96	0.98	0.95	0.96	0.96	0.94	0.96	0.95	0.98	0.96	0.97	0.98	0.98	0.98	0.97	0.96	0.98	0.94	0.92	0.95	0.97	0.97	0.98	0.96	0.96	0.96	0.98	0.97	0.98	0.99	0.99	0.97	0.95	0.96	0.11	0.72
chr6	13722926	13722967	0.98	0.96	0.93	0.91	0.89	0.97	0.91	0.97	0.91	0.96	0.97	0.96	0.97	0.90	0.94	0.97	0.95	0.97	0.96	0.98	0.97	0.81	0.97	0.97	0.98	0.98	0.97	0.94	0.97	0.98	0.98	0.97	0.98	0.97	0.98	0.93	0.10	0.98	0.96
chr6	13987803	13987862	0.93	0.94	0.93	0.82	0.91	0.92	0.90	0.91	0.82	0.95	0.96	0.90	0.96	0.84	0.94	0.95	0.95	0.96	0.08	0.98	0.95	0.80	0.95	0.97	0.97	0.98	0.97	0.96	0.92	0.91	0.93	0.90	0.98	0.97	0.89	0.91	0.92	0.92	0.95
chr6	14145351	14145378	0.97	0.96	0.93	0.91	0.76	0.97	0.90	0.98	0.22	0.97	0.97	0.97	0.96	0.98	0.97	0.96	0.94	0.96	0.91	0.98	0.95	0.65	0.96	0.96	0.97	0.93	0.99	0.99	0.95	0.95	0.99	0.98	0.96	0.98	0.95	0.97	0.96	0.97	0.93
chr6	14254722	14255015	0.97	0.94	0.71	0.93	0.92	0.93	0.89	0.98	0.96	0.97	0.98	0.97	0.98	0.97	0.97	0.98	0.98	0.92	0.95	0.98	0.98	0.73	0.94	0.87	0.92	0.97	0.07	0.92	0.97	0.97	0.96	0.97	0.98	0.98	0.97	0.97	0.97	0.96	0.96
chr6	14459181	14459855	0.94	0.92	0.82	0.93	0.90	0.93	0.81	0.95	0.91	0.96	0.96	0.88	0.94	0.74	0.92	0.90	0.92	0.97	0.94	0.78	0.89	0.70	0.89	0.91	0.96	0.96	0.92	0.45	0.74	0.90	0.13	0.60	0.91	0.93	0.81	0.91	0.87	0.95	0.95
chr6	14941160	14941457	0.96	0.96	0.94	0.93	0.92	0.91	0.90	0.98	0.96	0.97	0.98	0.96	0.97	0.90	0.97	0.98	0.98	0.97	0.86	0.98	0.96	0.84	0.95	0.96	0.91	0.62	0.96	0.97	0.96	0.92	0.96	0.93	0.98	0.98	0.06	0.95	0.95	0.96	0.96
chr6	15436719	15437050	0.95	0.97	0.93	0.95	0.91	0.89	0.93	0.97	0.96	0.97	0.96	0.96	0.96	0.94	0.96	0.97	0.98	0.90	0.06	0.97	0.97	0.76	0.93	0.92	0.92	0.87	0.95	0.92	0.96	0.94	0.96	0.94	0.97	0.97	0.18	0.98	0.94	0.93	0.95
chr6	15505629	15505736	0.89	0.86	0.70	0.93	0.80	0.53	0.89	0.71	0.24	0.92	0.90	0.95	0.92	0.95	0.51	0.68	0.73	0.90	0.95	0.97	0.95	0.87	0.93	0.03	0.92	0.85	0.96	0.93	0.95	0.91	0.91	0.96	0.89	0.95	0.95	0.95	0.95	0.97	0.97
chr6	15505755	15505882	0.88	0.91	0.57	0.93	0.80	0.36	0.90	0.59	0.30	0.87	0.80	0.94	0.94	0.96	0.72	0.78	0.84	0.92	0.95	0.97	0.93	0.78	0.86	0.02	0.66	0.51	0.91	0.93	0.93	0.91	0.93	0.95	0.85	0.85	0.97	0.97	0.94	0.96	0.97
chr6	16296167	16296518	0.94	0.94	0.84	0.92	0.95	0.78	0.90	0.94	0.37	0.06	0.88	0.91	0.93	0.94	0.96	0.95	0.96	0.93	0.85	0.95	0.84	0.93	0.95	0.97	0.97	0.97	0.95	0.88	0.94	0.91	0.89	0.95	0.89	0.87	0.93	0.83	0.93	0.96	0.96
