chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr3	158095228	158095842	0.23	0.10	0.12	0.33	0.84	0.14	0.27	0.04	0.61	0.08	0.05	0.08	0.10	0.11	0.07	0.09	0.08	0.09	0.07	0.10	0.25	0.04	0.19	0.12	0.08	0.07	0.10	0.07	0.15	0.11	0.17	0.11	0.19	0.15	0.11	0.09	0.11	0.31	0.29
chr3	158095926	158096022	0.26	0.10	0.14	0.24	0.83	0.16	0.27	0.05	0.75	0.07	0.07	0.08	0.06	0.07	0.04	0.08	0.08	0.08	0.09	0.10	0.22	0.04	0.15	0.11	0.08	0.05	0.10	0.12	0.16	0.11	0.16	0.13	0.11	0.15	0.10	0.09	0.11	0.24	0.24
chr3	158096102	158096609	0.33	0.17	0.17	0.38	0.97	0.25	0.33	0.08	0.89	0.11	0.08	0.10	0.13	0.12	0.07	0.11	0.14	0.14	0.10	0.13	0.22	0.06	0.25	0.19	0.11	0.10	0.15	0.14	0.17	0.14	0.19	0.10	0.16	0.23	0.14	0.09	0.11	0.18	0.18
chr3	158097192	158097314	0.30	0.19	0.14	0.41	0.96	0.27	0.35	0.10	0.87	0.14	0.08	0.18	0.16	0.22	0.14	0.19	0.20	0.15	0.19	0.18	0.26	0.04	0.25	0.12	0.04	0.02	0.03	0.20	0.24	0.21	0.32	0.18	0.28	0.32	0.24	0.09	0.20	0.25	0.20
chr3	158097467	158097835	0.22	0.09	0.07	0.28	0.89	0.14	0.28	0.03	0.57	0.05	0.05	0.05	0.04	0.04	0.05	0.08	0.06	0.06	0.05	0.05	0.06	0.01	0.09	0.04	0.01	0.00	0.01	0.08	0.06	0.05	0.09	0.04	0.06	0.08	0.05	0.04	0.03	0.02	0.02
chr3	158097853	158098401	0.27	0.07	0.03	0.24	0.86	0.10	0.22	0.02	0.44	0.04	0.03	0.02	0.01	0.00	0.01	0.01	0.01	0.01	0.02	0.01	0.03	0.00	0.03	0.02	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0.02	0.02	0.03	0.02	0.02	0.01	0.01	0.01
chr3	158098433	158098812	0.28	0.11	0.10	0.33	0.85	0.16	0.29	0.06	0.58	0.07	0.06	0.06	0.06	0.03	0.04	0.06	0.06	0.05	0.08	0.07	0.12	0.06	0.13	0.12	0.06	0.04	0.10	0.05	0.09	0.06	0.09	0.11	0.06	0.06	0.07	0.07	0.06	0.13	0.15
chr3	158099986	158100400	0.36	0.15	0.09	0.30	0.89	0.24	0.28	0.10	0.53	0.12	0.13	0.04	0.08	0.04	0.07	0.08	0.09	0.11	0.09	0.07	0.08	0.05	0.09	0.11	0.13	0.13	0.10	0.11	0.08	0.07	0.10	0.04	0.08	0.14	0.07	0.10	0.05	0.07	0.05
chr3	158148972	158149119	0.96	0.97	0.91	0.93	0.94	0.96	0.92	0.96	0.93	0.96	0.97	0.96	0.97	0.97	0.96	0.97	0.97	0.97	0.97	0.98	0.95	0.89	0.96	0.96	0.97	0.95	0.91	0.90	0.96	0.95	0.83	0.92	0.98	0.97	0.97	0.94	0.96	0.09	0.74
chr3	158316634	158316740	0.94	0.96	0.94	0.92	0.91	0.86	0.90	0.97	0.86	0.96	0.95	0.97	0.98	0.96	0.88	0.97	0.94	0.75	0.94	0.98	0.87	0.94	0.97	0.98	0.98	0.98	0.98	0.95	0.71	0.03	0.84	0.93	0.97	0.96	0.80	0.94	0.96	0.97	0.97
chr3	158494793	158494860	0.94	0.92	0.86	0.87	0.97	0.93	0.79	0.93	0.78	0.95	0.96	0.95	0.99	0.86	0.92	0.96	0.94	0.98	0.96	0.95	0.94	0.00	0.91	0.94	0.96	0.97	0.92	0.81	0.85	0.90	0.92	0.90	0.97	0.96	0.94	0.94	0.91	0.86	0.91
chr3	160138958	160139439	0.90	0.90	0.91	0.72	0.81	0.84	0.84	0.96	0.88	0.93	0.88	0.96	0.94	0.88	0.88	0.91	0.95	0.96	0.91	0.94	0.95	0.73	0.93	0.95	0.97	0.97	0.86	0.61	0.68	0.13	0.93	0.91	0.90	0.94	0.87	0.97	0.94	0.92	0.92
chr3	160269727	160270040	0.81	0.86	0.84	0.11	0.92	0.83	0.54	0.90	0.91	0.86	0.84	0.96	0.99	0.95	0.97	0.99	0.98	0.98	0.94	0.97	0.97	0.72	0.97	0.98	0.97	0.96	0.97	0.91	0.93	0.97	0.98	0.95	0.97	0.96	0.96	0.99	0.89	0.97	0.96
chr3	160479426	160479751	0.90	0.89	0.85	0.85	0.88	0.82	0.86	0.93	0.14	0.93	0.92	0.93	0.95	0.82	0.92	0.95	0.94	0.95	0.88	0.96	0.95	0.71	0.90	0.94	0.95	0.94	0.93	0.91	0.88	0.92	0.94	0.94	0.96	0.94	0.93	0.92	0.93	0.95	0.95
chr3	165640822	165641370	0.88	0.83	0.83	0.88	0.89	0.94	0.86	0.96	0.76	0.95	0.90	0.84	0.93	0.75	0.00	0.05	0.62	0.98	0.94	0.83	0.83	0.56	0.92	0.91	0.92	0.92	0.94	0.85	0.77	0.49	0.97	0.94	0.91	0.97	0.79	0.77	0.61	0.97	0.81
chr3	167851728	167851905	0.91	0.93	0.84	0.84	0.85	0.89	0.85	0.93	0.57	0.96	0.86	0.95	0.96	0.89	0.87	0.79	0.84	0.92	0.85	0.93	0.95	0.67	0.81	0.91	0.95	0.94	0.91	0.92	0.90	0.73	0.87	0.95	0.82	0.95	0.04	0.93	0.88	0.88	0.90
chr3	168132058	168132242	0.91	0.90	0.70	0.77	0.81	0.93	0.69	0.97	0.80	0.95	0.95	0.92	0.87	0.81	0.83	0.88	0.83	0.93	0.93	0.89	0.89	0.69	0.80	0.89	0.94	0.95	0.85	0.66	0.90	0.97	0.64	0.13	0.69	0.95	0.96	0.60	0.94	0.95	0.92
chr3	168953568	168953788	0.87	0.85	0.82	0.69	0.77	0.86	0.62	0.89	0.82	0.71	0.85	0.77	0.91	0.78	0.85	0.74	0.93	0.94	0.95	0.09	0.06	0.57	0.84	0.87	0.94	0.95	0.88	0.93	0.89	0.93	0.92	0.96	0.88	0.97	0.95	0.91	0.91	0.93	0.94
chr3	169533087	169533476	0.44	0.90	0.72	0.94	0.05	0.68	0.72	0.95	0.75	0.95	0.95	0.78	0.93	0.97	0.92	0.85	0.85	0.76	0.95	0.79	0.71	0.59	0.88	0.93	0.94	0.96	0.91	0.72	0.89	0.97	0.94	0.84	0.62	0.60	0.97	0.95	0.96	0.97	0.94
chr3	169932373	169932444	0.92	0.93	0.59	0.85	0.95	0.90	0.89	0.98	0.88	0.96	0.92	0.96	0.97	0.92	0.92	0.92	0.92	0.88	0.96	0.98	0.93	0.91	0.94	0.96	0.94	0.97	0.02	0.93	0.95	0.97	0.97	0.97	0.96	0.96	0.95	0.95	0.98	0.98	0.97
chr3	169951960	169952011	0.96	0.96	0.92	0.81	0.84	0.89	0.77	0.98	0.72	0.96	0.97	0.95	0.97	0.92	0.93	0.90	0.90	0.97	0.96	0.97	0.94	0.87	0.90	0.93	0.95	0.84	0.97	0.88	0.95	0.98	0.77	0.95	0.98	0.99	0.98	0.96	0.97	0.04	0.90
chr3	170182443	170182829	0.93	0.94	0.91	0.91	0.90	0.89	0.90	0.97	0.90	0.95	0.96	0.97	0.96	0.88	0.91	0.89	0.89	0.95	0.95	0.90	0.79	0.89	0.95	0.97	0.97	0.98	0.93	0.88	0.89	0.94	0.88	0.89	0.89	0.93	0.95	0.95	0.96	0.84	0.17
chr3	171159143	171159312	0.91	0.87	0.91	0.90	0.86	0.88	0.91	0.89	0.82	0.06	0.92	0.97	0.95	0.91	0.89	0.94	0.96	0.95	0.95	0.96	0.95	0.02	0.97	0.97	0.90	0.93	0.88	0.91	0.93	0.94	0.96	0.89	0.97	0.94	0.96	0.94	0.94	0.97	0.95
chr3	171159360	171159482	0.92	0.92	0.88	0.91	0.92	0.90	0.89	0.97	0.86	0.07	0.91	0.97	0.96	0.88	0.95	0.95	0.97	0.96	0.96	0.97	0.93	0.01	0.96	0.97	0.95	0.96	0.92	0.96	0.94	0.95	0.95	0.95	0.96	0.87	0.96	0.96	0.96	0.97	0.96
chr3	171159730	171159930	0.91	0.92	0.91	0.93	0.94	0.93	0.92	0.94	0.87	0.10	0.91	0.97	0.94	0.89	0.94	0.88	0.96	0.97	0.96	0.97	0.91	0.70	0.96	0.97	0.97	0.96	0.94	0.93	0.94	0.96	0.97	0.95	0.97	0.97	0.95	0.94	0.97	0.97	0.96
chr3	171170409	171170877	0.92	0.93	0.87	0.90	0.88	0.86	0.92	0.98	0.85	0.96	0.97	0.93	0.89	0.74	0.96	0.95	0.91	0.89	0.95	0.97	0.91	0.74	0.94	0.92	0.94	0.89	0.85	0.94	0.92	0.94	0.97	0.91	0.93	0.95	0.87	0.40	0.83	0.80	0.13
chr3	171446759	171447146	0.94	0.93	0.90	0.96	0.96	0.95	0.94	0.95	0.92	0.96	0.96	0.96	0.97	0.95	0.90	0.86	0.80	0.96	0.96	0.97	0.91	0.02	0.95	0.95	0.97	0.97	0.94	0.95	0.95	0.95	0.94	0.89	0.61	0.96	0.96	0.73	0.92	0.84	0.91
chr3	171735337	171736090	0.97	0.95	0.88	0.92	0.93	0.93	0.89	0.95	0.84	0.92	0.97	0.96	0.95	0.96	0.96	0.96	0.97	0.97	0.96	0.96	0.94	0.76	0.87	0.96	0.95	0.96	0.85	0.92	0.97	0.89	0.96	0.97	0.96	0.94	0.15	0.81	0.97	0.96	0.97
chr3	171745846	171746004	0.96	0.96	0.94	0.91	0.92	0.96	0.91	0.88	0.93	0.91	0.94	0.95	0.96	0.97	0.93	0.91	0.93	0.98	0.95	0.94	0.95	0.88	0.95	0.96	0.94	0.96	0.95	0.93	0.95	0.98	0.96	0.96	0.97	0.97	0.94	0.08	0.95	0.96	0.95
chr3	171746039	171746435	0.97	0.97	0.93	0.95	0.95	0.96	0.94	0.95	0.93	0.70	0.95	0.97	0.96	0.74	0.98	0.97	0.98	0.98	0.95	0.98	0.96	0.89	0.94	0.98	0.97	0.99	0.92	0.92	0.98	0.97	0.98	0.97	0.99	0.97	0.98	0.03	0.97	0.98	0.97
chr3	171751618	171751998	0.97	0.96	0.94	0.94	0.94	0.85	0.94	0.97	0.95	0.96	0.97	0.98	0.96	0.97	0.98	0.97	0.98	0.97	0.96	0.97	0.93	0.90	0.95	0.97	0.97	0.97	0.94	0.97	0.97	0.98	0.98	0.98	0.98	0.98	0.97	0.05	0.97	0.98	0.98
chr3	171765804	171766599	0.92	0.93	0.86	0.89	0.93	0.91	0.86	0.88	0.92	0.82	0.95	0.97	0.53	0.90	0.94	0.95	0.98	0.98	0.96	0.97	0.93	0.70	0.91	0.96	0.92	0.94	0.91	0.90	0.94	0.97	0.93	0.90	0.85	0.95	0.97	0.01	0.96	0.93	0.94
chr3	172204755	172204770	0.96	0.92	0.94	0.84	0.98	0.94	0.94	0.98	0.93	0.93	0.98	0.97	0.98	0.93	0.96	0.92	0.89	0.95	0.05	0.96	0.41	0.84	0.96	0.97	0.98	0.99	0.97	0.87	0.95	0.98	0.95	0.98	0.97	0.91	0.85	0.97	0.96	0.89	0.97
chr3	172287231	172287472	0.93	0.96	0.94	0.92	0.96	0.89	0.88	0.09	0.92	0.96	0.96	0.98	0.98	0.95	0.97	0.98	0.98	0.97	0.96	0.97	0.96	0.26	0.96	0.97	0.97	0.96	0.96	0.95	0.97	0.96	0.97	0.96	0.98	0.96	0.97	0.96	0.94	0.97	0.97
chr3	172341113	172341443	0.90	0.93	0.90	0.89	0.93	0.92	0.85	0.87	0.62	0.95	0.92	0.94	0.72	0.83	0.13	0.56	0.82	0.94	0.85	0.94	0.94	0.78	0.96	0.97	0.96	0.95	0.93	0.92	0.93	0.86	0.93	0.90	0.92	0.82	0.89	0.84	0.89	0.95	0.96
chr3	172775880	172776358	0.94	0.95	0.95	0.92	0.95	0.94	0.92	0.97	0.76	0.95	0.95	0.11	0.96	0.95	0.96	0.93	0.95	0.94	0.96	0.92	0.94	0.94	0.95	0.95	0.95	0.94	0.96	0.92	0.90	0.64	0.96	0.92	0.98	0.95	0.94	0.91	0.92	0.94	0.94
chr3	177139287	177139450	0.82	0.85	0.83	0.90	0.91	0.85	0.91	0.91	0.92	0.94	0.93	0.95	0.96	0.95	0.98	0.95	0.96	0.93	0.94	0.96	0.91	0.74	0.06	0.04	0.81	0.78	0.91	0.95	0.91	0.94	0.96	0.93	0.96	0.96	0.95	0.91	0.94	0.93	0.89
chr3	177578608	177578784	0.94	0.96	0.74	0.92	0.90	0.95	0.86	0.99	0.95	0.96	0.96	0.96	0.99	0.95	0.97	0.98	0.96	0.98	0.97	0.97	0.97	0.65	0.96	0.97	0.72	0.95	0.07	0.95	0.96	0.97	0.99	0.98	0.99	0.97	0.97	0.98	0.97	0.97	0.97
chr3	177812918	177813102	0.83	0.95	0.90	0.94	0.79	0.75	0.89	0.86	0.89	0.94	0.95	0.97	0.96	0.81	0.94	0.92	0.96	0.93	0.95	0.96	0.90	0.49	0.94	0.98	0.96	0.95	0.95	0.87	0.86	0.03	0.67	0.96	0.96	0.89	0.73	0.98	0.93	0.95	0.92
chr3	179437479	179437513	0.91	0.97	0.92	0.94	0.98	0.81	0.97	0.97	0.96	0.94	0.95	0.90	0.98	0.96	0.97	0.98	0.98	0.96	0.97	0.99	0.97	0.84	0.96	0.97	0.20	0.01	0.97	0.95	0.94	0.98	0.98	0.97	0.98	0.98	0.97	0.95	0.96	0.96	0.97
chr3	179731382	179731801	0.95	0.96	0.94	0.93	0.92	0.53	0.94	0.95	0.94	0.96	0.93	0.97	0.92	0.94	0.88	0.93	0.94	0.86	0.88	0.98	0.97	0.73	0.96	0.98	0.96	0.95	0.96	0.93	0.94	0.58	0.89	0.96	0.85	0.95	0.02	0.93	0.93	0.96	0.96
chr3	181720140	181720541	0.08	0.07	0.10	0.08	0.11	0.20	0.05	0.04	0.11	0.02	0.07	0.07	0.07	0.06	0.11	0.09	0.06	0.08	0.10	0.12	0.16	0.07	0.15	0.09	0.08	0.06	0.13	0.12	0.01	0.01	0.43	0.85	0.18	0.15	0.35	0.05	0.07	0.14	0.18
chr3	183152401	183152612	0.88	0.87	0.85	0.73	0.88	0.88	0.76	0.91	0.88	0.93	0.96	0.84	0.91	0.96	0.89	0.92	0.87	0.93	0.78	0.89	0.93	0.71	0.92	0.95	0.95	0.86	0.88	0.93	0.89	0.78	0.86	0.86	0.92	0.97	0.05	0.76	0.88	0.94	0.94
chr3	183182815	183182845	0.92	0.94	0.91	0.82	0.87	0.50	0.86	0.96	0.15	0.97	0.96	0.95	0.97	0.93	0.98	0.97	0.96	0.98	0.95	0.95	0.92	0.71	0.96	0.98	0.98	0.98	0.96	0.51	0.88	0.87	0.60	0.91	0.05	0.56	0.97	0.97	0.94	0.97	0.97
chr3	183269348	183269462	0.85	0.80	0.88	0.86	0.86	0.88	0.84	0.96	0.36	0.95	0.81	0.88	0.96	0.97	0.94	0.73	0.88	0.95	0.94	0.93	0.90	0.73	0.93	0.93	0.92	0.85	0.91	0.83	0.70	0.10	0.68	0.81	0.89	0.94	0.82	0.95	0.91	0.86	0.77
chr3	183427419	183427439	0.94	0.94	0.89	0.91	0.89	0.92	0.93	0.98	0.90	0.79	0.17	0.92	0.97	0.96	0.97	0.24	0.81	0.94	0.91	0.92	0.96	0.72	0.93	0.99	0.94	0.92	0.97	0.72	0.84	0.94	0.93	0.92	0.94	0.91	0.97	0.87	0.92	0.78	0.84
chr3	183440818	183440882	0.80	0.92	0.86	0.77	0.85	0.74	0.71	0.94	0.72	0.94	0.94	0.93	0.97	0.91	0.90	0.91	0.89	0.96	0.94	0.94	0.92	0.61	0.85	0.78	0.12	0.19	0.72	0.84	0.90	0.93	0.96	0.89	0.93	0.93	0.91	0.92	0.95	0.95	0.98
chr3	183876777	183877010	0.80	0.92	0.83	0.95	0.92	0.72	0.91	0.92	0.92	0.94	0.96	0.92	0.96	0.95	0.96	0.97	0.98	0.95	0.93	0.96	0.95	0.61	0.93	0.78	0.10	0.03	0.82	0.92	0.96	0.92	0.98	0.93	0.97	0.94	0.72	0.97	0.96	0.96	0.95
chr3	184253554	184254501	0.91	0.93	0.91	0.89	0.91	0.91	0.84	0.93	0.84	0.93	0.94	0.96	0.95	0.93	0.94	0.94	0.95	0.87	0.11	0.93	0.93	0.72	0.92	0.95	0.96	0.95	0.94	0.93	0.94	0.94	0.96	0.93	0.96	0.95	0.94	0.94	0.95	0.95	0.95
chr3	184353323	184353903	0.93	0.94	0.88	0.90	0.91	0.91	0.87	0.93	0.85	0.94	0.93	0.96	0.95	0.89	0.94	0.91	0.95	0.93	0.95	0.97	0.96	0.89	0.90	0.94	0.96	0.95	0.90	0.90	0.93	0.95	0.96	0.95	0.94	0.89	0.92	0.05	0.95	0.93	0.85
chr3	184848713	184848903	0.96	0.96	0.92	0.93	0.92	0.94	0.88	0.96	0.93	0.96	0.91	0.97	0.97	0.93	0.92	0.93	0.94	0.97	0.95	0.96	0.96	0.80	0.95	0.96	0.97	0.97	0.96	0.88	0.77	0.71	0.61	0.16	0.95	0.96	0.85	0.90	0.92	0.96	0.96
chr3	184849088	184849373	0.91	0.96	0.94	0.95	0.95	0.95	0.92	0.98	0.96	0.97	0.90	0.97	0.98	0.87	0.97	0.97	0.96	0.98	0.96	0.96	0.96	0.78	0.96	0.95	0.97	0.96	0.97	0.94	0.87	0.69	0.56	0.09	0.88	0.94	0.82	0.95	0.85	0.97	0.96
chr3	184919844	184920577	0.95	0.96	0.88	0.95	0.96	0.96	0.90	0.98	0.94	0.96	0.96	0.98	0.98	0.97	0.96	0.76	0.96	0.96	0.96	0.98	0.93	0.80	0.97	0.98	0.98	0.99	0.97	0.94	0.97	0.98	0.86	0.95	0.99	0.97	0.98	0.97	0.98	0.54	0.02
chr3	185107134	185107407	0.91	0.88	0.88	0.91	0.84	0.89	0.78	0.95	0.83	0.87	0.87	0.88	0.90	0.76	0.85	0.89	0.88	0.84	0.88	0.12	0.21	0.68	0.88	0.92	0.95	0.95	0.90	0.89	0.87	0.79	0.91	0.92	0.96	0.97	0.83	0.82	0.90	0.96	0.96
chr3	186558779	186559025	0.93	0.95	0.94	0.94	0.93	0.87	0.90	0.96	0.91	0.95	0.97	0.97	0.96	0.91	0.95	0.95	0.97	0.97	0.96	0.97	0.95	0.11	0.95	0.97	0.97	0.97	0.94	0.91	0.91	0.75	0.95	0.93	0.97	0.97	0.94	0.96	0.93	0.95	0.94
chr3	187616864	187617027	0.91	0.89	0.85	0.91	0.89	0.92	0.68	0.97	0.79	0.96	0.96	0.96	0.98	0.87	0.03	0.98	0.60	0.98	0.95	0.96	0.94	0.54	0.94	0.97	0.94	0.92	0.87	0.85	0.86	0.90	0.87	0.84	0.97	0.97	0.88	0.97	0.86	0.93	0.91
chr3	187641226	187641248	0.95	0.95	0.94	0.95	0.92	0.95	0.85	0.99	0.92	0.95	0.97	0.96	0.98	0.98	0.00	0.85	0.65	0.96	0.94	0.99	0.88	0.60	0.96	0.97	0.98	0.99	0.97	0.89	0.97	0.98	0.96	0.96	1.00	0.97	0.97	1.00	0.97	0.97	0.96
chr3	187668785	187668978	0.92	0.89	0.86	0.53	0.87	0.89	0.55	0.90	0.63	0.93	0.90	0.72	0.88	0.75	0.03	0.88	0.85	0.93	0.89	0.92	0.77	0.55	0.87	0.91	0.95	0.97	0.94	0.85	0.90	0.91	0.90	0.81	0.86	0.92	0.82	0.93	0.82	0.83	0.88
chr3	187841063	187841556	0.93	0.90	0.87	0.85	0.97	0.94	0.90	0.97	0.89	0.94	0.97	0.96	0.97	0.91	0.95	0.95	0.95	0.87	0.87	0.95	0.90	0.61	0.95	0.97	0.97	0.97	0.95	0.87	0.18	0.92	0.97	0.96	0.87	0.91	0.96	0.93	0.95	0.96	0.95
chr3	187874285	187874555	0.96	0.94	0.95	0.92	0.91	0.92	0.90	0.95	0.88	0.88	0.85	0.97	0.95	0.94	0.05	0.51	0.40	0.95	0.95	0.98	0.95	0.69	0.97	0.97	0.97	0.99	0.97	0.93	0.95	0.70	0.97	0.96	0.98	0.97	0.94	0.94	0.96	0.97	0.95
chr3	187966060	187966120	0.92	0.91	0.87	0.84	0.97	0.95	0.91	0.96	0.84	0.96	0.97	0.98	0.96	0.86	0.95	0.97	0.97	0.95	0.93	0.94	0.88	0.59	0.95	0.95	0.96	0.98	0.91	0.93	0.95	0.96	0.90	0.88	1.00	0.97	0.92	0.98	0.92	0.85	0.11
chr3	188202414	188202950	0.92	0.93	0.88	0.90	0.93	0.93	0.89	0.76	0.86	0.94	0.96	0.86	0.95	0.93	0.76	0.06	0.18	0.83	0.93	0.96	0.94	0.78	0.93	0.85	0.97	0.97	0.92	0.91	0.93	0.93	0.95	0.95	0.98	0.94	0.95	0.75	0.92	0.94	0.95
chr3	188604009	188604355	0.61	0.79	0.70	0.84	0.08	0.50	0.57	0.70	0.76	0.96	0.88	0.87	0.94	0.92	0.88	0.68	0.90	0.90	0.93	0.98	0.86	0.73	0.85	0.90	0.95	0.98	0.79	0.90	0.90	0.89	0.82	0.90	0.97	0.95	0.93	0.95	0.96	0.81	0.90
chr3	188802510	188802772	0.94	0.94	0.91	0.92	0.97	0.94	0.94	0.97	0.92	0.96	0.97	0.98	0.96	0.95	0.95	0.95	0.97	0.92	0.94	0.97	0.96	0.68	0.96	0.98	0.90	0.91	0.95	0.91	0.94	0.94	0.95	0.93	0.96	0.96	0.93	0.97	0.94	0.03	0.42
chr3	189986306	189986383	0.80	0.89	0.92	0.94	0.95	0.95	0.94	0.97	0.95	0.96	0.96	0.94	0.95	0.92	0.92	0.96	0.92	0.96	0.93	0.95	0.92	0.70	0.91	0.94	0.96	0.97	0.91	0.92	0.89	0.96	0.65	0.05	0.96	0.98	0.97	0.90	0.97	0.95	0.81
chr3	189986481	189986577	0.96	0.95	0.94	0.91	0.95	0.97	0.94	0.96	0.97	0.95	0.96	0.95	0.97	0.88	0.95	0.94	0.94	0.97	0.95	0.96	0.95	0.68	0.90	0.94	0.93	0.97	0.93	0.93	0.96	0.97	0.66	0.09	0.95	0.97	0.96	0.96	0.98	0.96	0.92
chr3	190767106	190767119	0.89	0.89	0.89	0.73	0.92	0.69	0.78	0.95	0.77	0.94	0.95	0.95	0.05	0.76	0.82	0.77	0.82	0.86	0.95	0.84	0.96	0.73	0.94	0.94	0.96	0.98	0.95	0.93	0.93	0.95	0.95	0.91	0.96	0.99	0.93	0.87	0.86	0.92	0.93
chr3	191224099	191224207	0.95	0.95	0.94	0.92	0.90	0.91	0.91	0.98	0.74	0.95	0.96	0.98	0.97	0.90	0.98	0.94	0.96	0.95	0.95	0.96	0.93	0.67	0.93	0.95	0.96	0.94	0.96	0.71	0.13	0.90	0.94	0.86	0.86	0.88	0.96	0.97	0.94	0.96	0.95
chr3	192923671	192923695	0.97	0.88	0.90	0.95	0.95	0.95	0.92	0.98	0.97	0.97	0.94	0.89	0.96	0.94	0.93	0.94	0.96	0.98	0.97	0.95	0.94	0.65	0.96	0.93	0.95	0.95	0.94	0.96	0.97	0.98	0.95	0.90	0.98	0.98	0.96	0.02	0.97	0.97	0.94
chr3	194146653	194146815	0.94	0.96	0.83	0.88	0.77	0.87	0.82	0.99	0.62	0.89	0.95	0.95	0.03	0.84	0.69	0.88	0.83	0.96	0.85	0.91	0.85	0.63	0.86	0.91	0.94	0.95	0.88	0.92	0.92	0.87	0.96	0.96	0.49	0.63	0.72	0.62	0.86	0.77	0.64
chr3	194263892	194264001	0.94	0.86	0.93	0.94	0.96	0.94	0.91	0.91	0.94	0.97	0.96	0.98	0.93	0.93	0.94	0.97	0.95	0.97	0.95	0.34	0.75	0.74	0.93	0.83	0.96	0.97	0.94	0.80	0.88	0.95	0.91	0.91	0.87	0.09	0.96	0.96	0.97	0.97	0.96
chr3	194408959	194409255	0.97	0.97	0.94	0.95	0.89	0.97	0.95	0.97	0.96	0.85	0.84	0.97	0.98	0.97	0.95	0.95	0.95	0.77	0.06	0.97	0.97	0.85	0.97	0.98	0.98	0.97	0.97	0.96	0.97	0.97	0.97	0.97	0.98	0.99	0.97	0.94	0.95	0.97	0.98
chr3	194750524	194750671	0.93	0.91	0.82	0.76	0.84	0.66	0.73	0.86	0.89	0.87	0.92	0.92	0.95	0.93	0.93	0.94	0.92	0.78	0.86	0.00	0.54	0.66	0.87	0.93	0.95	0.97	0.91	0.86	0.83	0.76	0.87	0.88	0.85	0.78	0.83	0.95	0.91	0.96	0.92
chr3	194875867	194876045	0.86	0.94	0.89	0.83	0.67	0.73	0.70	0.96	0.87	0.94	0.97	0.94	0.96	0.85	0.89	0.91	0.84	0.94	0.90	0.23	0.09	0.59	0.79	0.85	0.95	0.94	0.89	0.88	0.86	0.80	0.89	0.88	0.71	0.95	0.92	0.96	0.95	0.96	0.94
chr3	195306424	195306592	0.92	0.96	0.93	0.94	0.93	0.95	0.91	0.98	0.95	0.96	0.97	0.99	0.99	0.98	0.96	0.98	0.98	0.97	0.96	0.97	0.98	0.85	0.94	0.98	0.98	0.98	0.94	0.91	0.19	0.96	0.97	0.96	0.98	0.96	0.97	0.93	0.98	0.97	0.97
chr3	195864386	195864486	0.95	0.95	0.89	0.93	0.94	0.92	0.89	0.87	0.92	0.92	0.86	0.98	0.95	0.93	0.10	0.16	0.89	0.97	0.96	0.97	0.96	0.88	0.95	0.97	0.96	0.96	0.87	0.77	0.74	0.88	0.86	0.89	0.97	0.93	0.92	0.95	0.93	0.95	0.93
chr3	195991387	195991435	0.93	0.94	0.93	0.93	0.92	0.92	0.91	0.94	0.88	0.95	0.95	0.84	0.94	0.90	0.74	0.16	0.02	0.94	0.57	0.95	0.91	0.93	0.97	0.98	0.97	0.97	0.97	0.85	0.88	0.90	0.93	0.93	0.88	0.77	0.84	0.96	0.94	0.92	0.91
chr3	195991469	195991497	0.95	0.95	0.94	0.94	0.95	0.95	0.94	0.93	0.93	0.93	0.94	0.95	0.94	0.93	0.61	0.09	0.01	0.95	0.70	0.95	0.94	0.94	0.96	0.96	0.97	0.97	0.97	0.90	0.94	0.94	0.93	0.96	0.93	0.88	0.94	0.85	0.92	0.93	0.93
chr3	196247245	196247299	0.93	0.94	0.94	0.85	0.91	0.72	0.81	0.89	0.12	0.96	0.96	0.96	0.95	0.94	0.94	0.94	0.97	0.97	0.95	0.97	0.92	0.81	0.88	0.80	0.76	0.01	0.97	0.83	0.95	0.96	0.93	0.92	0.98	0.97	0.93	0.99	0.96	0.97	0.99
chr3	196263822	196263924	0.96	0.95	0.94	0.93	0.97	0.94	0.91	0.97	0.94	0.93	0.96	0.98	0.98	0.96	0.96	0.96	0.96	0.97	0.97	0.96	0.91	0.83	0.97	0.98	0.98	0.97	0.97	0.96	0.96	0.95	0.95	0.95	0.93	0.97	0.96	0.97	0.96	0.06	0.71
chr3	196265998	196266300	0.96	0.96	0.91	0.96	0.97	0.94	0.93	0.96	0.92	0.96	0.97	0.97	0.97	0.91	0.95	0.93	0.94	0.97	0.96	0.98	0.96	0.87	0.97	0.98	0.97	0.98	0.97	0.94	0.96	0.97	0.96	0.96	0.96	0.97	0.96	0.95	0.95	0.12	0.76
