chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr1	194241714	194242544	0.81	0.86	0.80	0.19	0.75	0.91	0.48	0.94	0.76	0.96	0.96	0.93	0.97	0.88	0.91	0.96	0.95	0.97	0.97	0.97	0.88	0.75	0.96	0.95	0.96	0.96	0.95	0.91	0.93	0.91	0.86	0.91	0.90	0.95	0.93	0.97	0.92	0.97	0.93
chr1	194524037	194524177	0.93	0.90	0.93	0.59	0.85	0.84	0.59	0.92	0.65	0.95	0.95	0.88	0.89	0.77	0.02	0.10	0.38	0.72	0.90	0.89	0.81	0.55	0.91	0.86	0.93	0.92	0.93	0.81	0.89	0.92	0.58	0.78	0.80	0.94	0.90	0.93	0.85	0.81	0.77
chr1	195702328	195702356	0.93	0.94	0.94	0.77	0.88	0.93	0.67	0.96	0.90	0.96	0.97	0.94	0.96	0.92	0.94	0.97	0.92	0.95	0.97	0.96	0.91	0.73	0.96	0.96	0.96	0.96	0.95	0.84	0.95	0.97	0.20	0.37	0.94	0.96	0.97	0.95	0.93	0.95	0.95
chr1	196088553	196088758	0.55	0.81	0.82	0.71	0.18	0.59	0.64	0.89	0.14	0.96	0.95	0.88	0.90	0.72	0.86	0.84	0.83	0.95	0.94	0.84	0.86	0.63	0.91	0.94	0.77	0.93	0.94	0.77	0.88	0.87	0.90	0.91	0.90	0.89	0.87	0.96	0.88	0.93	0.91
chr1	196976506	196976545	0.93	0.94	0.93	0.90	0.91	0.95	0.86	0.97	0.78	0.97	0.97	0.11	0.97	0.94	0.95	0.93	0.94	0.97	0.95	0.95	0.91	0.73	0.93	0.97	0.94	0.95	0.94	0.92	0.95	0.97	0.94	0.93	0.97	0.96	0.99	0.96	0.93	0.95	0.95
chr1	197642594	197642970	0.91	0.93	0.93	0.76	0.89	0.90	0.82	0.07	0.88	0.87	0.86	0.97	0.96	0.93	0.91	0.93	0.95	0.95	0.93	0.93	0.86	0.77	0.97	0.96	0.98	0.97	0.97	0.95	0.94	0.84	0.94	0.95	0.92	0.90	0.75	0.94	0.94	0.96	0.95
chr1	197682679	197682719	0.78	0.83	0.81	0.80	0.78	0.85	0.85	0.95	0.93	0.95	0.97	0.93	0.98	0.91	0.98	0.98	0.98	0.97	0.96	0.98	0.97	0.81	0.97	0.98	0.60	0.04	0.96	0.87	0.92	0.96	0.96	0.98	0.98	0.94	0.96	0.93	0.96	0.95	0.95
chr1	197989075	197989241	0.87	0.88	0.86	0.80	0.80	0.83	0.75	0.98	0.70	0.94	0.93	0.72	0.70	0.61	0.67	0.70	0.71	0.92	0.95	0.95	0.93	0.67	0.90	0.96	0.93	0.97	0.89	0.88	0.89	0.93	0.90	0.90	0.92	0.93	0.95	0.02	0.82	0.89	0.85
chr1	198216573	198216864	0.91	0.86	0.94	0.91	0.98	0.95	0.93	0.95	0.93	0.92	0.94	0.92	0.95	0.91	1.00	0.99	0.99	0.94	0.95	0.99	0.93	0.84	0.91	0.80	0.96	0.98	0.94	0.82	0.93	0.95	0.98	0.89	0.10	0.69	0.98	0.93	0.97	0.96	0.96
chr1	198268506	198268744	0.93	0.90	0.96	0.24	0.94	0.94	0.86	0.93	0.92	0.97	0.97	0.96	0.99	0.95	0.96	0.97	0.97	0.96	0.94	0.96	0.96	0.86	0.97	0.97	0.97	0.97	0.97	0.95	0.95	0.93	0.96	0.96	0.97	0.96	0.84	0.95	0.96	0.95	0.94
chr1	199280880	199281056	0.92	0.94	0.82	0.85	0.95	0.73	0.84	0.94	0.90	0.74	0.93	0.84	0.97	0.92	0.90	0.90	0.91	0.95	0.95	0.96	0.94	0.60	0.89	0.93	0.92	0.90	0.93	0.84	0.75	0.09	0.90	0.88	0.90	0.93	0.93	0.93	0.94	0.92	0.88
chr1	199778155	199778242	0.92	0.90	0.78	0.67	0.74	0.89	0.80	0.94	0.66	0.96	0.94	0.94	0.98	0.88	0.93	0.90	0.81	0.68	0.80	0.82	0.71	0.62	0.86	0.93	0.95	0.91	0.90	0.83	0.87	0.92	0.65	0.66	0.93	0.94	0.93	0.91	0.88	0.68	0.08
chr1	199818243	199818340	0.78	0.82	0.86	0.04	0.52	0.81	0.38	0.56	0.59	0.87	0.92	0.89	0.90	0.80	0.88	0.86	0.80	0.61	0.92	0.48	0.82	0.66	0.94	0.95	0.96	0.97	0.95	0.45	0.72	0.86	0.73	0.75	0.72	0.79	0.95	0.89	0.76	0.97	0.97
chr1	200104698	200104724	0.95	0.96	0.91	0.84	0.92	0.95	0.87	0.98	0.88	0.96	0.95	0.98	0.98	0.98	0.87	0.94	0.90	0.98	0.96	0.98	0.97	0.75	0.95	0.96	0.98	0.96	0.97	0.93	0.96	0.95	0.93	0.97	0.97	0.98	0.97	0.78	0.92	0.90	0.04
chr1	200104731	200104883	0.94	0.94	0.88	0.73	0.79	0.88	0.67	0.96	0.73	0.96	0.96	0.98	0.98	0.94	0.97	0.97	0.96	0.94	0.95	0.95	0.96	0.73	0.87	0.95	0.96	0.96	0.89	0.91	0.94	0.95	0.96	0.94	0.98	0.97	0.96	0.78	0.97	0.90	0.03
chr1	200601911	200602018	0.95	0.97	0.97	0.92	0.97	0.95	0.92	0.97	0.90	0.96	0.95	0.97	0.96	0.80	0.93	0.86	0.93	0.97	0.96	0.98	0.91	0.92	0.96	0.99	0.98	0.98	0.97	0.92	0.96	0.96	0.97	0.96	0.94	0.98	0.94	0.96	0.07	0.96	0.94
chr1	200885566	200886199	0.88	0.93	0.67	0.81	0.87	0.92	0.74	0.97	0.74	0.95	0.96	0.94	0.98	0.85	0.91	0.91	0.90	0.89	0.95	0.92	0.92	0.59	0.60	0.03	0.89	0.88	0.78	0.93	0.94	0.94	0.97	0.93	0.95	0.96	0.92	0.94	0.93	0.91	0.95
chr1	200898935	200898974	0.91	0.90	0.88	0.84	0.84	0.89	0.82	0.98	0.86	0.97	0.96	0.97	0.93	0.89	0.95	0.95	0.90	0.77	0.96	0.94	0.90	0.73	0.96	0.97	0.87	0.68	0.94	0.83	0.86	0.78	0.91	0.89	0.98	0.96	0.91	0.04	0.89	0.94	0.72
chr1	200998163	200998614	0.94	0.95	0.92	0.79	0.88	0.89	0.79	0.96	0.87	0.94	0.90	0.91	0.78	0.89	0.91	0.86	0.87	0.80	0.67	0.88	0.75	0.62	0.96	0.97	0.97	0.95	0.96	0.73	0.87	0.88	0.56	0.12	0.54	0.94	0.83	0.69	0.91	0.96	0.92
chr1	201153215	201153415	0.94	0.90	0.88	0.94	0.91	0.93	0.87	0.94	0.85	0.91	0.88	0.94	0.86	0.27	0.79	0.79	0.85	0.91	0.89	0.93	0.93	0.01	0.97	0.96	0.96	0.96	0.98	0.88	0.93	0.94	0.84	0.94	0.86	0.88	0.91	0.93	0.84	0.96	0.95
chr1	201159213	201159704	0.96	0.95	0.92	0.83	0.93	0.89	0.81	0.93	0.83	0.95	0.97	0.97	0.96	0.97	0.90	0.93	0.92	0.96	0.41	0.95	0.92	0.75	0.92	0.94	0.96	0.97	0.95	0.96	0.95	0.92	0.93	0.92	0.95	0.98	0.11	0.93	0.93	0.95	0.95
chr1	201342128	201342160	0.86	0.86	0.75	0.70	0.88	0.85	0.77	0.96	0.70	0.69	0.84	0.86	0.90	0.80	0.81	0.90	0.83	0.94	0.83	0.97	0.66	0.67	0.88	0.93	0.94	0.94	0.88	0.79	0.86	0.92	0.50	0.91	0.38	0.07	0.90	0.94	0.91	0.87	0.91
chr1	201434970	201435121	0.92	0.92	0.87	0.76	0.84	0.92	0.77	0.96	0.75	0.95	0.97	0.86	0.95	0.85	0.93	0.91	0.87	0.92	0.96	0.04	0.35	0.68	0.85	0.89	0.95	0.96	0.85	0.90	0.86	0.81	0.95	0.94	0.94	0.98	0.94	0.95	0.88	0.79	0.83
chr1	201482365	201482390	0.08	0.06	0.09	0.06	0.11	0.14	0.20	0.11	0.13	0.05	0.77	0.02	0.02	0.01	0.03	0.02	0.02	0.03	0.03	0.00	0.05	0.01	0.26	0.11	0.06	0.05	0.06	0.00	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.00	0.01	0.05	0.02
chr1	201688652	201688762	0.94	0.94	0.88	0.64	0.94	0.93	0.92	0.62	0.96	0.79	0.77	0.93	0.92	0.85	0.01	0.06	0.34	0.90	0.95	0.91	0.94	0.72	0.90	0.94	0.97	0.98	0.94	0.91	0.95	0.95	0.96	0.94	0.96	0.97	0.97	0.98	0.94	0.97	0.95
chr1	201705452	201705593	0.83	0.95	0.88	0.91	0.88	0.66	0.93	0.96	0.93	0.87	0.73	0.91	0.94	0.85	0.62	0.10	0.72	0.94	0.89	0.95	0.95	0.65	0.90	0.95	0.97	0.98	0.87	0.97	0.95	0.94	0.95	0.91	0.98	0.97	0.91	0.84	0.86	0.92	0.92
chr1	201920297	201920475	0.77	0.82	0.71	0.82	0.23	0.86	0.72	0.93	0.82	0.93	0.87	0.91	0.89	0.78	0.85	0.87	0.83	0.92	0.94	0.81	0.90	0.66	0.89	0.95	0.95	0.97	0.92	0.83	0.91	0.84	0.92	0.90	0.90	0.89	0.87	0.76	0.93	0.92	0.84
chr1	201927305	201927350	0.83	0.85	0.68	0.81	0.74	0.71	0.82	0.93	0.81	0.93	0.88	0.86	0.85	0.74	0.85	0.87	0.85	0.87	0.95	0.83	0.92	0.66	0.81	0.92	0.95	0.92	0.82	0.83	0.87	0.81	0.90	0.89	0.87	0.88	0.85	0.82	0.91	0.85	0.12
chr1	201968433	201968664	0.95	0.95	0.92	0.91	0.94	0.95	0.93	0.94	0.90	0.93	0.89	0.96	0.96	0.89	0.94	0.93	0.95	0.96	0.96	0.96	0.95	0.14	0.96	0.97	0.97	0.98	0.94	0.90	0.93	0.86	0.95	0.93	0.96	0.93	0.93	0.90	0.88	0.96	0.96
chr1	202042595	202042970	0.91	0.88	0.83	0.81	0.85	0.83	0.82	0.93	0.81	0.90	0.92	0.97	0.86	0.97	0.92	0.96	0.96	0.68	0.95	0.71	0.83	0.71	0.90	0.93	0.94	0.96	0.93	0.96	0.92	0.91	0.95	0.95	0.97	0.96	0.95	0.51	0.96	0.48	0.08
chr1	202123328	202123413	0.92	0.95	0.93	0.92	0.90	0.93	0.91	0.97	0.83	0.06	0.89	0.93	0.97	0.92	0.98	0.94	0.98	0.96	0.94	0.95	0.93	0.77	0.92	0.93	0.95	0.97	0.94	0.93	0.92	0.92	0.97	0.95	0.94	0.96	0.93	0.95	0.93	0.95	0.95
chr1	202154199	202154315	0.74	0.87	0.84	0.78	0.88	0.71	0.73	0.88	0.57	0.87	0.91	0.92	0.88	0.74	0.84	0.86	0.75	0.93	0.93	0.88	0.94	0.79	0.93	0.96	0.66	0.02	0.93	0.85	0.86	0.89	0.90	0.90	0.97	0.94	0.88	0.92	0.92	0.91	0.85
chr1	202469213	202470129	0.94	0.94	0.91	0.90	0.93	0.86	0.87	0.07	0.90	0.95	0.96	0.97	0.94	0.63	0.94	0.91	0.95	0.92	0.94	0.97	0.94	0.78	0.91	0.94	0.96	0.96	0.93	0.91	0.93	0.94	0.94	0.90	0.97	0.96	0.94	0.95	0.94	0.91	0.94
chr1	202470184	202470670	0.95	0.96	0.95	0.91	0.94	0.92	0.92	0.07	0.95	0.96	0.95	0.98	0.98	0.97	0.97	0.96	0.98	0.98	0.91	0.97	0.98	0.81	0.95	0.93	0.96	0.93	0.94	0.94	0.96	0.96	0.96	0.94	0.98	0.97	0.96	0.95	0.96	0.95	0.97
chr1	202545369	202545460	0.70	0.87	0.81	0.91	0.09	0.79	0.77	0.73	0.85	0.83	0.91	0.96	0.98	0.98	0.95	0.97	0.99	0.95	0.97	0.67	0.79	0.84	0.95	0.96	0.97	0.96	0.97	0.94	0.94	0.97	0.91	0.93	0.99	0.88	0.98	0.90	0.97	0.98	0.97
chr1	202711986	202712346	0.81	0.86	0.83	0.73	0.71	0.81	0.81	0.94	0.79	0.79	0.87	0.88	0.88	0.82	0.97	0.96	0.97	0.93	0.87	0.00	0.21	0.64	0.90	0.96	0.94	0.96	0.93	0.64	0.78	0.66	0.81	0.93	0.81	0.88	0.89	0.65	0.77	0.92	0.93
chr1	202729043	202729071	0.85	0.92	0.79	0.87	0.88	0.89	0.88	0.95	0.60	0.82	0.82	0.97	0.94	0.92	0.90	0.85	0.93	0.79	0.90	0.94	0.95	0.77	0.95	0.98	0.97	0.95	0.20	0.91	0.90	0.94	0.94	0.96	0.94	0.93	0.91	0.98	0.96	0.95	0.95
chr1	202742452	202742737	0.95	0.96	0.94	0.97	0.95	0.87	0.90	0.97	0.96	0.95	0.96	0.97	0.93	0.96	0.95	0.94	0.96	0.98	0.97	0.98	0.96	0.83	0.96	0.98	0.89	0.14	0.97	0.92	0.96	0.96	0.96	0.94	0.97	0.95	0.98	0.95	0.97	0.97	0.97
chr1	202746757	202746775	0.78	0.89	0.88	0.84	0.90	0.81	0.83	0.93	0.65	0.95	0.86	0.96	0.96	0.87	0.89	0.88	0.91	0.97	0.95	0.94	0.93	0.77	0.94	0.88	0.68	0.07	0.96	0.94	0.93	0.93	0.96	0.94	0.95	0.91	0.93	0.92	0.78	0.97	0.96
chr1	202789239	202789524	0.95	0.96	0.94	0.92	0.90	0.94	0.93	0.93	0.91	0.95	0.96	0.97	0.97	0.95	0.96	0.93	0.96	0.96	0.96	0.97	0.95	0.79	0.95	0.95	0.95	0.92	0.97	0.95	0.95	0.96	0.97	0.95	0.97	0.97	0.95	0.83	0.85	0.17	0.66
chr1	202791779	202791953	0.91	0.90	0.93	0.96	0.94	0.95	0.94	0.98	0.98	0.96	0.96	0.98	0.98	0.97	0.96	0.93	0.97	0.97	0.95	0.98	0.97	0.80	0.95	0.97	0.98	0.97	0.97	0.98	0.96	0.97	0.91	0.89	0.96	0.98	0.97	0.90	0.84	0.14	0.63
chr1	202879680	202879957	0.93	0.93	0.88	0.90	0.90	0.86	0.83	0.95	0.87	0.97	0.92	0.97	0.91	0.89	0.89	0.90	0.94	0.95	0.96	0.84	0.61	0.66	0.94	0.97	0.91	0.78	0.94	0.86	0.63	0.01	0.76	0.82	0.94	0.94	0.64	0.90	0.90	0.75	0.88
chr1	202995070	202995283	0.79	0.81	0.80	0.76	0.83	0.84	0.77	0.87	0.76	0.76	0.89	0.77	0.89	0.62	0.79	0.87	0.77	0.89	0.84	0.74	0.73	0.75	0.82	0.89	0.94	0.96	0.88	0.88	0.74	0.83	0.78	0.15	0.82	0.86	0.77	0.82	0.74	0.69	0.61
chr1	203140384	203140398	0.74	0.94	0.92	0.92	0.88	0.90	0.92	0.65	0.91	0.76	0.53	0.93	0.10	0.94	0.92	0.93	0.88	0.97	0.95	0.98	0.95	0.72	0.94	0.96	0.97	0.98	0.96	0.97	0.91	0.94	0.97	0.97	0.98	0.95	0.95	0.94	0.96	0.97	0.95
chr1	203144271	203144537	0.84	0.90	0.75	0.62	0.86	0.85	0.70	0.81	0.79	0.29	0.71	0.91	0.05	0.84	0.83	0.89	0.85	0.82	0.96	0.84	0.77	0.51	0.78	0.85	0.93	0.97	0.79	0.90	0.85	0.74	0.87	0.85	0.85	0.87	0.90	0.92	0.88	0.87	0.78
chr1	203148963	203149098	0.82	0.94	0.92	0.86	0.94	0.96	0.90	0.83	0.92	0.94	0.88	0.92	0.20	0.67	0.75	0.86	0.74	0.93	0.89	0.54	0.89	0.71	0.94	0.96	0.97	0.97	0.96	0.95	0.95	0.96	0.96	0.95	0.95	0.98	0.91	0.81	0.92	0.96	0.97
chr1	203181931	203182040	0.89	0.90	0.90	0.85	0.91	0.93	0.91	0.13	0.92	0.92	0.91	0.93	0.95	0.93	0.95	0.97	0.96	0.96	0.92	0.94	0.95	0.52	0.92	0.93	0.96	0.97	0.92	0.88	0.96	0.95	0.97	0.96	0.96	0.97	0.93	0.96	0.93	0.96	0.95
chr1	203304102	203304369	0.89	0.94	0.92	0.89	0.90	0.92	0.87	0.92	0.84	0.92	0.96	0.92	0.94	0.75	0.96	0.97	0.97	0.91	0.95	0.97	0.95	0.91	0.96	0.98	0.97	0.96	0.92	0.84	0.91	0.90	0.69	0.17	0.95	0.92	0.96	0.85	0.97	0.95	0.94
chr1	203411561	203411730	0.80	0.93	0.88	0.85	0.88	0.80	0.84	0.88	0.88	0.92	0.94	0.87	0.89	0.82	0.90	0.89	0.86	0.97	0.91	0.92	0.94	0.54	0.83	0.91	0.16	0.39	0.91	0.84	0.88	0.91	0.92	0.84	0.94	0.95	0.89	0.92	0.93	0.83	0.79
chr1	203570006	203570044	0.89	0.75	0.76	0.73	0.92	0.85	0.81	0.97	0.50	0.96	0.93	0.93	0.91	0.74	0.82	0.90	0.92	0.61	0.81	0.54	0.43	0.54	0.84	0.95	0.93	0.94	0.76	0.75	0.68	0.61	0.58	0.06	0.73	0.88	0.66	0.75	0.72	0.80	0.85
chr1	203679289	203679350	0.79	0.82	0.86	0.87	0.72	0.89	0.81	0.77	0.89	0.96	0.96	0.96	0.97	0.96	0.95	0.96	0.98	0.94	0.85	0.93	0.90	0.01	0.93	0.57	0.93	0.87	0.95	0.62	0.84	0.86	0.94	0.90	0.89	0.87	0.92	0.93	0.86	0.93	0.94
chr1	203765340	203765351	0.84	0.90	0.58	0.93	0.97	0.94	0.91	0.98	0.84	0.92	0.97	0.95	0.97	0.90	0.97	0.99	0.98	0.97	0.94	0.97	0.93	0.75	0.02	0.16	0.88	0.90	0.48	1.00	0.97	0.93	0.97	0.95	0.97	0.98	0.96	0.96	0.94	0.96	0.97
chr1	203787227	203787408	0.91	0.90	0.88	0.79	0.88	0.76	0.80	0.94	0.84	0.91	0.93	0.93	0.96	0.87	0.89	0.88	0.90	0.86	0.16	0.94	0.92	0.67	0.91	0.92	0.95	0.96	0.91	0.90	0.91	0.91	0.95	0.92	0.96	0.96	0.87	0.92	0.93	0.94	0.95
chr1	203812604	203812834	0.88	0.94	0.87	0.89	0.93	0.72	0.89	0.96	0.85	0.85	0.77	0.96	0.96	0.93	0.61	0.15	0.79	0.88	0.91	0.96	0.93	0.87	0.96	0.98	0.97	0.97	0.95	0.92	0.87	0.94	0.95	0.96	0.95	0.94	0.93	0.89	0.92	0.96	0.96
chr1	203825071	203825154	0.92	0.92	0.88	0.93	0.88	0.89	0.92	0.93	0.96	0.28	0.92	0.95	0.02	0.70	0.60	0.64	0.74	0.78	0.95	0.97	0.65	0.92	0.95	0.98	0.97	0.98	0.96	0.92	0.96	0.96	0.90	0.85	0.71	0.91	0.95	0.01	0.81	0.96	0.93
chr1	203850531	203850584	0.72	0.81	0.70	0.74	0.81	0.64	0.75	0.85	0.63	0.84	0.86	0.80	0.95	0.81	0.84	0.85	0.87	0.93	0.93	0.95	0.89	0.74	0.84	0.78	0.68	0.02	0.89	0.89	0.83	0.82	0.90	0.91	0.95	0.86	0.86	0.88	0.88	0.91	0.82
chr1	203868968	203869171	0.75	0.89	0.88	0.88	0.84	0.80	0.85	0.97	0.79	0.93	0.94	0.94	0.03	0.10	0.63	0.72	0.86	0.67	0.97	0.92	0.76	0.77	0.95	0.95	0.96	0.95	0.95	0.89	0.84	0.82	0.86	0.78	0.75	0.91	0.92	0.61	0.78	0.87	0.86
chr1	204364823	204364888	0.90	0.94	0.78	0.71	0.87	0.93	0.74	0.94	0.76	0.97	0.91	0.96	0.98	0.85	0.45	0.02	0.01	0.95	0.93	0.95	0.94	0.77	0.91	0.94	0.96	0.95	0.80	0.90	0.94	0.88	0.96	0.97	0.95	0.96	0.85	0.99	0.81	0.86	0.91
chr1	204437585	204437929	0.88	0.89	0.90	0.88	0.87	0.78	0.83	0.88	0.85	0.67	0.81	0.90	0.90	0.85	0.73	0.81	0.83	0.93	0.81	0.94	0.90	0.55	0.89	0.92	0.95	0.91	0.95	0.82	0.87	0.87	0.92	0.87	0.16	0.14	0.84	0.70	0.78	0.87	0.88
chr1	204517301	204517497	0.91	0.94	0.57	0.93	0.95	0.89	0.92	0.95	0.95	0.93	0.92	0.95	0.97	0.92	0.96	0.97	0.96	0.93	0.93	0.94	0.95	0.86	0.09	0.66	0.80	0.85	0.37	0.91	0.90	0.94	0.94	0.92	0.91	0.91	0.92	0.95	0.92	0.92	0.91
chr1	204566792	204567105	0.92	0.93	0.93	0.86	0.93	0.93	0.87	0.95	0.74	0.90	0.93	0.93	0.90	0.88	0.96	0.96	0.95	0.72	0.49	0.96	0.74	0.74	0.95	0.96	0.97	0.98	0.97	0.79	0.86	0.84	0.86	0.92	0.14	0.89	0.91	0.84	0.74	0.95	0.94
chr1	204571614	204571694	0.91	0.92	0.92	0.85	0.95	0.91	0.92	0.98	0.83	0.94	0.95	0.93	0.57	0.87	0.92	0.98	0.93	0.86	0.89	0.95	0.44	0.83	0.96	0.97	0.97	0.96	0.95	0.65	0.81	0.88	0.43	0.63	0.04	0.85	0.79	0.47	0.83	0.90	0.92
chr1	204680587	204680599	0.89	0.93	0.89	0.86	0.84	0.95	0.79	0.05	0.89	0.97	0.87	0.90	0.77	0.81	0.97	0.99	0.98	0.82	0.95	0.98	0.97	0.91	0.86	0.89	0.94	0.93	0.93	0.93	0.94	0.91	0.95	0.97	0.98	0.97	0.92	0.86	0.86	0.94	0.89
chr1	204683268	204683610	0.74	0.93	0.93	0.84	0.84	0.89	0.81	0.76	0.88	0.93	0.18	0.89	0.97	0.88	0.86	0.98	0.97	0.85	0.97	0.98	0.92	0.77	0.93	0.94	0.91	0.91	0.94	0.87	0.81	0.84	0.92	0.68	0.93	0.89	0.90	0.93	0.81	0.82	0.78
chr1	204750286	204750322	0.82	0.88	0.82	0.57	0.80	0.87	0.57	0.94	0.75	0.89	0.94	0.95	0.94	0.89	0.01	0.01	0.42	0.91	0.89	0.82	0.88	0.55	0.91	0.95	0.94	0.95	0.90	0.83	0.91	0.75	0.91	0.95	0.86	0.68	0.64	0.88	0.90	0.94	0.88
chr1	205005829	205006046	0.86	0.87	0.85	0.88	0.94	0.81	0.87	0.95	0.84	0.93	0.94	0.96	0.95	0.78	0.89	0.93	0.94	0.94	0.92	0.96	0.92	0.54	0.87	0.86	0.65	0.03	0.92	0.93	0.93	0.93	0.96	0.93	0.96	0.96	0.89	0.93	0.89	0.94	0.95
chr1	205604086	205604110	0.94	0.96	0.96	0.94	0.93	0.97	0.94	0.98	0.94	0.97	0.91	0.98	0.98	0.95	0.97	0.98	0.99	0.92	0.96	0.98	0.97	0.82	0.97	0.96	0.97	0.96	0.96	0.23	0.97	0.95	0.95	0.97	1.00	0.97	0.98	0.97	0.96	0.97	0.96
chr1	206803228	206803554	0.84	0.87	0.58	0.66	0.81	0.88	0.74	0.93	0.83	0.91	0.95	0.91	0.97	0.91	0.96	0.95	0.96	0.94	0.94	0.94	0.90	0.60	0.02	0.44	0.88	0.90	0.40	0.87	0.90	0.91	0.94	0.91	0.92	0.92	0.92	0.93	0.93	0.93	0.87
chr1	207089981	207090355	0.95	0.95	0.74	0.88	0.89	0.94	0.87	0.96	0.83	0.95	0.96	0.05	0.97	0.96	0.97	0.95	0.96	0.98	0.95	0.96	0.96	0.81	0.92	0.96	0.95	0.97	0.97	0.91	0.94	0.96	0.97	0.90	0.94	0.97	0.90	0.85	0.88	0.92	0.92
chr1	207268875	207268962	0.85	0.74	0.84	0.68	0.81	0.81	0.68	0.85	0.03	0.93	0.94	0.90	0.87	0.72	0.81	0.85	0.88	0.83	0.93	0.71	0.83	0.56	0.90	0.88	0.92	0.91	0.89	0.90	0.90	0.91	0.88	0.83	0.72	0.74	0.93	0.84	0.86	0.81	0.91
chr1	207425120	207425135	0.95	0.93	0.76	0.90	0.93	0.94	0.83	0.92	0.77	0.96	0.94	0.95	0.95	0.89	0.95	0.94	0.91	0.95	0.91	0.97	0.93	0.78	0.87	0.94	0.95	0.97	0.10	0.92	0.95	0.97	0.98	0.98	0.97	0.92	0.95	0.97	0.93	0.91	0.88
chr1	207638923	207639090	0.96	0.94	0.77	0.78	0.88	0.92	0.74	0.94	0.72	0.03	0.84	0.92	0.94	0.87	0.96	0.96	0.94	0.95	0.96	0.96	0.91	0.91	0.93	0.95	0.98	0.96	0.96	0.82	0.91	0.94	0.94	0.89	0.70	0.87	0.96	0.92	0.94	0.95	0.96
chr1	207645806	207645972	0.91	0.90	0.82	0.64	0.85	0.87	0.84	0.84	0.67	0.89	0.93	0.92	0.98	0.97	0.94	0.98	0.96	0.96	0.83	0.82	0.97	0.72	0.95	0.97	0.97	0.98	0.97	0.82	0.75	0.89	0.79	0.25	0.98	0.99	0.90	0.89	0.83	0.97	0.97
chr1	207712999	207713210	0.95	0.94	0.92	0.70	0.89	0.97	0.75	0.97	0.77	0.95	0.97	0.97	0.97	0.93	0.97	0.95	0.96	0.96	0.97	0.89	0.93	0.66	0.95	0.96	0.97	0.94	0.97	0.91	0.95	0.98	0.95	0.79	0.98	0.97	0.95	0.79	0.02	0.91	0.43
chr1	207855458	207855585	0.98	0.96	0.92	0.94	0.96	0.73	0.92	0.97	0.94	0.93	0.84	0.95	0.93	0.94	0.98	0.98	0.98	0.98	0.96	0.98	0.94	0.88	0.95	0.97	0.88	0.22	0.96	0.95	0.97	0.96	0.98	0.97	0.97	0.97	0.96	0.95	0.97	0.97	0.97
chr1	207860876	207860985	0.77	0.87	0.74	0.80	0.81	0.71	0.88	0.91	0.91	0.95	0.64	0.80	0.91	0.85	0.94	0.94	0.93	0.95	0.87	0.97	0.93	0.79	0.92	0.88	0.69	0.05	0.96	0.91	0.87	0.82	0.91	0.90	0.92	0.96	0.87	0.98	0.92	0.89	0.92
chr1	208010384	208010467	0.86	0.94	0.89	0.92	0.88	0.94	0.90	0.98	0.77	0.97	0.98	0.93	0.06	0.73	0.94	0.94	0.95	0.79	0.96	0.97	0.97	0.66	0.87	0.86	0.95	0.96	0.91	0.94	0.95	0.94	0.97	0.95	0.97	0.97	0.94	0.01	0.95	0.94	0.94
chr1	208036589	208036611	0.92	0.95	0.85	0.92	0.92	0.82	0.92	0.91	0.88	0.94	0.92	0.99	0.91	0.71	0.09	0.47	0.81	0.93	0.98	0.94	0.98	0.82	0.93	0.94	0.96	0.96	0.95	0.94	0.94	0.93	0.96	0.96	0.93	0.98	0.96	0.94	0.91	0.96	0.95
chr1	208068512	208068874	0.89	0.83	0.82	0.85	0.86	0.84	0.79	0.97	0.83	0.93	0.90	0.97	0.97	0.90	0.71	0.13	0.93	0.86	0.95	0.90	0.91	0.64	0.86	0.93	0.95	0.95	0.88	0.94	0.91	0.84	0.92	0.95	0.94	0.97	0.87	0.97	0.94	0.94	0.94
chr1	208197091	208197512	0.94	0.85	0.74	0.89	0.92	0.87	0.88	0.97	0.89	0.97	0.92	0.97	0.95	0.69	0.90	0.94	0.96	0.93	0.96	0.88	0.79	0.67	0.81	0.91	0.93	0.95	0.60	0.91	0.92	0.96	0.97	0.97	0.96	0.97	0.94	0.05	0.88	0.96	0.93
chr1	208820557	208820572	0.83	0.93	0.66	0.68	0.81	0.90	0.75	0.99	0.63	0.91	0.86	0.96	0.97	0.94	0.28	0.68	0.06	0.72	0.93	0.97	0.93	0.59	0.94	0.95	0.95	0.97	0.95	0.87	0.93	0.90	0.94	0.91	0.97	0.95	0.99	0.94	0.92	0.94	0.97
