chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr3	58157639	58158056	0.81	0.90	0.75	0.93	0.70	0.72	0.72	0.91	0.73	0.89	0.91	0.92	0.92	0.88	0.64	0.08	0.18	0.78	0.79	0.94	0.92	0.65	0.94	0.96	0.97	0.95	0.96	0.84	0.90	0.86	0.93	0.92	0.94	0.93	0.86	0.84	0.89	0.94	0.90
chr3	58339253	58339520	0.91	0.92	0.69	0.91	0.89	0.88	0.93	0.97	0.79	0.80	0.95	0.97	0.98	0.96	0.98	0.98	0.98	0.87	0.02	0.97	0.95	0.84	0.95	0.95	0.95	0.96	0.07	0.95	0.93	0.96	0.97	0.96	0.98	0.98	0.78	0.95	0.97	0.96	0.95
chr3	58368705	58368941	0.97	0.96	0.94	0.94	0.98	0.97	0.92	0.97	0.97	0.92	0.96	0.94	0.08	0.81	0.95	0.95	0.97	0.88	0.98	0.55	0.54	0.78	0.97	0.97	0.97	0.96	0.97	0.62	0.92	0.91	0.89	0.96	0.96	0.97	0.93	0.18	0.81	0.97	0.91
chr3	59194755	59194932	0.95	0.94	0.91	0.90	0.93	0.94	0.79	0.95	0.88	0.95	0.97	0.96	0.97	0.92	0.97	0.97	0.98	0.95	0.92	0.95	0.91	0.74	0.93	0.96	0.96	0.95	0.96	0.86	0.95	0.96	0.94	0.86	0.97	0.97	0.96	0.21	0.86	0.87	0.17
chr3	59568702	59569158	0.74	0.77	0.82	0.74	0.54	0.83	0.74	0.97	0.90	0.88	0.89	0.71	0.90	0.84	0.03	0.17	0.78	0.93	0.87	0.91	0.76	0.41	0.92	0.88	0.85	0.78	0.80	0.94	0.95	0.97	0.96	0.95	0.97	0.93	0.90	0.75	0.86	0.90	0.78
chr3	59785434	59785455	0.88	0.93	0.91	0.76	0.90	0.91	0.74	0.98	0.92	0.96	0.98	0.96	0.98	0.86	0.95	0.97	0.96	0.95	0.95	0.98	0.96	0.57	0.97	0.98	0.96	0.97	0.98	0.10	0.89	0.97	0.88	0.84	0.57	0.74	0.98	0.97	0.94	0.97	0.95
chr3	59997910	59998062	0.95	0.94	0.93	0.80	0.90	0.71	0.74	0.98	0.92	0.96	0.97	0.97	0.97	0.97	0.18	0.33	0.84	0.98	0.97	0.98	0.97	0.66	0.96	0.97	0.97	0.95	0.96	0.93	0.96	0.99	0.98	0.97	0.97	0.96	0.97	0.97	0.96	0.96	0.97
chr3	60324307	60324454	0.95	0.95	0.96	0.92	0.89	0.93	0.86	0.98	0.90	0.95	0.96	0.97	0.97	0.97	0.97	0.97	0.98	0.95	0.96	0.97	0.89	0.79	0.95	0.96	0.97	0.98	0.96	0.91	0.76	0.10	0.95	0.97	0.99	0.98	0.94	0.97	0.97	0.97	0.97
chr3	61017052	61017268	0.96	0.95	0.92	0.77	0.93	0.95	0.81	0.98	0.90	0.97	0.97	0.97	0.99	0.97	0.93	0.94	0.97	0.97	0.81	0.99	0.95	0.83	0.93	0.93	0.97	0.96	0.95	0.94	0.95	0.96	0.97	0.96	0.93	0.97	0.10	0.92	0.95	0.96	0.96
chr3	61036752	61036871	0.89	0.86	0.84	0.62	0.73	0.75	0.53	0.98	0.54	0.96	0.96	0.96	0.04	0.71	0.52	0.68	0.71	0.73	0.96	0.67	0.58	0.82	0.78	0.89	0.94	0.96	0.89	0.92	0.94	0.96	0.90	0.86	0.95	0.93	0.97	0.37	0.93	0.94	0.91
chr3	61379778	61379813	0.69	0.83	0.85	0.13	0.75	0.79	0.56	0.90	0.77	0.80	0.87	0.91	0.97	0.89	0.97	0.94	0.96	0.94	0.90	0.90	0.95	0.71	0.84	0.90	0.89	0.90	0.88	0.53	0.92	0.97	0.92	0.80	0.88	0.76	0.96	0.96	0.92	0.94	0.95
chr3	61663552	61663937	0.60	0.87	0.84	0.86	0.16	0.73	0.59	0.96	0.79	0.96	0.95	0.97	0.98	0.97	0.96	0.95	0.96	0.91	0.93	0.97	0.93	0.60	0.85	0.91	0.92	0.93	0.89	0.91	0.91	0.93	0.98	0.96	0.98	0.98	0.95	0.97	0.97	0.96	0.96
chr3	61931259	61931270	0.98	0.97	0.94	0.96	0.98	0.97	0.89	0.99	0.96	0.96	0.93	0.98	0.94	0.97	0.96	0.99	0.96	0.85	0.95	0.98	0.96	0.68	0.93	0.93	0.96	0.91	0.97	0.82	0.98	0.98	0.88	0.96	0.18	0.93	0.98	0.91	0.97	0.96	0.96
chr3	61965104	61965232	0.98	0.97	0.91	0.95	0.95	0.96	0.95	0.98	0.97	0.96	0.97	0.97	0.98	0.94	0.98	0.95	0.94	0.86	0.96	0.98	0.96	0.63	0.87	0.95	0.94	0.94	0.90	0.07	0.14	0.75	0.98	0.96	0.88	0.74	0.95	0.96	0.97	0.96	0.97
chr3	62183185	62183385	0.88	0.91	0.91	0.79	0.84	0.94	0.90	0.09	0.94	0.96	0.96	0.98	0.98	0.95	0.97	0.95	0.95	0.98	0.97	0.98	0.97	0.65	0.86	0.93	0.94	0.93	0.91	0.94	0.97	0.98	0.97	0.95	0.98	0.97	0.97	0.97	0.95	0.97	0.97
chr3	62195354	62195496	0.97	0.95	0.91	0.93	0.94	0.96	0.91	0.97	0.94	0.11	0.91	0.97	0.97	0.97	0.95	0.97	0.97	0.96	0.95	0.98	0.95	0.73	0.91	0.95	0.96	0.95	0.95	0.96	0.95	0.96	0.97	0.97	0.97	0.97	0.96	0.95	0.96	0.97	0.97
chr3	63813599	63813712	0.79	0.87	0.83	0.79	0.88	0.66	0.82	0.84	0.77	0.96	0.96	0.91	0.91	0.80	0.82	0.76	0.83	0.81	0.82	0.80	0.92	0.64	0.85	0.93	0.91	0.94	0.88	0.85	0.83	0.05	0.88	0.78	0.89	0.93	0.81	0.96	0.91	0.95	0.92
chr3	64019317	64020197	0.85	0.88	0.88	0.83	0.83	0.82	0.81	0.80	0.87	0.89	0.87	0.92	0.90	0.06	0.82	0.81	0.84	0.94	0.95	0.87	0.90	0.78	0.93	0.96	0.96	0.89	0.92	0.87	0.85	0.85	0.90	0.89	0.92	0.82	0.90	0.89	0.82	0.91	0.89
chr3	64022249	64022375	0.89	0.89	0.90	0.90	0.92	0.86	0.90	0.91	0.86	0.92	0.89	0.93	0.85	0.02	0.86	0.84	0.85	0.90	0.89	0.89	0.89	0.74	0.90	0.93	0.91	0.87	0.93	0.88	0.91	0.93	0.89	0.88	0.86	0.80	0.90	0.85	0.90	0.93	0.94
chr3	64594587	64595039	0.89	0.89	0.82	0.16	0.91	0.66	0.78	0.91	0.80	0.87	0.91	0.96	0.94	0.89	0.96	0.96	0.96	0.92	0.95	0.97	0.95	0.56	0.84	0.90	0.92	0.94	0.87	0.90	0.94	0.97	0.94	0.85	0.93	0.86	0.96	0.95	0.91	0.96	0.94
chr3	65183212	65183269	0.98	0.96	0.92	0.86	0.96	0.96	0.89	0.96	0.91	0.97	0.97	0.95	0.98	0.76	0.96	0.95	0.96	0.97	0.97	0.97	0.96	0.76	0.93	0.95	0.96	0.96	0.95	0.95	0.96	0.96	0.97	0.95	0.99	0.96	0.97	0.66	0.02	0.97	0.93
chr3	65195807	65195824	0.50	0.92	0.89	0.85	0.15	0.65	0.67	0.98	0.10	0.96	0.97	0.96	0.98	0.98	0.98	0.96	0.97	0.85	0.93	0.98	0.90	0.68	0.95	0.98	0.96	0.96	0.97	0.93	0.97	0.97	0.90	0.91	0.96	0.92	0.98	0.99	0.95	0.98	0.97
chr3	65333866	65333904	0.77	0.78	0.70	0.85	0.95	0.93	0.86	0.99	0.85	0.77	0.87	0.95	0.97	0.96	0.96	0.96	0.97	0.88	0.95	0.88	0.78	0.72	0.89	0.96	0.95	0.96	0.93	0.93	0.97	0.97	0.98	0.89	0.97	0.97	0.97	0.01	0.95	0.97	0.97
chr3	65396500	65396809	0.95	0.95	0.75	0.93	0.96	0.86	0.81	0.97	0.94	0.94	0.93	0.96	0.95	0.93	0.02	0.45	0.44	0.97	0.96	0.98	0.97	0.46	0.74	0.87	0.89	0.91	0.72	0.94	0.92	0.97	0.96	0.95	0.98	0.97	0.96	0.95	0.95	0.95	0.96
chr3	65479898	65479937	0.93	0.89	0.79	0.93	0.94	0.95	0.90	0.99	0.94	0.95	0.96	0.77	0.80	0.87	0.85	0.87	0.93	0.97	0.95	0.96	0.88	0.48	0.87	0.88	0.91	0.93	0.88	0.95	0.96	0.87	0.85	0.91	0.93	0.96	0.95	0.01	0.78	0.97	0.95
chr3	65737858	65737898	0.96	0.97	0.85	0.95	0.95	0.94	0.88	0.97	0.94	0.96	0.97	0.98	0.97	0.95	0.80	0.10	0.95	0.96	0.97	0.98	0.97	0.51	0.78	0.88	0.89	0.88	0.80	0.88	0.97	0.99	0.99	0.96	0.98	0.98	0.99	0.97	0.98	0.91	0.98
chr3	65852931	65853162	0.92	0.95	0.92	0.91	0.89	0.90	0.91	0.97	0.87	0.88	0.96	0.96	0.95	0.96	0.98	0.95	0.98	0.70	0.94	0.85	0.85	0.70	0.90	0.94	0.95	0.94	0.89	0.08	0.92	0.93	0.96	0.96	0.89	0.84	0.95	0.94	0.93	0.96	0.97
chr3	65959756	65959963	0.88	0.89	0.85	0.23	0.91	0.94	0.86	0.91	0.93	0.94	0.94	0.97	0.96	0.93	0.94	0.97	0.94	0.97	0.95	0.98	0.96	0.58	0.85	0.93	0.93	0.93	0.84	0.96	0.96	0.96	0.96	0.96	0.98	0.97	0.97	0.95	0.97	0.96	0.96
chr3	66017316	66017378	0.84	0.94	0.88	0.94	0.90	0.92	0.90	0.88	0.83	0.92	0.82	0.95	0.92	0.94	0.90	0.80	0.92	0.95	0.91	0.95	0.90	0.71	0.92	0.95	0.94	0.95	0.93	0.09	0.15	0.63	0.88	0.89	0.98	0.95	0.85	0.88	0.89	0.97	0.96
chr3	66386128	66386578	0.93	0.93	0.75	0.93	0.92	0.88	0.91	0.94	0.60	0.78	0.94	0.96	0.98	0.98	0.97	0.96	0.97	0.86	0.69	0.96	0.94	0.72	0.90	0.81	0.70	0.71	0.07	0.92	0.96	0.95	0.97	0.97	0.95	0.97	0.97	0.96	0.95	0.96	0.96
chr3	66387749	66387836	0.72	0.96	0.84	0.95	0.74	0.86	0.92	0.96	0.05	0.96	0.97	0.93	0.93	0.74	0.98	0.93	0.97	0.98	0.82	0.97	0.95	0.67	0.97	0.98	0.97	0.97	0.91	0.95	0.91	0.93	0.96	0.95	0.89	0.93	0.94	0.95	0.96	0.91	0.88
chr3	69198080	69198458	0.90	0.94	0.78	0.91	0.92	0.89	0.90	0.62	0.79	0.95	0.89	0.96	0.98	0.97	0.97	0.97	0.97	0.96	0.96	0.98	0.87	0.57	0.03	0.08	0.69	0.69	0.80	0.90	0.87	0.89	0.95	0.89	0.95	0.95	0.93	0.98	0.96	0.97	0.96
chr3	69961719	69962065	0.76	0.91	0.76	0.80	0.92	0.92	0.81	0.87	0.91	0.80	0.89	0.95	0.93	0.93	0.95	0.95	0.96	0.86	0.97	0.93	0.85	0.79	0.89	0.93	0.87	0.89	0.91	0.15	0.05	0.31	0.89	0.92	0.83	0.73	0.92	0.97	0.92	0.96	0.95
chr3	70415423	70415439	0.84	0.72	0.83	0.81	0.68	0.82	0.76	0.94	0.78	0.68	0.67	0.87	0.57	0.61	0.78	0.80	0.91	0.57	0.96	0.00	0.03	0.65	0.91	0.93	0.93	0.97	0.94	0.40	0.84	0.93	0.71	0.76	0.70	0.88	0.93	0.84	0.80	0.68	0.71
chr3	70873752	70873989	0.93	0.94	0.82	0.84	0.93	0.90	0.86	0.92	0.91	0.97	0.96	0.74	0.92	0.85	0.87	0.92	0.93	0.93	0.95	0.91	0.93	0.56	0.87	0.93	0.92	0.94	0.93	0.83	0.84	0.83	0.79	0.16	0.95	0.97	0.78	0.92	0.75	0.85	0.86
chr3	71108626	71108720	0.98	0.97	0.95	0.96	0.96	0.97	0.95	0.98	0.95	0.95	0.92	0.98	0.97	0.98	0.97	0.99	0.99	0.97	0.97	0.99	0.97	0.83	0.96	0.98	0.98	0.97	0.96	0.96	0.96	0.96	0.98	0.98	0.98	0.98	0.97	0.08	0.96	0.98	0.98
chr3	71317315	71317582	0.96	0.95	0.93	0.94	0.94	0.76	0.91	0.98	0.90	0.96	0.97	0.96	0.94	0.95	0.96	0.97	0.98	0.92	0.96	0.97	0.94	0.77	0.95	0.95	0.84	0.83	0.89	0.91	0.96	0.50	0.95	0.95	0.98	0.95	0.03	0.90	0.96	0.97	0.94
chr3	71336689	71337454	0.95	0.95	0.88	0.93	0.89	0.91	0.90	0.98	0.92	0.13	0.89	0.97	0.90	0.95	0.93	0.96	0.98	0.95	0.95	0.95	0.92	0.84	0.96	0.95	0.98	0.97	0.95	0.92	0.90	0.93	0.95	0.97	0.96	0.92	0.96	0.94	0.94	0.95	0.90
chr3	71376850	71377149	0.99	0.96	0.79	0.92	0.98	0.97	0.86	0.98	0.94	0.97	0.97	0.97	0.97	0.96	0.99	0.96	0.96	0.98	0.96	0.97	0.96	0.86	0.84	0.95	0.96	0.97	0.16	0.91	0.97	0.97	0.98	0.96	0.98	0.99	0.98	0.94	0.97	0.94	0.94
chr3	71401991	71402183	0.95	0.96	0.90	0.95	0.95	0.94	0.91	0.95	0.95	0.95	0.93	0.98	0.98	0.97	0.97	0.97	0.95	0.93	0.95	0.97	0.93	0.87	0.96	0.93	0.94	0.92	0.92	0.88	0.88	0.95	0.71	0.94	0.97	0.97	0.96	0.93	0.96	0.02	0.42
chr3	71421464	71421676	0.94	0.96	0.61	0.93	0.93	0.93	0.91	0.98	0.76	0.96	0.95	0.96	0.97	0.96	0.97	0.97	0.97	0.97	0.97	0.97	0.97	0.78	0.81	0.82	0.93	0.97	0.09	0.97	0.95	0.97	0.97	0.97	0.96	0.95	0.98	0.94	0.97	0.95	0.95
chr3	71430193	71430537	0.93	0.95	0.91	0.94	0.92	0.89	0.90	0.96	0.17	0.96	0.73	0.97	0.98	0.96	0.98	0.97	0.98	0.96	0.77	0.98	0.96	0.82	0.95	0.85	0.83	0.82	0.92	0.92	0.93	0.96	0.92	0.94	0.94	0.86	0.96	0.94	0.96	0.97	0.96
chr3	71493455	71493764	0.88	0.91	0.81	0.87	0.86	0.89	0.90	0.95	0.87	0.94	0.97	0.96	0.97	0.95	0.94	0.96	0.96	0.97	0.96	0.96	0.97	0.73	0.08	0.26	0.80	0.82	0.69	0.94	0.94	0.92	0.95	0.96	0.94	0.89	0.81	0.97	0.96	0.96	0.97
chr3	71506988	71507251	0.97	0.97	0.89	0.92	0.92	0.65	0.90	0.98	0.86	0.95	0.96	0.97	0.98	0.97	0.95	0.79	0.90	0.80	0.21	0.81	0.67	0.84	0.92	0.93	0.97	0.98	0.89	0.64	0.66	0.06	0.86	0.91	0.97	0.96	0.91	0.94	0.97	0.96	0.97
chr3	71574530	71575171	0.96	0.95	0.89	0.94	0.95	0.92	0.88	0.97	0.96	0.95	0.77	0.97	0.96	0.94	0.97	0.98	0.98	0.97	0.96	0.97	0.96	0.86	0.92	0.94	0.95	0.93	0.93	0.87	0.88	0.93	0.83	0.96	0.84	0.14	0.96	0.93	0.96	0.95	0.97
chr3	71575201	71575880	0.94	0.92	0.89	0.94	0.95	0.93	0.88	0.93	0.94	0.94	0.74	0.98	0.97	0.92	0.95	0.95	0.95	0.96	0.95	0.97	0.96	0.83	0.93	0.96	0.92	0.90	0.89	0.89	0.87	0.94	0.76	0.95	0.87	0.12	0.93	0.92	0.96	0.91	0.91
chr3	71636622	71636745	0.86	0.91	0.85	0.82	0.81	0.81	0.85	0.71	0.75	0.92	0.94	0.89	0.89	0.87	0.74	0.45	0.01	0.74	0.50	0.86	0.94	0.68	0.94	0.96	0.96	0.97	0.85	0.93	0.81	0.78	0.90	0.87	0.96	0.97	0.75	0.82	0.94	0.93	0.91
chr3	71670336	71670479	0.90	0.92	0.85	0.83	0.90	0.80	0.84	0.92	0.93	0.96	0.97	0.86	0.88	0.89	0.90	0.91	0.94	0.99	0.94	0.98	0.96	0.57	0.91	0.93	0.85	0.10	0.87	0.87	0.92	0.93	0.94	0.88	0.98	0.97	0.91	0.80	0.89	0.91	0.90
chr3	71692003	71692025	0.97	0.97	0.94	0.93	0.95	0.97	0.92	0.97	0.96	0.96	0.94	0.97	0.98	0.92	0.85	0.63	0.04	0.86	0.94	0.99	0.97	0.74	0.96	0.99	0.96	0.98	0.94	0.97	0.97	0.98	0.99	0.98	0.92	0.97	0.97	0.40	0.95	0.97	0.94
chr3	72109983	72110030	0.93	0.94	0.88	0.65	0.75	0.89	0.79	0.89	0.82	0.96	0.91	0.96	0.97	0.81	0.98	0.98	0.98	0.98	0.98	0.97	0.96	0.77	0.96	0.98	0.83	0.96	0.96	0.42	0.75	0.72	0.91	0.92	0.87	0.93	0.08	0.97	0.90	0.98	0.96
chr3	72389768	72389807	0.96	0.96	0.92	0.92	0.97	0.92	0.89	0.86	0.92	0.10	0.82	0.95	0.92	0.93	0.86	0.83	0.86	0.95	0.96	0.86	0.91	0.84	0.96	0.92	0.97	0.86	0.94	0.88	0.95	0.97	0.96	0.97	0.96	0.91	0.95	0.82	0.95	0.96	0.95
chr3	72474474	72474589	0.88	0.96	0.96	0.85	0.89	0.79	0.85	0.96	0.85	0.97	0.98	0.96	0.95	0.94	0.95	0.97	0.97	0.98	0.95	0.97	0.94	0.72	0.96	0.98	0.22	0.00	0.96	0.92	0.96	0.97	0.98	0.96	0.99	0.97	0.97	0.98	0.97	0.97	0.96
chr3	73033783	73033882	0.93	0.93	0.92	0.94	0.94	0.94	0.92	0.90	0.92	0.94	0.96	0.95	0.96	0.91	0.93	0.96	0.95	0.93	0.94	0.09	0.72	0.86	0.95	0.93	0.97	0.98	0.95	0.92	0.96	0.97	0.96	0.96	0.97	0.98	0.97	0.89	0.95	0.94	0.93
chr3	73295688	73295732	0.95	0.92	0.90	0.89	0.87	0.96	0.90	0.95	0.91	0.94	0.85	0.91	0.97	0.95	0.61	0.08	0.03	0.74	0.97	0.98	0.66	0.69	0.95	0.94	0.97	0.96	0.96	0.85	0.89	0.93	0.72	0.81	0.98	0.95	0.97	0.95	0.94	0.96	0.95
chr3	73784924	73785100	0.70	0.70	0.62	0.63	0.10	0.54	0.78	0.55	0.53	0.94	0.76	0.80	0.95	0.90	0.95	0.93	0.95	0.93	0.96	0.96	0.87	0.51	0.73	0.81	0.77	0.91	0.63	0.86	0.93	0.91	0.96	0.84	0.98	0.98	0.89	0.96	0.93	0.94	0.94
chr3	75302885	75303177	0.89	0.93	0.84	0.81	0.89	0.88	0.78	0.96	0.87	0.97	0.97	0.83	0.97	0.89	0.94	0.96	0.95	0.91	0.93	0.95	0.85	0.61	0.90	0.93	0.94	0.97	0.94	0.91	0.86	0.16	0.84	0.89	0.86	0.73	0.93	0.97	0.94	0.92	0.93
chr3	76227792	76227810	0.90	0.91	0.93	0.67	0.86	0.88	0.77	0.97	0.80	0.97	0.95	0.82	0.97	0.89	0.94	0.92	0.92	0.95	0.94	0.87	0.88	0.65	0.91	0.90	0.95	0.90	0.97	0.09	0.92	0.97	0.58	0.79	0.92	0.94	0.96	0.90	0.90	0.92	0.94
chr3	77176343	77176363	0.85	0.89	0.73	0.70	0.93	0.93	0.61	0.95	0.85	0.92	0.94	0.94	0.87	0.79	0.95	0.08	0.86	0.96	0.97	0.95	0.93	0.67	0.93	0.95	0.95	0.94	0.91	0.91	0.96	0.97	0.96	0.90	0.97	0.95	0.98	0.92	0.79	0.95	0.95
chr3	77427448	77427506	0.95	0.91	0.90	0.67	0.91	0.91	0.69	0.95	0.75	0.97	0.97	0.95	0.96	0.80	0.72	0.04	0.08	0.98	0.95	0.96	0.88	0.61	0.88	0.93	0.92	0.93	0.90	0.89	0.97	0.96	0.95	0.91	0.96	0.96	0.97	0.99	0.92	0.89	0.85
chr3	81497591	81497898	0.75	0.92	0.88	0.59	0.70	0.87	0.73	0.93	0.91	0.96	0.94	0.96	0.95	0.88	0.94	0.92	0.95	0.94	0.94	0.95	0.97	0.51	0.85	0.92	0.95	0.97	0.93	0.04	0.65	0.91	0.86	0.87	0.81	0.77	0.95	0.88	0.92	0.92	0.95
chr3	83720980	83721019	0.91	0.89	0.86	0.69	0.89	0.85	0.63	0.93	0.75	0.92	0.94	0.53	0.93	0.83	0.79	0.00	0.83	0.87	0.89	0.93	0.88	0.67	0.91	0.93	0.91	0.90	0.96	0.82	0.91	0.91	0.89	0.88	0.90	0.90	0.90	0.83	0.88	0.93	0.94
chr3	86973999	86974221	0.95	0.91	0.89	0.94	0.96	0.94	0.91	0.94	0.93	0.96	0.97	0.92	0.97	0.89	0.94	0.95	0.90	0.94	0.93	0.97	0.85	0.66	0.88	0.94	0.93	0.93	0.87	0.97	0.95	0.96	0.96	0.98	0.93	0.98	0.95	0.97	0.05	0.90	0.94
chr3	87248254	87248557	0.91	0.94	0.90	0.89	0.89	0.92	0.86	0.66	0.88	0.93	0.97	0.97	0.97	0.93	0.95	0.96	0.98	0.78	0.04	0.93	0.93	0.84	0.96	0.95	0.97	0.97	0.82	0.90	0.92	0.94	0.97	0.94	0.96	0.96	0.92	0.93	0.95	0.95	0.94
chr3	88002375	88002479	0.96	0.95	0.92	0.89	0.93	0.94	0.90	0.97	0.88	0.97	0.97	0.97	0.94	0.09	0.97	0.90	0.37	0.95	0.95	0.97	0.95	0.83	0.94	0.94	0.97	0.97	0.95	0.96	0.94	0.94	0.96	0.97	0.97	0.97	0.96	0.94	0.94	0.94	0.94
chr3	89431246	89431319	0.96	0.92	0.91	0.93	0.95	0.87	0.91	0.96	0.92	0.96	0.94	0.82	0.94	0.92	0.94	0.90	0.89	0.32	0.94	0.96	0.94	0.70	0.91	0.95	0.94	0.95	0.94	0.88	0.92	0.94	0.97	0.90	0.93	0.96	0.94	0.91	0.93	0.94	0.94
chr3	93893044	93893100	0.97	0.98	0.87	0.95	0.97	0.95	0.93	0.99	0.94	0.08	0.92	0.98	0.97	0.89	0.98	0.94	0.96	0.98	0.97	0.99	0.96	0.70	0.94	0.96	0.96	0.94	0.95	0.94	0.97	0.97	0.98	0.97	0.95	0.98	0.98	0.95	0.94	0.97	0.97
chr3	94002161	94002314	0.94	0.96	0.94	0.97	0.93	0.94	0.91	0.94	0.82	0.97	0.88	0.95	0.93	0.85	0.83	0.79	0.92	0.93	0.93	0.95	0.95	0.78	0.95	0.95	0.95	0.95	0.91	0.87	0.88	0.71	0.97	0.93	0.97	0.96	0.08	0.99	0.78	0.98	0.96
chr3	94344586	94344602	0.96	0.95	0.95	0.90	0.93	0.97	0.64	0.99	0.95	0.97	0.96	0.91	0.96	0.93	0.93	0.96	0.95	0.95	0.95	0.97	0.98	0.69	0.94	0.90	0.95	0.94	0.96	0.76	0.98	0.97	0.34	0.17	0.73	0.84	0.98	0.94	0.96	0.98	0.97
chr3	94535645	94535697	0.94	0.94	0.89	0.85	0.91	0.94	0.80	0.97	0.85	0.97	0.92	0.98	0.98	0.81	0.96	0.97	0.99	0.90	0.98	0.98	0.97	0.63	0.94	0.93	0.95	0.94	0.98	0.28	0.95	0.98	0.81	0.31	0.88	0.93	0.97	0.95	0.89	0.98	0.91
chr3	98241591	98241764	0.92	0.92	0.89	0.66	0.82	0.92	0.57	0.97	0.72	0.94	0.97	0.85	0.93	0.78	0.85	0.86	0.88	0.93	0.96	0.90	0.84	0.60	0.91	0.93	0.96	0.92	0.92	0.83	0.92	0.87	0.16	0.72	0.88	0.94	0.96	0.93	0.89	0.88	0.91
chr3	98518777	98519317	0.94	0.93	0.91	0.82	0.91	0.92	0.86	0.89	0.93	0.07	0.87	0.98	0.96	0.92	0.94	0.95	0.97	0.96	0.96	0.98	0.94	0.88	0.89	0.82	0.97	0.97	0.98	0.96	0.95	0.92	0.96	0.96	0.95	0.96	0.96	0.94	0.93	0.96	0.96
chr3	98976950	98977053	0.97	0.96	0.94	0.96	0.92	0.94	0.96	0.97	0.93	0.96	0.96	0.90	0.96	0.86	0.91	0.95	0.94	0.95	0.79	0.98	0.97	0.69	0.93	0.95	0.96	0.97	0.93	0.94	0.96	0.80	0.96	0.94	0.98	0.97	0.14	0.92	0.94	0.95	0.93
chr3	99249627	99249984	0.93	0.90	0.86	0.82	0.93	0.85	0.82	0.97	0.13	0.95	0.96	0.87	0.93	0.76	0.93	0.92	0.95	0.84	0.96	0.98	0.80	0.55	0.88	0.93	0.93	0.92	0.94	0.94	0.94	0.96	0.96	0.89	0.90	0.96	0.96	0.94	0.86	0.92	0.90
chr3	99832766	99832962	0.49	0.83	0.78	0.54	0.38	0.71	0.27	0.96	0.52	0.94	0.83	0.93	0.98	0.84	0.88	0.87	0.84	0.92	0.93	0.93	0.85	0.77	0.92	0.92	0.94	0.94	0.97	0.67	0.74	0.97	0.92	0.87	0.84	0.90	0.96	0.94	0.94	0.91	0.93
chr3	99841103	99841157	0.96	0.96	0.94	0.96	0.95	0.95	0.96	0.95	0.97	0.96	0.97	0.96	0.94	0.10	0.91	0.90	0.90	0.97	0.96	0.96	0.96	0.75	0.96	0.94	0.97	0.93	0.97	0.93	0.94	0.95	0.98	0.98	0.96	0.99	0.95	0.97	0.06	0.96	0.95
chr3	99900702	99900817	0.84	0.97	0.79	0.91	0.93	0.84	0.95	0.96	0.97	0.97	0.95	0.96	0.95	0.95	0.42	0.58	0.06	0.96	0.92	0.96	0.97	0.72	0.92	0.92	0.75	0.88	0.97	0.87	0.95	0.96	0.89	0.95	0.98	0.97	0.87	0.94	0.96	0.97	0.97
chr3	99916009	99916333	0.96	0.98	0.95	0.95	0.91	0.95	0.94	0.99	0.68	0.84	0.91	0.56	0.83	0.89	0.10	0.87	0.79	0.86	0.97	0.98	0.96	0.67	0.96	0.97	0.97	0.97	0.92	0.94	0.94	0.90	0.97	0.91	0.99	0.98	0.97	0.51	0.94	0.90	0.98
chr3	99968131	99969084	0.97	0.96	0.94	0.94	0.93	0.91	0.88	0.97	0.95	0.97	0.96	0.97	0.97	0.95	0.98	0.97	0.96	0.95	0.94	0.97	0.91	0.58	0.94	0.96	0.93	0.91	0.96	0.22	0.90	0.97	0.93	0.82	0.81	0.86	0.95	0.96	0.95	0.96	0.94
chr3	100205109	100205172	0.90	0.95	0.81	0.88	0.79	0.95	0.87	0.97	0.21	0.94	0.93	0.95	0.96	0.93	0.99	0.97	0.94	0.98	0.93	0.99	0.94	0.75	0.91	0.97	0.97	0.97	0.94	0.95	0.96	0.96	0.93	0.95	0.93	0.94	0.91	0.95	0.95	0.93	0.96
chr3	100537898	100537964	0.95	0.94	0.79	0.90	0.89	0.92	0.91	0.95	0.87	0.86	0.95	0.97	0.96	0.95	0.94	0.92	0.87	0.93	0.93	0.97	0.54	0.66	0.85	0.92	0.93	0.97	0.81	0.63	0.77	0.89	0.91	0.88	0.15	0.89	0.90	0.94	0.95	0.97	0.96
chr3	100610807	100611032	0.94	0.94	0.91	0.86	0.89	0.94	0.82	0.93	0.86	0.81	0.87	0.96	0.87	0.93	0.87	0.86	0.79	0.95	0.94	0.67	0.90	0.66	0.95	0.97	0.96	0.98	0.97	0.93	0.94	0.92	0.93	0.95	0.61	0.51	0.96	0.94	0.95	0.98	0.01
