acc,chr,pos
cg13875012,chr1,11710610
cg20361154,chr22,22862884
cg03053875,chr3,194208259
cg19351026,chr2,63285425
cg06862374,chr2,219736549
cg16578537,chr3,194408556
cg11862731,chr3,194408516
cg09107912,chr6,159590059
cg09602288,chr6,10382800
cg20168806,chr6,10382828
cg21472506,chr2,63283967
cg07938743,chr2,63283939
cg19607165,chr6,10390961
cg24452128,chr6,10390919
cg22656956,chr5,137475177
cg10512745,chr1,50884480
cg07852402,chr9,96713643
cg08258650,chr11,35441900
cg10159951,chr11,35441881
cg05482942,chr10,102899285
cg14383658,chr10,102899262
cg13990351,chr7,64349133
cg01129004,chr7,64349155
cg20691722,chr3,181421427
cg20452230,chr5,137475379
cg25622366,chr2,63281139
cg02111168,chr22,31003283
cg26843324,chr12,113905115
cg22061831,chr2,131721692
cg00731785,chr4,15704680
cg25383503,chr19,18714552
cg13100965,chr7,64349450
cg20276377,chr3,99595026
cg04759767,chr13,25320824
cg09652652,chr3,194408845
cg13990351,chr7,64349133
cg01129004,chr7,64349155
cg17153122,chr6,1311165
cg08258650,chr11,35441900
cg10159951,chr11,35441881
cg19504702,chr5,153862394
cg18772127,chr3,32443496
cg23229261,chr2,63284066
cg19092317,chr5,72739768
cg12160600,chr17,73029893
cg23930856,chr6,50811724
cg08377398,chr4,6202553
cg04865110,chr4,6202558
cg15316660,chr21,38119920
cg09556952,chr21,38119946
cg05639246,chr6,10393778
cg22812770,chr1,52195547
cg12737152,chr11,129565909
cg01128642,chr2,19558808
cg04233770,chr5,137475002
cg24792289,chr5,134825895
cg27406975,chr2,172955512
cg22156700,chr5,72732486
cg00157796,chr6,159590231
cg01889143,chr5,134825791
cg13486532,chr6,10421460
cg00748373,chr16,68676741
cg06575065,chr16,68676743
cg08000684,chr19,11530025
cg08068820,chr19,11530021
cg14913644,chr19,11530065
cg21342910,chr17,48042779
cg13793145,chr6,44187109
cg10519140,chr6,44187076
cg07053014,chr6,44187132
cg21597595,chr2,5506228
cg16814808,chr7,64349706
cg08000684,chr19,11530025
cg08068820,chr19,11530021
cg14913644,chr19,11530065
cg00916884,chr16,56666334
cg13912858,chr1,109939840
cg18974926,chr1,109939800
cg10454937,chr9,96715047
cg22092811,chr3,99595145
cg05469695,chr2,37899953
cg11452354,chr6,44187052
cg10519140,chr6,44187076
cg10293403,chr6,10421670
cg07185131,chr2,62798365
cg04912712,chr14,89817982
cg04743758,chr17,1881161
cg18958844,chr2,55509779
cg18514820,chr10,17271944
cg02746869,chr10,17271929
cg21446955,chr4,86851425
cg13889934,chr4,86851399
cg14376467,chr4,86851411
cg18349911,chr5,1877135
cg09792881,chr1,50884544
cg19732154,chr6,32164558
cg11747349,chr6,32164553
cg16513215,chr6,32164588
cg18689504,chr6,32164585
cg11417653,chr22,24181212
cg05627029,chr10,122708532
cg19937061,chr13,25320133
cg26970841,chr16,85932666
cg03978375,chr16,85932668
cg17508991,chr20,30639305
cg12034187,chr7,44163159
cg20070026,chr14,102248073
cg09678836,chr13,113623844
cg22433276,chr1,1072642
cg20095124,chr10,102588691
cg03401096,chr11,123301171
cg17633020,chr5,58335180
cg04264908,chr17,35303330
cg17284070,chr5,473007
cg16983211,chr12,54427636
cg22078451,chr5,58335681
cg18242030,chr5,58335271
cg16964348,chr7,24323799
cg25884711,chr7,24323840
cg26439963,chr10,102587110
cg08217716,chr10,102589250
cg14668747,chr17,26904053
cg14501061,chr17,26904058
cg18232548,chr7,50535776
cg22848779,chr4,103997452
cg16964348,chr7,24323799
cg24885417,chr7,24323764
cg00355281,chr7,24323767
cg14531560,chr1,16085371
cg04603730,chr13,96204870
cg09469554,chr13,96204917
cg16232183,chr13,96204854
cg06428163,chr13,96204856
cg14778235,chr10,102589102
cg12532398,chr4,103997887
cg02632185,chr5,66299786
cg19809453,chr1,6508028
cg20248421,chr1,6507979
cg11795854,chr5,72598965
cg00939735,chr4,185941265
cg21097881,chr7,24323939
cg17480467,chr10,102588959
cg16964348,chr7,24323799
cg25884711,chr7,24323840
cg24885417,chr7,24323764
cg00355281,chr7,24323767
cg03133266,chr22,23908776
cg15248835,chr8,9761171
cg14278808,chr8,9761141
cg01626899,chr17,26925852
cg12877251,chr8,9760880
cg16424920,chr8,9760855
cg21535000,chr8,9760877
cg10866298,chr8,9760869
cg16781647,chr2,73151595
cg03721064,chr7,50535834
cg19419279,chr11,123300867
cg14917395,chr11,123300849
cg05451852,chr11,123300839
cg26156687,chr10,102586168
cg26208419,chr5,473447
cg06622735,chr5,473452
cg18246262,chr8,9762100
cg24185864,chr8,9762057
cg25104555,chr10,16562998
cg22638593,chr5,131593259
cg18301423,chr5,131593218
cg16556145,chr13,96205184
cg02223067,chr13,113623233
cg08682544,chr16,66638438
cg06445928,chr16,66638407
cg08601917,chr16,66638396
cg26560414,chr16,66638433
cg09233013,chr16,66638412
cg05289253,chr11,123301674
cg10463150,chr4,185941601
cg23844174,chr1,2064819
cg12877251,chr8,9760880
cg16424920,chr8,9760855
cg21535000,chr8,9760877
cg10866298,chr8,9760869
cg26864230,chr1,47911508
cg03800721,chr12,120525338
cg05873285,chr6,106960491
cg27116842,chr5,66300503
cg10177032,chr16,4103492
cg01352090,chr16,4103533
cg02070685,chr16,84002370
cg08682544,chr16,66638438
cg06445928,chr16,66638407
cg08601917,chr16,66638396
cg26560414,chr16,66638433
cg09233013,chr16,66638412
cg19419279,chr11,123300867
cg14917395,chr11,123300849
cg05451852,chr11,123300839
cg10261589,chr4,103997969
cg27441225,chr12,54422350
cg24127310,chr10,102502104
cg22633840,chr10,102502084
cg18405900,chr6,106959549
cg06025938,chr6,106959592
cg19343088,chr6,106959551
cg05279092,chr17,35290458
cg22747076,chr12,54447873
cg27355456,chr11,123301748
cg24242823,chr7,24323675
cg24245418,chr7,24324976
cg08682544,chr16,66638438
cg06445928,chr16,66638407
cg08601917,chr16,66638396
cg26560414,chr16,66638433
cg09233013,chr16,66638412
cg25466090,chr1,2064691
cg27183188,chr17,26904121
cg13990559,chr17,26904150
cg25531836,chr10,102586999
cg18405900,chr6,106959549
cg06025938,chr6,106959592
cg19343088,chr6,106959551
cg00974935,chr6,106959535
cg01966091,chr16,69141478
cg01762827,chr16,69141442
cg16566400,chr11,119293869
cg10601287,chr11,119293861
cg17236709,chr11,119293863
cg17449851,chr5,66300406
cg11831286,chr5,66300433
cg15550572,chr1,2064441
cg16574134,chr10,102588315
cg18040901,chr12,54357530
cg12390895,chr5,92946500
cg22097768,chr17,61615913
cg01567634,chr1,114696671
cg21920775,chr1,114696641
cg17449851,chr5,66300406
cg11831286,chr5,66300433
cg07121856,chr7,95025736
cg00355909,chr16,66638320
cg01579535,chr12,54447292
cg02264990,chr12,54447243
cg03923561,chr12,54447220
cg09720701,chr12,54447283
cg18494190,chr10,102589532
cg04436818,chr10,102589545
cg20100910,chr10,102475429
cg23002761,chr1,16085642
cg26036626,chr1,16085597
cg23620822,chr3,13692212
cg03553786,chr3,13692202
cg11872300,chr19,42785225
cg23932491,chr10,119295056
cg22124775,chr8,107670759
cg00473462,chr5,472545
cg00049323,chr5,472564
cg04576672,chr12,54422239
cg15084390,chr5,475085
cg22120063,chr5,72596188
cg23697546,chr12,54424085
cg03078363,chr12,54408664
cg08062469,chr17,26926627
cg26386472,chr12,122277360
cg04588165,chr17,35300874
cg04636269,chr17,35300868
cg10136354,chr2,73151457
cg13332474,chr7,25935147
cg26708100,chr2,176983815
cg12527429,chr5,79552133
cg22879515,chr11,111383515
cg21115608,chr13,20735860
cg25524962,chr13,20735819
cg14142007,chr2,176987225
cg12160600,chr17,73029893
cg14007757,chr14,37116408
cg22964918,chr7,27286075
cg09339462,chr7,25935223
cg13767940,chr11,111383603
cg21881253,chr11,111383576
cg01672943,chr14,37125292
cg00459623,chr2,176936581
cg16754467,chr6,10426588
cg22674699,chr2,176987918
cg13434638,chr15,68723690
cg01357429,chr7,27285563
cg14365271,chr10,21783701
cg07635623,chr6,2841875
cg00467244,chr8,142428240
cg07035145,chr14,51410689
cg26570179,chr8,99960500
cg02409878,chr8,99960498
cg16519587,chr6,26614649
cg27056119,chr6,2842239
cg00031256,chr6,2842255
cg08542865,chr6,2842248
cg14652638,chr6,2842215
cg07019438,chr14,34419546
cg27542609,chr10,8090924
cg01680010,chr7,96647117
cg24478096,chr2,160761085
cg26246897,chr1,59612710
cg22541735,chr2,176988203
cg09238180,chr2,176993632
cg13767940,chr11,111383603
cg21881253,chr11,111383576
cg05224741,chr6,10422322
cg02433671,chr19,11529856
cg27056119,chr6,2842239
cg00031256,chr6,2842255
cg08542865,chr6,2842248
cg14652638,chr6,2842215
cg03149565,chr4,109092769
cg12938003,chr4,109092724
cg23533254,chr3,171176940
cg00859352,chr3,171176909
cg20281962,chr10,8089733
cg08000684,chr19,11530025
cg08068820,chr19,11530021
cg14913644,chr19,11530065
cg07802350,chr2,176956573
cg04299135,chr11,129244441
cg25720815,chr6,29974692
cg07147449,chr12,115136072
cg22586653,chr12,115136098
cg11417653,chr22,24181212
cg01029638,chr7,120628874
cg05513069,chr18,43608309
cg04273303,chr1,228225533
cg26356462,chr8,6658407
cg19814400,chr7,158936632
cg26332740,chr1,228196227
cg17318529,chr1,228196198
cg17754510,chr6,10391412
cg05196969,chr15,76627594
cg19349369,chr6,2842146
cg04739647,chr2,176987462
cg05167251,chr2,176987465
cg09602288,chr6,10382800
cg20168806,chr6,10382828
cg03419885,chr11,125036385
cg00737840,chr11,125036420
cg06862374,chr2,219736549
cg25315731,chr6,28574994
cg03470207,chr6,28574981
cg08000684,chr19,11530025
cg08068820,chr19,11530021
cg14913644,chr19,11530065
cg04739647,chr2,176987462
cg05167251,chr2,176987465
cg19305111,chr8,142428139
cg17512364,chr2,176963353
cg12503267,chr2,176963315
cg23350106,chr3,9957221
cg14433497,chr15,76634516
cg20248458,chr2,21022587
cg09109450,chr2,21022565
cg24336989,chr6,10385903
cg08000684,chr19,11530025
cg08068820,chr19,11530021
cg14913644,chr19,11530065
cg19480724,chr7,27285831
cg15603424,chr11,13300592
cg12191938,chr10,88730946
cg04094148,chr11,129244523
cg17692125,chr11,129244505
cg22125968,chr13,43566472
cg01536987,chr13,43566492
cg11651220,chr1,20512944
cg14936968,chr3,57198533
cg06206902,chr7,27191226
cg11560280,chr12,54089497
cg25810484,chr12,54089486
cg10664112,chr2,149645559
cg08300419,chr11,47208959
cg13459498,chr20,42544792
cg03011535,chr20,42544794
cg07016276,chr6,29692009
cg26751972,chr6,29692000
cg20927242,chr6,29692011
cg09296453,chr6,29692035
cg18794404,chr10,22542024
cg20430847,chr1,2461820
cg17755964,chr1,2461834
cg09827752,chr1,2461823
cg01116067,chr1,2461838
cg24563094,chr2,26395458
cg14032025,chr20,50721129
cg19148440,chr3,9957031
cg16202470,chr17,8907213
cg14564616,chr5,1876337
cg06962944,chr20,42544728
cg13088368,chr20,42544716
cg03204678,chr6,26614535
cg20703729,chr7,96636116
cg23074048,chr10,8088801
cg13699355,chr2,468179
cg21249376,chr9,27528432
cg18349911,chr5,1877135
cg17949727,chr1,38412684
cg10784030,chr1,38412688
cg05749969,chr1,38412711
cg10168149,chr2,200335558
cg11306441,chr12,54520919
cg07694390,chr2,176937971
cg25180342,chr2,176937957
cg16088539,chr6,44044443
cg08359200,chr15,78236860
cg04358131,chr7,1572252
cg26468430,chr7,1572571
cg15028052,chr20,62588587
cg04199473,chr14,31464361
cg27115721,chr2,16790338
cg19482842,chr2,16790314
cg08244085,chr12,63025730
cg26386409,chr12,63025771
cg01804193,chr12,63026212
cg10455938,chr22,40058150
cg19091784,chr3,48507618
cg26029997,chr3,48507610
cg09692335,chr3,48507596
cg12822074,chr11,57243865
cg08469834,chr11,104839074
cg12796028,chr3,44040206
cg00017221,chr1,149719536
cg24374161,chr11,46582058
cg05269938,chr20,62461294
cg27183188,chr17,26904121
cg13990559,chr17,26904150
cg12600030,chr7,5635820
cg05279413,chr7,1572327
cg10292154,chr16,27461445
cg19091784,chr3,48507618
cg26029997,chr3,48507610
cg09692335,chr3,48507596
cg12252135,chr17,79503877
cg02090762,chr17,79503859
cg06803850,chr17,26926738
cg10128511,chr3,98452940
cg14813417,chr11,13205282
cg13120814,chr7,134832770
cg19352193,chr13,46425508
cg05754853,chr8,116660506
cg07310984,chr10,91087591
cg06353720,chr10,91087558
cg06456031,chr7,134832850
cg10014112,chr7,134832844
cg27249422,chr17,40264678
cg01511742,chr3,71112437
cg16563660,chr12,96792147
cg05618647,chr11,104839281
cg07310984,chr10,91087591
cg06353720,chr10,91087558
cg22291627,chr8,116660697
cg04364339,chr10,91087703
cg01284306,chr21,19190629
cg10884288,chr7,4922196
cg24771349,chr3,187457475
cg17614974,chr3,44039919
cg15571405,chr7,130796167
cg13221458,chr6,160112632
cg27624424,chr6,160112604
cg19928423,chr7,104658369
cg16315582,chr11,104839349
cg16669455,chr11,104839343
cg03889542,chr3,44039578
cg14876708,chr14,68038121
cg06038201,chr11,65487505
cg14614563,chr10,32218901
cg19254047,chr2,102315097
cg14668747,chr17,26904053
cg14501061,chr17,26904058
cg05998153,chr5,134075279
cg25163134,chr19,40476319
cg08082374,chr16,58059152
cg27377863,chr19,16189693
cg02682457,chr6,152623387
cg25572043,chr3,15839627
cg06201680,chr7,151078646
cg15450160,chr8,99130171
cg07040834,chr3,44063541
cg14640066,chr2,55237421
cg09227621,chr1,228225606
cg27115721,chr2,16790338
cg19482842,chr2,16790314
cg01860063,chr5,100237986
cg06023345,chr8,127568650
cg09414827,chr7,134832671
cg04741284,chr20,56324226
cg05172956,chr2,9283270
cg01011898,chr2,9283292
cg13980808,chr12,25101448
cg12511214,chr22,40058293
cg07289306,chr3,44039357
cg21382890,chr2,178104794
cg00087417,chr6,35887678
cg12215478,chr6,35887710
cg12252135,chr17,79503877
cg02090762,chr17,79503859
cg14175304,chr17,78237397
cg22749810,chr17,78237389
cg12221087,chr17,78237432
cg06456031,chr7,134832850
cg10014112,chr7,134832844
cg06277849,chr4,186316674
cg23141355,chr3,44063593
cg12281446,chr15,42787302
cg01465169,chr17,27944849
cg04522310,chr16,27378982
cg20521702,chr3,98452812
cg20879468,chr5,133983708
cg23531640,chr11,128377252
cg22453113,chr17,42287971
cg15944766,chr8,29210790
cg00510870,chr8,29210800
cg21844316,chr22,36851007
cg12944530,chr2,201982310
cg22982767,chr22,46454012
cg24681845,chr10,126069759
cg13596208,chr9,35603605
cg24452181,chr19,48984318
cg26072437,chr4,170581380
cg16842643,chr4,170581385
cg05960182,chr1,16160360
cg23704802,chr8,87356638
cg26072437,chr4,170581380
cg16842643,chr4,170581385
cg07538339,chr8,93107298
cg07874353,chr7,150075335
cg01251150,chr5,67535553
cg12238593,chr6,26440340
cg08404328,chr4,56212072
cg14511739,chr5,112073373
cg03667968,chr5,112073438
cg11613015,chr5,112073406
cg22035501,chr5,112073398
cg14479889,chr5,112073426
cg16970232,chr5,112073433
cg19235339,chr10,90342899
cg03667968,chr5,112073438
cg11613015,chr5,112073406
cg22035501,chr5,112073398
cg14479889,chr5,112073426
cg16970232,chr5,112073433
cg18486102,chr12,50297777
cg06947913,chr12,50297793
cg14511739,chr5,112073373
cg03667968,chr5,112073438
cg11613015,chr5,112073406
cg22035501,chr5,112073398
cg14479889,chr5,112073426
cg16970232,chr5,112073433
cg08571859,chr5,112073350
cg00577935,chr5,112073348
cg18246368,chr19,1757699
cg05339066,chr10,90343166
cg18192294,chr10,90343204
cg11861709,chr10,90343220
cg10131095,chr10,90343174
cg06981182,chr10,90343208
cg06118999,chr10,90343192
cg15467646,chr1,22141014
cg04301104,chr14,65637810
cg17194154,chr13,95359974
cg14511739,chr5,112073373
cg11613015,chr5,112073406
cg22035501,chr5,112073398
cg08571859,chr5,112073350
cg00577935,chr5,112073348
cg21453451,chr3,181414237
cg18562243,chr3,181414189
cg03637815,chr13,95359718
cg12534150,chr5,112073613
cg05339066,chr10,90343166
cg18192294,chr10,90343204
cg10131095,chr10,90343174
cg06981182,chr10,90343208
cg06118999,chr10,90343192
cg18486102,chr12,50297777
cg06947913,chr12,50297793
cg14511739,chr5,112073373
cg22035501,chr5,112073398
cg08571859,chr5,112073350
cg00577935,chr5,112073348
cg10731700,chr19,1760259
cg24416513,chr2,176994764
cg24704730,chr17,42061328
cg23938220,chr5,112073538
cg02511809,chr5,112073544
cg20311501,chr5,112073502
cg03357798,chr8,69243285
cg23179456,chr14,24803873
cg16215203,chr14,24803917
cg08682544,chr16,66638438
cg06445928,chr16,66638407
cg08601917,chr16,66638396
cg26560414,chr16,66638433
cg09233013,chr16,66638412
cg19275261,chr18,5630072
cg15493073,chr3,131753245
cg03667968,chr5,112073438
cg11613015,chr5,112073406
cg22035501,chr5,112073398
cg14479889,chr5,112073426
cg16970232,chr5,112073433
cg27237300,chr21,34442292
cg10451078,chr8,11560851
cg05412333,chr8,11560838
cg24369185,chr6,41341601
cg09435929,chr8,86350913
cg10184889,chr8,86350919
cg17480760,chr8,86350889
cg21172458,chr8,86350927
cg18447772,chr7,27205224
cg16104915,chr7,27205217
cg21001184,chr7,27205262
cg12600174,chr7,27205230
cg17153122,chr6,1311165
cg09442654,chr8,53477881
cg08860070,chr5,140892822
cg04497116,chr6,1625574
cg03667968,chr5,112073438
cg11613015,chr5,112073406
cg22035501,chr5,112073398
cg14479889,chr5,112073426
cg16970232,chr5,112073433
cg00355909,chr16,66638320
cg27200446,chr6,41606439
cg23179456,chr14,24803873
cg25556905,chr14,24803925
cg16215203,chr14,24803917
cg10682155,chr21,38077473
cg08682544,chr16,66638438
cg06445928,chr16,66638407
cg08601917,chr16,66638396
cg26560414,chr16,66638433
cg09233013,chr16,66638412
cg05339066,chr10,90343166
cg18192294,chr10,90343204
cg11861709,chr10,90343220
cg10131095,chr10,90343174
cg06981182,chr10,90343208
cg06118999,chr10,90343192
cg14044640,chr7,27187560
cg22469274,chr7,27187553
cg00076195,chr5,140892677
cg08682544,chr16,66638438
cg06445928,chr16,66638407
cg08601917,chr16,66638396
cg26560414,chr16,66638433
cg09233013,chr16,66638412
cg04812509,chr10,90342738
cg14511739,chr5,112073373
cg22035501,chr5,112073398
cg08571859,chr5,112073350
cg00577935,chr5,112073348
cg18206027,chr7,49813486
cg14060111,chr20,13200944
cg09491991,chr20,13200980
cg25796439,chr20,13200939
cg04432319,chr20,13200931
cg12664209,chr20,13200954
cg05241461,chr19,22816980
cg24889512,chr19,22816950
cg05673098,chr3,131752709
cg14044640,chr7,27187560
cg22469274,chr7,27187553
cg16283362,chr7,156795914
cg18845377,chr7,156795892
cg00179217,chr6,31831340
cg20616414,chr9,95947396
cg20536983,chr8,13134166
cg03304380,chr8,13134144
cg02637318,chr8,38965252
cg01639032,chr6,31783029
cg22715094,chr6,31783021
cg05339066,chr10,90343166
cg18192294,chr10,90343204
cg11861709,chr10,90343220
cg10131095,chr10,90343174
cg06981182,chr10,90343208
cg06118999,chr10,90343192
cg14547067,chr11,46317154
cg09591072,chr3,184301468
cg16283362,chr7,156795914
cg18845377,chr7,156795892
cg21347053,chr6,1624978
cg14060111,chr20,13200944
cg09491991,chr20,13200980
cg25796439,chr20,13200939
cg04432319,chr20,13200931
cg12664209,chr20,13200954
cg15020645,chr5,112073769
cg00210473,chr6,41341942
cg13703049,chr7,27213610
cg27028923,chr19,1765764
cg00027083,chr18,5543801
cg09408917,chr21,38069321
cg17727929,chr21,38069338
cg15814504,chr5,50694985
cg23286646,chr21,38120350
cg17293936,chr3,185911519
cg07147449,chr12,115136072
cg22586653,chr12,115136098
cg02091605,chr19,1776102
cg23697546,chr12,54424085
cg25556905,chr14,24803925
cg16215203,chr14,24803917
cg18192294,chr10,90343204
cg11861709,chr10,90343220
cg10131095,chr10,90343174
cg06981182,chr10,90343208
cg06118999,chr10,90343192
cg08857144,chr2,70995351
cg24347663,chr2,70995349
cg11641791,chr17,38821429
cg23776012,chr17,38821403
cg10050661,chr17,38821420
cg12029804,chr17,38821390
cg20383155,chr6,31831428
cg18363192,chr6,31831434
cg27347290,chr6,31831439
cg09435929,chr8,86350913
cg10184889,chr8,86350919
cg17480760,chr8,86350889
cg21172458,chr8,86350927
cg19542816,chr2,177053295
cg23420260,chr2,177053285
cg03450948,chr2,177053274
cg05099387,chr2,177053292
cg02150988,chr2,177053283
cg03075709,chr5,2755820
cg21041775,chr12,54425418
cg23164183,chr5,2754894
cg17364114,chr6,160769359
cg17924936,chr19,1763800
cg24080247,chr21,38082613
cg14473102,chr2,176994448
cg23938220,chr5,112073538
cg02511809,chr5,112073544
cg20311501,chr5,112073502
cg25324105,chr19,38183259
cg03611452,chr19,38183253
cg14060111,chr20,13200944
cg09491991,chr20,13200980
cg25796439,chr20,13200939
cg04432319,chr20,13200931
cg12664209,chr20,13200954
cg08634464,chr19,2901147
cg00473031,chr19,1752325
cg14060111,chr20,13200944
cg09491991,chr20,13200980
cg25796439,chr20,13200939
cg04432319,chr20,13200931
cg12664209,chr20,13200954
