acc,chr,pos
cg26843324,chr12,113467310
cg22061831,chr2,130964119
cg00731785,chr4,15703057
cg25383503,chr19,18603742
cg13100965,chr7,64889072
cg20276377,chr3,99876182
cg04759767,chr13,24746686
cg09652652,chr3,194688116
cg13990351,chr7,64888755
cg01129004,chr7,64888777
cg17153122,chr6,1310930
cg08258650,chr11,35420353
cg10159951,chr11,35420334
cg19504702,chr5,154482834
cg18772127,chr3,32402004
cg23229261,chr2,63056931
cg19092317,chr5,73443941
cg12160600,chr17,75033798
cg23930856,chr6,50844011
cg08377398,chr4,6200826
cg04865110,chr4,6200831
cg15316660,chr21,36747619
cg09556952,chr21,36747645
cg05639246,chr6,10393545
cg22812770,chr1,51729875
cg12737152,chr11,129696014
cg01128642,chr2,19359047
cg04233770,chr5,138139313
cg24792289,chr5,135490205
cg27406975,chr2,172090784
cg22156700,chr5,73436659
cg00157796,chr6,159169199
cg01889143,chr5,135490101
cg13486532,chr6,10421227
cg00748373,chr16,68642838
cg06575065,chr16,68642840
cg08000684,chr19,11419349
cg08068820,chr19,11419345
cg14913644,chr19,11419389
cg21342910,chr17,49965415
cg13793145,chr6,44219372
cg10519140,chr6,44219339
cg07053014,chr6,44219395
cg21597595,chr2,5366095
cg16814808,chr7,64889328
cg08000684,chr19,11419349
cg08068820,chr19,11419345
cg14913644,chr19,11419389
cg00916884,chr16,56632422
cg13912858,chr1,109397218
cg18974926,chr1,109397178
cg10454937,chr9,93952765
cg22092811,chr3,99876301
cg05469695,chr2,37672810
cg11452354,chr6,44219315
cg10519140,chr6,44219339
cg10293403,chr6,10421437
cg07185131,chr2,62571230
cg04912712,chr14,89351638
cg04743758,chr17,1977867
cg18958844,chr2,55282643
cg18514820,chr10,17229945
cg02746869,chr10,17229930
cg21446955,chr4,85930272
cg13889934,chr4,85930246
cg14376467,chr4,85930258
cg18349911,chr5,1877021
cg09792881,chr1,50418872
cg19732154,chr6,32196781
cg11747349,chr6,32196776
cg16513215,chr6,32196811
cg18689504,chr6,32196808
cg11417653,chr22,23839025
cg05627029,chr10,120949019
cg19937061,chr13,24745995
cg26970841,chr16,85899060
cg03978375,chr16,85899062
cg17508991,chr20,32051502
cg12034187,chr7,44123560
cg20070026,chr14,101781736
cg09678836,chr13,112969530
cg22433276,chr1,1137262
cg20095124,chr10,100828934
cg03401096,chr11,123430463
cg17633020,chr5,59039353
cg04264908,chr17,36946030
cg17284070,chr5,472892
cg16983211,chr12,54033852
cg22078451,chr5,59039854
cg18242030,chr5,59039444
cg16964348,chr7,24284180
cg25884711,chr7,24284221
cg26439963,chr10,100827353
cg08217716,chr10,100829493
cg14668747,chr17,28577035
cg14501061,chr17,28577040
cg18232548,chr7,50468078
cg22848779,chr4,103076295
cg16964348,chr7,24284180
cg24885417,chr7,24284145
cg00355281,chr7,24284148
cg14531560,chr1,15758876
cg04603730,chr13,95552616
cg09469554,chr13,95552663
cg16232183,chr13,95552600
cg06428163,chr13,95552602
cg14778235,chr10,100829345
cg12532398,chr4,103076730
cg02632185,chr5,67003958
cg19809453,chr1,6447968
cg20248421,chr1,6447919
cg11795854,chr5,73303138
cg00939735,chr4,185020111
cg21097881,chr7,24284320
cg17480467,chr10,100829202
cg16964348,chr7,24284180
cg25884711,chr7,24284221
cg24885417,chr7,24284145
cg00355281,chr7,24284148
cg03133266,chr22,23566589
cg15248835,chr8,9903661
cg14278808,chr8,9903631
cg01626899,chr17,28598834
cg12877251,chr8,9903370
cg16424920,chr8,9903345
cg21535000,chr8,9903367
cg10866298,chr8,9903359
cg16781647,chr2,72924466
cg03721064,chr7,50468136
cg19419279,chr11,123430159
cg14917395,chr11,123430141
cg05451852,chr11,123430131
cg26156687,chr10,100826411
cg26208419,chr5,473332
cg06622735,chr5,473337
cg18246262,chr8,9904590
cg24185864,chr8,9904547
cg25104555,chr10,16520999
cg22638593,chr5,132257566
cg18301423,chr5,132257525
cg16556145,chr13,95552930
cg02223067,chr13,112968919
cg08682544,chr16,66604535
cg06445928,chr16,66604504
cg08601917,chr16,66604493
cg26560414,chr16,66604530
cg09233013,chr16,66604509
cg05289253,chr11,123430966
cg10463150,chr4,185020447
cg23844174,chr1,2133380
cg12877251,chr8,9903370
cg16424920,chr8,9903345
cg21535000,chr8,9903367
cg10866298,chr8,9903359
cg26864230,chr1,47445836
cg03800721,chr12,120087534
cg05873285,chr6,106512616
cg27116842,chr5,67004675
cg10177032,chr16,4053491
cg01352090,chr16,4053532
cg02070685,chr16,83968765
cg08682544,chr16,66604535
cg06445928,chr16,66604504
cg08601917,chr16,66604493
cg26560414,chr16,66604530
cg09233013,chr16,66604509
cg19419279,chr11,123430159
cg14917395,chr11,123430141
cg05451852,chr11,123430131
cg10261589,chr4,103076812
cg27441225,chr12,54028566
cg24127310,chr10,100742347
cg22633840,chr10,100742327
cg18405900,chr6,106511674
cg06025938,chr6,106511717
cg19343088,chr6,106511676
cg05279092,chr17,36933158
cg22747076,chr12,54054089
cg27355456,chr11,123431040
cg24242823,chr7,24284056
cg24245418,chr7,24285357
cg08682544,chr16,66604535
cg06445928,chr16,66604504
cg08601917,chr16,66604493
cg26560414,chr16,66604530
cg09233013,chr16,66604509
cg25466090,chr1,2133252
cg27183188,chr17,28577103
cg13990559,chr17,28577132
cg25531836,chr10,100827242
cg18405900,chr6,106511674
cg06025938,chr6,106511717
cg19343088,chr6,106511676
cg00974935,chr6,106511660
cg01966091,chr16,69107575
cg01762827,chr16,69107539
cg16566400,chr11,119423159
cg10601287,chr11,119423151
cg17236709,chr11,119423153
cg17449851,chr5,67004578
cg11831286,chr5,67004605
cg15550572,chr1,2133002
cg16574134,chr10,100828558
cg18040901,chr12,53963746
cg12390895,chr5,93610794
cg22097768,chr17,63538552
cg01567634,chr1,114154049
cg21920775,chr1,114154019
cg17449851,chr5,67004578
cg11831286,chr5,67004605
cg07121856,chr7,95396424
cg00355909,chr16,66604417
cg01579535,chr12,54053508
cg02264990,chr12,54053459
cg03923561,chr12,54053436
cg09720701,chr12,54053499
cg18494190,chr10,100829775
cg04436818,chr10,100829788
cg20100910,chr10,100715672
cg23002761,chr1,15759147
cg26036626,chr1,15759102
cg23620822,chr3,13650712
cg03553786,chr3,13650702
cg11872300,chr19,42281073
cg23932491,chr10,117535545
cg22124775,chr8,106658531
cg00473462,chr5,472430
cg00049323,chr5,472449
cg04576672,chr12,54028455
cg15084390,chr5,474970
cg22120063,chr5,73300361
cg23697546,chr12,54030301
cg03078363,chr12,54014880
cg08062469,chr17,28599609
cg26386472,chr12,121839454
cg04588165,chr17,36943575
cg04636269,chr17,36943569
cg10136354,chr2,72924328
cg13332474,chr7,25895527
cg26708100,chr2,176119087
cg12527429,chr5,80256314
cg22879515,chr11,111512790
cg21115608,chr13,20161721
cg25524962,chr13,20161680
cg14142007,chr2,176122497
cg12160600,chr17,75033798
cg14007757,chr14,36647203
cg22964918,chr7,27246456
cg09339462,chr7,25895603
cg13767940,chr11,111512878
cg21881253,chr11,111512851
cg01672943,chr14,36656087
cg00459623,chr2,176071853
cg16754467,chr6,10426355
cg22674699,chr2,176123190
cg13434638,chr15,68431351
cg01357429,chr7,27245944
cg14365271,chr10,21494772
cg07635623,chr6,2841641
cg00467244,chr8,141418140
cg07035145,chr14,50943971
cg26570179,chr8,98948272
cg02409878,chr8,98948270
cg16519587,chr6,26614421
cg27056119,chr6,2842005
cg00031256,chr6,2842021
cg08542865,chr6,2842014
cg14652638,chr6,2841981
cg07019438,chr14,33950340
cg27542609,chr10,8048961
cg01680010,chr7,97017805
cg24478096,chr2,159904574
cg26246897,chr1,59147038
cg22541735,chr2,176123475
cg09238180,chr2,176128904
cg13767940,chr11,111512878
cg21881253,chr11,111512851
cg05224741,chr6,10422089
cg02433671,chr19,11419180
cg27056119,chr6,2842005
cg00031256,chr6,2842021
cg08542865,chr6,2842014
cg14652638,chr6,2841981
cg03149565,chr4,108171613
cg12938003,chr4,108171568
cg23533254,chr3,171459151
cg00859352,chr3,171459120
cg20281962,chr10,8047770
cg08000684,chr19,11419349
cg08068820,chr19,11419345
cg14913644,chr19,11419389
cg07802350,chr2,176091845
cg04299135,chr11,129374546
cg25720815,chr6,30006915
cg07147449,chr12,114698267
cg22586653,chr12,114698293
cg11417653,chr22,23839025
cg01029638,chr7,120988820
cg05513069,chr18,46028343
cg04273303,chr1,228037832
cg26356462,chr8,6800886
cg19814400,chr7,159143940
cg26332740,chr1,228008526
cg17318529,chr1,228008497
cg17754510,chr6,10391179
cg05196969,chr15,76335253
cg19349369,chr6,2841912
cg04739647,chr2,176122734
cg05167251,chr2,176122737
cg09602288,chr6,10382567
cg20168806,chr6,10382595
cg03419885,chr11,125166489
cg00737840,chr11,125166524
cg06862374,chr2,218871827
cg25315731,chr6,28607217
cg03470207,chr6,28607204
cg08000684,chr19,11419349
cg08068820,chr19,11419345
cg14913644,chr19,11419389
cg04739647,chr2,176122734
cg05167251,chr2,176122737
cg19305111,chr8,141418039
cg17512364,chr2,176098625
cg12503267,chr2,176098587
cg23350106,chr3,9915537
cg14433497,chr15,76342175
cg20248458,chr2,20822827
cg09109450,chr2,20822805
cg24336989,chr6,10385670
cg08000684,chr19,11419349
cg08068820,chr19,11419345
cg14913644,chr19,11419389
cg19480724,chr7,27246212
cg15603424,chr11,13279045
cg12191938,chr10,86971189
cg04094148,chr11,129374628
cg17692125,chr11,129374610
cg22125968,chr13,42992336
cg01536987,chr13,42992356
cg11651220,chr1,20186451
cg14936968,chr3,57164505
cg06206902,chr7,27151607
cg11560280,chr12,53695713
cg25810484,chr12,53695702
cg10664112,chr2,148887990
cg08300419,chr11,47187408
cg13459498,chr20,43916152
cg03011535,chr20,43916154
cg07016276,chr6,29724232
cg26751972,chr6,29724223
cg20927242,chr6,29724234
cg09296453,chr6,29724258
cg18794404,chr10,22253095
cg20430847,chr1,2530381
cg17755964,chr1,2530395
cg09827752,chr1,2530384
cg01116067,chr1,2530399
cg24563094,chr2,26172589
cg14032025,chr20,52104590
cg19148440,chr3,9915347
cg16202470,chr17,9003896
cg14564616,chr5,1876223
cg06962944,chr20,43916088
cg13088368,chr20,43916076
cg03204678,chr6,26614307
cg20703729,chr7,97006804
cg23074048,chr10,8046838
cg13699355,chr2,468179
cg21249376,chr9,27528434
cg18349911,chr5,1877021
cg17949727,chr1,37947012
cg10784030,chr1,37947016
cg05749969,chr1,37947039
cg10168149,chr2,199470835
cg11306441,chr12,54127135
cg07694390,chr2,176073243
cg25180342,chr2,176073229
cg16088539,chr6,44076706
cg08359200,chr15,77944518
cg04358131,chr7,1532616
cg26468430,chr7,1532935
cg15028052,chr20,63957234
cg04199473,chr14,30995155
cg27115721,chr2,16609070
cg19482842,chr2,16609046
cg08244085,chr12,62631950
cg26386409,chr12,62631991
cg01804193,chr12,62632432
cg10455938,chr22,39662145
cg19091784,chr3,48466219
cg26029997,chr3,48466211
cg09692335,chr3,48466197
cg12822074,chr11,57476392
cg08469834,chr11,104968347
cg12796028,chr3,43998714
cg00017221,chr1,149747986
cg24374161,chr11,46560508
cg05269938,chr20,63829941
cg27183188,chr17,28577103
cg13990559,chr17,28577132
cg12600030,chr7,5596189
cg05279413,chr7,1532691
cg10292154,chr16,27450124
cg19091784,chr3,48466219
cg26029997,chr3,48466211
cg09692335,chr3,48466197
cg12252135,chr17,81536851
cg02090762,chr17,81536833
cg06803850,chr17,28599720
cg10128511,chr3,98734096
cg14813417,chr11,13183735
cg13120814,chr7,135148018
cg19352193,chr13,45851373
cg05754853,chr8,115648279
cg07310984,chr10,89327834
cg06353720,chr10,89327801
cg06456031,chr7,135148098
cg10014112,chr7,135148092
cg27249422,chr17,42112660
cg01511742,chr3,71063286
cg16563660,chr12,96398369
cg05618647,chr11,104968554
cg07310984,chr10,89327834
cg06353720,chr10,89327801
cg22291627,chr8,115648470
cg04364339,chr10,89327946
cg01284306,chr21,17818312
cg10884288,chr7,4882565
cg24771349,chr3,187739687
cg17614974,chr3,43998427
cg15571405,chr7,131111408
cg13221458,chr6,159691600
cg27624424,chr6,159691572
cg19928423,chr7,105017922
cg16315582,chr11,104968622
cg16669455,chr11,104968616
cg03889542,chr3,43998086
cg14876708,chr14,67571404
cg06038201,chr11,65720034
cg14614563,chr10,31929973
cg19254047,chr2,101698635
cg14668747,chr17,28577035
cg14501061,chr17,28577040
cg05998153,chr5,134739589
cg25163134,chr19,39970412
cg08082374,chr16,58025248
cg27377863,chr19,16078883
cg02682457,chr6,152302252
cg25572043,chr3,15798120
cg06201680,chr7,151381560
cg15450160,chr8,98117943
cg07040834,chr3,44022049
cg14640066,chr2,55010285
cg09227621,chr1,228037905
cg27115721,chr2,16609070
cg19482842,chr2,16609046
cg01860063,chr5,100902282
cg06023345,chr8,126556405
cg09414827,chr7,135147919
cg04741284,chr20,57749170
cg05172956,chr2,9143141
cg01011898,chr2,9143163
cg13980808,chr12,24948514
cg12511214,chr22,39662288
cg07289306,chr3,43997865
cg21382890,chr2,177240066
cg00087417,chr6,35919901
cg12215478,chr6,35919933
cg12252135,chr17,81536851
cg02090762,chr17,81536833
cg14175304,chr17,80263598
cg22749810,chr17,80263590
cg12221087,chr17,80263633
cg06456031,chr7,135148098
cg10014112,chr7,135148092
cg06277849,chr4,185395520
cg23141355,chr3,44022101
cg12281446,chr15,42495104
cg01465169,chr17,29617831
cg04522310,chr16,27367661
cg20521702,chr3,98733968
cg20879468,chr5,134648018
cg23531640,chr11,128507357
cg22453113,chr17,44210603
cg15944766,chr8,29353273
cg00510870,chr8,29353283
cg21844316,chr22,36454960
cg12944530,chr2,201117587
cg22982767,chr22,46058132
cg24681845,chr10,124381190
cg13596208,chr9,35603608
cg24452181,chr19,48481061
cg26072437,chr4,169660229
cg16842643,chr4,169660234
cg05960182,chr1,15833865
cg23704802,chr8,86344409
cg26072437,chr4,169660229
cg16842643,chr4,169660234
cg07538339,chr8,92095070
cg07874353,chr7,150378246
cg01251150,chr5,68239725
cg12238593,chr6,26440112
cg08404328,chr4,55345905
cg14511739,chr5,112737676
cg03667968,chr5,112737741
cg11613015,chr5,112737709
cg22035501,chr5,112737701
cg14479889,chr5,112737729
cg16970232,chr5,112737736
cg19235339,chr10,88583142
cg03667968,chr5,112737741
cg11613015,chr5,112737709
cg22035501,chr5,112737701
cg14479889,chr5,112737729
cg16970232,chr5,112737736
cg18486102,chr12,49903994
cg06947913,chr12,49904010
cg14511739,chr5,112737676
cg03667968,chr5,112737741
cg11613015,chr5,112737709
cg22035501,chr5,112737701
cg14479889,chr5,112737729
cg16970232,chr5,112737736
cg08571859,chr5,112737653
cg00577935,chr5,112737651
cg18246368,chr19,1757700
cg05339066,chr10,88583409
cg18192294,chr10,88583447
cg11861709,chr10,88583463
cg10131095,chr10,88583417
cg06981182,chr10,88583451
cg06118999,chr10,88583435
cg15467646,chr1,21814521
cg04301104,chr14,65171092
cg17194154,chr13,94707720
cg14511739,chr5,112737676
cg11613015,chr5,112737709
cg22035501,chr5,112737701
cg08571859,chr5,112737653
cg00577935,chr5,112737651
cg21453451,chr3,181696449
cg18562243,chr3,181696401
cg03637815,chr13,94707464
cg12534150,chr5,112737916
cg05339066,chr10,88583409
cg18192294,chr10,88583447
cg10131095,chr10,88583417
cg06981182,chr10,88583451
cg06118999,chr10,88583435
cg18486102,chr12,49903994
cg06947913,chr12,49904010
cg14511739,chr5,112737676
cg22035501,chr5,112737701
cg08571859,chr5,112737653
cg00577935,chr5,112737651
cg10731700,chr19,1760260
cg24416513,chr2,176130036
cg24704730,chr17,43983960
cg23938220,chr5,112737841
cg02511809,chr5,112737847
cg20311501,chr5,112737805
cg03357798,chr8,68331050
cg23179456,chr14,24334667
cg16215203,chr14,24334711
cg08682544,chr16,66604535
cg06445928,chr16,66604504
cg08601917,chr16,66604493
cg26560414,chr16,66604530
cg09233013,chr16,66604509
cg19275261,chr18,5630073
cg15493073,chr3,132034401
cg03667968,chr5,112737741
cg11613015,chr5,112737709
cg22035501,chr5,112737701
cg14479889,chr5,112737729
cg16970232,chr5,112737736
cg27237300,chr21,33069986
cg10451078,chr8,11703342
cg05412333,chr8,11703329
cg24369185,chr6,41373863
cg09435929,chr8,85438684
cg10184889,chr8,85438690
cg17480760,chr8,85438660
cg21172458,chr8,85438698
cg18447772,chr7,27165605
cg16104915,chr7,27165598
cg21001184,chr7,27165643
cg12600174,chr7,27165611
cg17153122,chr6,1310930
cg09442654,chr8,52565321
cg08860070,chr5,141513255
cg04497116,chr6,1625339
cg03667968,chr5,112737741
cg11613015,chr5,112737709
cg22035501,chr5,112737701
cg14479889,chr5,112737729
cg16970232,chr5,112737736
cg00355909,chr16,66604417
cg27200446,chr6,41638701
cg23179456,chr14,24334667
cg25556905,chr14,24334719
cg16215203,chr14,24334711
cg10682155,chr21,36705173
cg08682544,chr16,66604535
cg06445928,chr16,66604504
cg08601917,chr16,66604493
cg26560414,chr16,66604530
cg09233013,chr16,66604509
cg05339066,chr10,88583409
cg18192294,chr10,88583447
cg11861709,chr10,88583463
cg10131095,chr10,88583417
cg06981182,chr10,88583451
cg06118999,chr10,88583435
cg14044640,chr7,27147941
cg22469274,chr7,27147934
cg00076195,chr5,141513110
cg08682544,chr16,66604535
cg06445928,chr16,66604504
cg08601917,chr16,66604493
cg26560414,chr16,66604530
cg09233013,chr16,66604509
cg04812509,chr10,88582981
cg14511739,chr5,112737676
cg22035501,chr5,112737701
cg08571859,chr5,112737653
cg00577935,chr5,112737651
cg18206027,chr7,49773890
cg14060111,chr20,13220297
cg09491991,chr20,13220333
cg25796439,chr20,13220292
cg04432319,chr20,13220284
cg12664209,chr20,13220307
cg05241461,chr19,22634178
cg24889512,chr19,22634148
cg05673098,chr3,132033865
cg14044640,chr7,27147941
cg22469274,chr7,27147934
cg16283362,chr7,157003220
cg18845377,chr7,157003198
cg00179217,chr6,31863563
cg20616414,chr9,93185114
cg20536983,chr8,13276657
cg03304380,chr8,13276635
cg02637318,chr8,39107733
cg01639032,chr6,31815252
cg22715094,chr6,31815244
cg05339066,chr10,88583409
cg18192294,chr10,88583447
cg11861709,chr10,88583463
cg10131095,chr10,88583417
cg06981182,chr10,88583451
cg06118999,chr10,88583435
cg14547067,chr11,46295603
cg09591072,chr3,184583680
cg16283362,chr7,157003220
cg18845377,chr7,157003198
cg21347053,chr6,1624743
cg14060111,chr20,13220297
cg09491991,chr20,13220333
cg25796439,chr20,13220292
cg04432319,chr20,13220284
cg12664209,chr20,13220307
cg15020645,chr5,112738072
cg00210473,chr6,41374204
cg13703049,chr7,27173991
cg27028923,chr19,1765765
cg00027083,chr18,5543802
cg09408917,chr21,36697021
cg17727929,chr21,36697038
cg15814504,chr5,51399151
cg23286646,chr21,36748049
cg17293936,chr3,186193730
cg07147449,chr12,114698267
cg22586653,chr12,114698293
cg02091605,chr19,1776103
cg23697546,chr12,54030301
cg25556905,chr14,24334719
cg16215203,chr14,24334711
cg18192294,chr10,88583447
cg11861709,chr10,88583463
cg10131095,chr10,88583417
cg06981182,chr10,88583451
cg06118999,chr10,88583435
cg08857144,chr2,70768219
cg24347663,chr2,70768217
cg11641791,chr17,40665177
cg23776012,chr17,40665151
cg10050661,chr17,40665168
cg12029804,chr17,40665138
cg20383155,chr6,31863651
cg18363192,chr6,31863657
cg27347290,chr6,31863662
cg09435929,chr8,85438684
cg10184889,chr8,85438690
cg17480760,chr8,85438660
cg21172458,chr8,85438698
cg19542816,chr2,176188567
cg23420260,chr2,176188557
cg03450948,chr2,176188546
cg05099387,chr2,176188564
cg02150988,chr2,176188555
cg03075709,chr5,2755706
cg21041775,chr12,54031634
cg23164183,chr5,2754780
cg17364114,chr6,160348327
cg17924936,chr19,1763801
cg24080247,chr21,36710313
cg14473102,chr2,176129720
cg23938220,chr5,112737841
cg02511809,chr5,112737847
cg20311501,chr5,112737805
cg25324105,chr19,37692358
cg03611452,chr19,37692352
cg14060111,chr20,13220297
cg09491991,chr20,13220333
cg25796439,chr20,13220292
cg04432319,chr20,13220284
cg12664209,chr20,13220307
cg08634464,chr19,2901149
cg00473031,chr19,1752326
cg14060111,chr20,13220297
cg09491991,chr20,13220333
cg25796439,chr20,13220292
cg04432319,chr20,13220284
cg12664209,chr20,13220307
cg25287257,chr7,157005564
cg08720517,chr5,139394230
cg08368654,chr6,1378633
cg25412017,chr5,176133446
cg24625136,chr3,138939712
cg16600991,chr12,53995693
cg23394391,chr1,8349005
cg14487131,chr9,77018821
cg27622506,chr3,24495669
cg21303011,chr3,24495686
cg00323305,chr3,24495691
cg00579859,chr10,58266531
cg27622506,chr3,24495669
cg21303011,chr3,24495686
cg00323305,chr3,24495691
cg06974755,chr9,133121544
cg27326452,chr3,138950089
cg18644703,chr5,5886955
cg16579438,chr3,24495810
cg25336332,chr3,24495818
cg27388911,chr3,24495786
cg25228422,chr7,19112712
cg14477868,chr5,93602554
cg06820621,chr5,93602526
cg18328206,chr1,206508045
cg23094728,chr5,56814436
cg13153394,chr3,45167704
cg19092164,chr3,45167695
